inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
90,35,1,2,5,0.3696969696969697,2.8289574146270753,0
90,25,1,3,15,0.11515151515151514,2.804383111000061,0
60,20,1,3,5,0.6484848484848483,2.848757266998291,0
90,25,1,2,15,0.5151515151515151,2.844703531265259,0
50,15,1,3,5,0.8666666666666665,2.855648565292358,0
60,35,1,1,5,0.5030303030303029,2.8440332889556883,0
90,25,1,2,5,-0.18787878787878787,2.8090019702911375,1
70,20,1,1,15,0.7333333333333332,2.8594711303710936,1
70,25,1,3,20,0.13939393939393938,2.8301761627197264,1
70,25,1,1,20,-0.09090909090909088,2.8146270513534546,1
