inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
80,35,1,2,15,0.5636363636363636,2.8837445735931397,0
50,20,2,4,25,0.5878787878787878,5.942265939712525,0
90,35,1,2,5,0.3696969696969697,2.8289574146270753,0
90,25,1,3,15,0.11515151515151514,2.804383111000061,0
90,20,1,2,5,0.33333333333333326,2.8408854484558104,1
90,20,1,3,10,-0.12727272727272726,2.8290968418121336,1
90,35,1,4,15,0.29696969696969694,2.9752515316009522,2
90,15,2,2,5,0.2727272727272727,2.845693302154541,2
90,35,1,4,5,-0.22424242424242422,2.8407298803329466,2
90,15,1,3,10,0.006060606060606061,2.8629519939422607,3
