time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
50,20,35000,4,0.5,0.6727272727272726,60.70436522960663,0
30,20,20000,10,0.5,-0.2727272727272727,40.43910989761353,0
50,45,40000,4,0.5,0.7575757575757575,71.90984218120575,0
40,25,40000,4,0.9,0.49090909090909085,53.8174369096756,0
45,45,30000,6,0.5,0.5393939393939393,65.92374041080475,1
40,35,50000,6,0.5,0.6242424242424242,66.44006867408753,1
40,25,40000,4,0.5,0.32121212121212117,54.37106273174286,1
45,30,20000,10,0.5,0.34545454545454546,58.9087792634964,1
50,25,40000,4,0.5,0.4424242424242424,63.820591878890994,1
50,30,10000,6,0.5,-0.18787878787878787,57.85521035194397,2
