time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
50,20,35000,4,0.5,0.6727272727272726,60.70436522960663,0
40,25,40000,4,0.5,0.32121212121212117,54.37106273174286,0
30,20,20000,10,0.5,-0.2727272727272727,40.43910989761353,0
45,45,30000,6,0.5,0.5393939393939393,65.92374041080475,1
50,30,10000,6,0.5,-0.18787878787878787,57.85521035194397,1
50,35,20000,6,0.5,-0.12727272727272726,62.72586455345154,1
40,30,50000,10,0.5,-0.09090909090909088,68.8663805961609,2
55,30,45000,6,0.5,0.17575757575757575,76.25875234603882,2
50,35,40000,10,0.5,0.11515151515151514,76.14175117015839,2
30,45,45000,10,0.5,-0.17575757575757575,68.1146033525467,2
