time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
50,45,40000,4,0.5,0.7575757575757575,71.90984218120575,0
40,25,40000,4,0.9,0.49090909090909085,53.8174369096756,0
30,25,40000,10,0.5,0.4545454545454545,50.188097858428954,0
50,20,20000,4,0.5,0.6848484848484848,58.36917886734009,0
50,30,50000,4,0.5,0.6969696969696969,68.76979970932007,0
30,25,10000,8,0.5,-0.24848484848484845,37.94986221790314,0
30,30,10000,10,0.5,-0.29696969696969694,38.93379662036896,1
50,20,35000,4,0.5,0.6727272727272726,60.70436522960663,1
40,25,40000,4,0.5,0.32121212121212117,54.37106273174286,1
30,20,20000,10,0.5,-0.2727272727272727,40.43910989761353,1
