time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
45,45,30000,6,0.5,0.9393939393939393,71.89445867538453,0
55,30,45000,6,0.5,0.9393939393939393,82.44776871204377,0
50,35,20000,6,0.5,0.9272727272727272,66.14416348934174,0
30,20,20000,10,0.5,0.9030303030303028,45.767120718955994,0
40,30,50000,10,0.5,0.8787878787878788,84.38905537128448,1
40,25,40000,4,0.5,0.8545454545454544,56.71516916751862,1
50,35,40000,10,0.5,0.8545454545454544,90.81824164390564,2
50,30,10000,6,0.5,0.6848484848484848,59.574027109146115,2
50,20,35000,4,0.5,0.8424242424242423,62.76689658164978,2
30,45,45000,10,0.5,0.6848484848484848,86.42066960334778,3
