fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,Off,Off,On,Off,Off,Off,On,On,Off,Off,On,On,Off,Off,On,Off,On,Off,Off,0.08300542831420898,1.6351933479309082,522088,34.22545123100281,2152160,10605,39.956053018569946,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,Off,Off,Off,Off,On,On,On,Off,On,On,Off,Off,Off,On,On,0.11064982414245605,1.4663021564483643,521896,34.200562715530396,2152160,10605,38.321202993392944,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,On,On,On,On,Off,Off,On,Off,Off,Off,Off,On,Off,Off,On,0.09479379653930664,1.5188391208648682,515192,34.13181471824646,2152160,10605,38.32988905906677,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,On,Off,Off,Off,On,On,Off,On,On,On,On,Off,On,Off,Off,0.09591841697692871,1.5244836807250977,513704,34.15999627113342,2152160,10605,38.44751453399658,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,Off,Off,Off,On,On,On,Off,Off,On,On,Off,Off,Off,Off,Off,0.07895636558532715,1.491234540939331,521896,34.33217263221741,2152160,10605,38.57281827926636,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,On,On,Off,Off,Off,Off,On,On,Off,On,On,On,Off,On,Off,0.0953984260559082,1.5912179946899414,515000,34.09033274650574,2152160,10605,38.34056282043457,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,Off,On,On,Off,On,On,Off,Off,Off,Off,On,On,On,On,On,0.09701371192932129,1.5330424308776855,523384,34.09696650505066,2152160,10605,38.35137319564819,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,On,Off,On,On,On,0.08038067817687988,1.5298945903778076,513896,34.345519065856934,2152160,10605,38.45881962776184,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,On,On,On,On,Off,Off,Off,On,On,On,Off,On,On,On,Off,0.09477424621582031,1.5261657238006592,523384,34.12613582611084,2152160,10605,38.19839382171631,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,On,Off,Off,On,On,On,On,On,On,Off,Off,On,Off,Off,On,0.08418726921081543,1.5379745960235596,515000,34.13110280036926,2152160,10605,38.4398717880249,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,Off,Off,On,On,Off,Off,On,On,Off,Off,On,Off,On,Off,Off,0.08927035331726074,0.14205408096313477,17944,0.12784099578857422,37644,353,2.8352439403533936,"[70, 15, 1, 1, 15]"
Off,On,On,On,Off,Off,Off,Off,Off,On,On,On,Off,On,On,Off,Off,Off,On,On,0.09848260879516602,0.1462254524230957,17944,0.1063375473022461,37644,353,2.907027244567871,"[70, 15, 1, 1, 15]"
On,On,On,Off,On,On,On,On,On,Off,Off,On,Off,Off,Off,Off,On,Off,Off,On,0.08570599555969238,0.18145036697387695,18968,0.10031723976135254,37644,353,2.8851351737976074,"[70, 15, 1, 1, 15]"
Off,Off,Off,Off,On,On,Off,Off,Off,On,On,Off,On,On,On,On,Off,On,Off,Off,0.09107017517089844,0.15013551712036133,17944,0.09820437431335449,37644,353,2.870601177215576,"[70, 15, 1, 1, 15]"
On,Off,Off,On,Off,Off,Off,Off,On,On,On,Off,Off,On,On,Off,Off,Off,Off,Off,0.09055638313293457,0.15230846405029297,17944,0.10852265357971191,37644,353,2.937035322189331,"[70, 15, 1, 1, 15]"
On,On,On,Off,Off,On,On,Off,Off,Off,Off,On,On,Off,On,On,On,Off,On,Off,0.09647536277770996,0.1451570987701416,18968,0.09583091735839844,37644,353,2.8251230716705322,"[70, 15, 1, 1, 15]"
