inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
70,5,1,2,10,0.5636363636363636,2.860018086433411,0
50,5,1,1,25,0.29696969696969694,2.8579795598983764,0
70,5,2,2,5,-0.23636363636363633,2.792866039276123,0
80,35,3,2,5,-0.17575757575757575,2.8483280181884765,0
50,5,3,2,5,0.006060606060606061,2.8577995777130125,0
80,35,2,3,5,0.3939393939393939,2.8923582553863527,1
80,15,2,1,5,-0.6121212121212121,2.8379013299942017,1
90,15,1,4,5,-0.0303030303030303,2.886871099472046,1
80,25,3,3,5,0.35757575757575755,2.9435992002487184,2
80,35,3,3,5,-0.05454545454545454,2.93802011013031,2
