threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,40,15,True,0.7195121951219513,12.053222846984863,0
8,35,10,True,0.6707317073170732,8.041982698440552,0
8,30,45,True,0.8048780487804879,36.08121566772461,0
8,45,40,True,0.6463414634146342,32.09444751739502,1
8,35,25,True,0.5121951219512195,20.070961427688598,1
8,50,10,True,0.46341463414634154,8.046441578865052,1
8,40,50,True,0.5365853658536586,40.10111753940582,2
8,35,50,True,0.30487804878048785,40.09690909385681,2
8,25,55,True,0.3536585365853659,44.0939845085144,3
8,15,60,True,0.524390243902439,48.06171541213989,3
