threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,35,10,True,0.6707317073170732,8.041982698440552,0
8,45,45,True,0.9634146341463414,36.09970190525055,0
10,50,10,True,0.8414634146341463,8.046520018577576,0
1,30,10,True,0.7317073170731708,8.042098140716552,0
8,30,45,True,0.8048780487804879,36.08121566772461,1
8,50,25,True,0.8048780487804879,20.073997473716737,1
8,35,15,True,0.7926829268292683,12.054900312423706,1
8,40,15,True,0.7195121951219513,12.053222846984863,1
6,25,10,True,0.6097560975609757,8.042780184745789,1
6,20,10,True,0.3902439024390244,8.043384647369384,2
