threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,40,15,True,0.7195121951219513,12.053222846984863,0
8,35,10,True,0.6707317073170732,8.041982698440552,0
8,30,45,True,0.8048780487804879,36.08121566772461,0
8,45,45,True,0.9634146341463414,36.09970190525055,0
8,50,25,True,0.8048780487804879,20.073997473716737,0
8,35,15,True,0.7926829268292683,12.054900312423706,0
8,50,10,True,0.46341463414634154,8.046441578865052,1
6,20,10,True,0.3902439024390244,8.043384647369384,1
8,45,40,True,0.6463414634146342,32.09444751739502,1
8,35,25,True,0.5121951219512195,20.070961427688598,1
