maxThreads,acceptCount,connectionTimeout,keepAliveTimeout,maxConnections,minSpareThreads,processorCache,enableLookups,asyncTimeout,disableUploadTimeout,connectionUploadTimeout,executorTerminationTimeoutMillis,compressionMinSize,tcpNoDelay,maxHttpHeaderSize,maxHttpRequestHeaderSize,maxHttpResponseHeaderSize,maxKeepAliveRequests,threadsMaxIdleTime,threadPriority,RPS,evaluated_time,fidelity_setting,corr
10,72,27508,11453,42363,63,433,false,36710,true,400188,42890,47430,true,20417,58711,40220,776,472451,8,2945.05,180.12794518470764,"[8, 50, 180, True]",1
6077,220,30862,11453,60534,63,88,true,5198,true,400188,42890,59098,false,18536,34742,40220,808,346888,9,2934.71,361.2476933002472,"[8, 50, 180, True]",1
10,232,12372,11453,42363,1,88,false,45891,true,400188,42890,59098,false,20417,9579,40220,776,31067,9,2896.55,180.1124496459961,"[8, 50, 180, True]",1
10,220,1768,11453,86518,191,88,true,45891,true,585224,42890,40914,false,19754,60758,40220,808,472451,9,2846.96,180.1201639175415,"[8, 50, 180, True]",1
10,72,27508,11453,42363,63,88,false,52442,true,400188,42890,47430,false,20417,9579,40220,776,472451,8,2840.47,180.10571217536926,"[8, 50, 180, True]",1
10,72,30862,11453,42718,63,88,false,45891,true,400188,42890,59098,false,20417,9579,40220,776,472451,9,2836.48,180.11283469200134,"[8, 50, 180, True]",1
10,72,30862,11453,42363,63,88,false,45891,true,400188,42890,59098,false,20417,9579,40220,776,472451,8,2833.91,180.10890984535217,"[8, 50, 180, True]",1
10,72,1768,11453,42363,63,88,false,52442,true,166455,42890,47430,true,19754,58711,49116,776,472451,8,2833.52,180.10965967178345,"[8, 50, 180, True]",1
10,220,2987,11453,86518,63,88,false,45891,true,400188,42890,40914,false,25685,60758,40220,776,472451,9,2822.37,180.09719157218933,"[8, 50, 180, True]",1
10,360,12372,11453,42363,1,88,false,32676,true,236814,42890,59098,false,19754,58774,40220,776,346888,3,2816.71,180.1108889579773,"[8, 50, 180, True]",1
10,220,5477,11453,86518,1,88,false,36455,true,585224,42890,59098,false,19754,60758,63217,808,346888,9,2816.1,180.09937930107117,"[8, 50, 180, True]",1
10,360,5477,11453,86518,63,88,false,45891,true,400188,42890,59098,true,19754,9579,63217,776,346888,3,2812.7,180.09781503677368,"[8, 50, 180, True]",1
10,72,1768,11453,42363,1,88,true,45891,true,585224,42890,59098,false,19754,9579,40220,808,346888,9,2810.41,180.1115550994873,"[8, 50, 180, True]",1
10,220,1768,11453,86518,1,88,true,45891,true,400188,42890,40914,false,19754,60758,40220,808,472451,9,2810.35,180.10807919502258,"[8, 50, 180, True]",1
10,72,1768,11453,42363,63,88,false,52442,true,585224,42890,47430,false,20417,9579,40220,808,472451,8,2807.98,180.0852828025818,"[8, 50, 180, True]",1
10,72,12372,11453,42363,63,88,false,3643,true,236814,42890,59098,false,20417,9579,40220,776,346888,9,2799.62,180.12839484214783,"[8, 50, 180, True]",1
10,72,12372,11453,42363,63,88,false,45891,true,585224,42890,59098,false,20417,9579,40220,776,346888,9,2794.92,180.09300827980042,"[8, 50, 180, True]",1
10,360,33209,11453,296,208,88,true,52442,true,400188,6597,59098,false,65236,27554,40220,776,472451,3,2792.01,180.10327744483948,"[8, 50, 180, True]",1
10,220,30862,11453,86518,191,88,false,45891,true,400188,42890,59098,false,20417,60758,40220,808,472451,9,2791.27,180.11004781723022,"[8, 50, 180, True]",1
10,72,30862,11453,42363,63,88,false,45891,true,400188,42890,59098,false,20417,9579,63217,808,472451,1,2787.61,180.1030149459839,"[8, 50, 180, True]",1
