maxThreads,acceptCount,connectionTimeout,keepAliveTimeout,maxConnections,minSpareThreads,processorCache,enableLookups,asyncTimeout,disableUploadTimeout,connectionUploadTimeout,executorTerminationTimeoutMillis,compressionMinSize,tcpNoDelay,maxHttpHeaderSize,maxHttpRequestHeaderSize,maxHttpResponseHeaderSize,maxKeepAliveRequests,threadsMaxIdleTime,threadPriority,RPS,evaluated_time,fidelity_setting,corr
6077,220,30862,11453,60534,63,88,true,5198,true,400188,42890,59098,false,18536,34742,40220,808,346888,9,2934.71,361.2476933002472,"[8, 50, 180, True]",1
10,220,5477,11453,6194,63,88,true,36455,true,400188,42890,59098,false,19754,60758,40220,776,472451,9,2759.92,180.12799739837646,"[8, 50, 180, True]",1
11385,72,30862,11453,42363,63,88,false,45891,true,585224,42890,59098,false,20417,9579,63217,808,346888,8,2697.91,180.11057782173157,"[8, 50, 180, True]",1
11385,72,30862,11453,42363,63,88,false,45891,true,585224,42890,59098,false,20417,9579,63217,808,346888,8,2683.27,180.10142993927002,"[8, 50, 180, True]",1
11385,72,30862,11453,41671,1,88,false,45891,true,353154,42890,40914,true,20417,9579,5053,808,346888,9,2672.92,180.12339043617249,"[8, 50, 180, True]",1
6077,360,1768,11453,10610,1,88,false,45891,true,337537,42890,40914,true,18536,60758,5053,808,472451,9,2671.16,180.10243344306946,"[8, 50, 180, True]",1
6077,220,1768,11453,56822,1,88,false,45891,true,337537,53168,40914,true,30778,60758,40220,776,472451,9,2670.73,180.10251474380493,"[8, 50, 180, True]",1
6077,360,1768,11453,86518,1,88,false,45891,true,337537,42890,40914,true,18536,60758,40220,808,472451,9,2668.57,180.101469039917,"[8, 50, 180, True]",1
6077,360,1768,11453,86518,1,88,false,36455,true,337537,42890,40914,true,18536,60758,63217,808,472451,8,2664.8,180.08752489089966,"[8, 50, 180, True]",1
6077,220,1768,11453,6194,63,88,true,5198,true,400188,42890,59098,false,18536,60758,40220,808,346888,9,2660.53,180.13128066062927,"[8, 50, 180, True]",1
6077,220,30862,11453,60534,63,88,true,5198,true,400188,42890,59098,false,18536,34742,40220,808,346888,9,2660.36,180.0973300933838,"[8, 50, 180, True]",1
11385,220,5477,30469,60534,223,88,true,5198,true,302542,2054,13372,false,18536,34742,40220,793,472451,9,2654.14,180.10767459869385,"[8, 50, 180, True]",1
2467,179,2928,30053,21533,136,40,true,1762,false,336404,24677,20033,true,46568,12630,59567,959,266456,7,2649.44,180.12583446502686,"[8, 50, 180, True]",1
6077,220,30862,11453,20411,63,88,false,5198,true,585224,42890,59098,true,18536,60758,63217,808,346888,9,2649.31,180.1032440662384,"[8, 50, 180, True]",1
6093,746,6253,41790,99183,403,474,false,18392,false,65573,1638,48079,false,4329,43191,40122,593,125266,4,2645.04,180.1161949634552,"[8, 50, 180, True]",1
11385,72,30862,11453,42363,63,88,true,45891,true,462993,59132,59098,false,18482,60758,63217,808,346888,9,2641.67,180.09719324111938,"[8, 50, 180, True]",1
1130,360,1768,11453,42363,1,88,false,36455,true,302542,2054,40914,false,18536,60758,63217,808,472451,8,2639.94,180.090580701828,"[8, 50, 180, True]",1
1130,72,30862,54944,42363,259,161,false,35686,false,100501,49850,59098,true,18536,60758,63217,808,346888,8,2636.71,180.11969232559204,"[8, 50, 180, True]",1
6077,220,5477,11453,20411,63,88,false,45891,true,585224,42890,40914,false,20417,9579,40220,776,472451,8,2634.32,180.09518313407898,"[8, 50, 180, True]",1
6077,360,56209,11453,10610,63,88,true,45891,true,337537,42890,40914,false,18536,34742,40220,808,346888,9,2632.61,180.12773275375366,"[8, 50, 180, True]",1
