time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
35,40,10000,4,0.5,0.8060606060606059,45.55869872570038,0
60,20,25000,10,0.5,0.8060606060606059,79.18051071166992,0
50,30,15000,10,0.5,0.8060606060606059,66.42472431659698,0
40,20,25000,8,0.5,0.4666666666666666,55.05644218921661,1
35,40,25000,6,0.5,0.709090909090909,58.3705673456192,1
50,35,20000,4,0.5,0.7818181818181817,63.32800741195679,1
55,25,30000,10,0.5,0.7939393939393938,80.97303669452667,1
35,45,50000,4,0.5,0.7454545454545454,70.50217952728272,2
55,40,30000,4,0.5,0.7696969696969697,75.47832617759704,2
55,45,35000,6,0.5,0.7212121212121211,88.29800066947936,3
