fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,evaluated_time,fidelity_setting,corr
Off,Off,On,On,On,On,On,Off,Off,On,On,On,Off,Off,On,On,Off,Off,Off,On,0.08624625205993652,2.7630419731140137,"[50, 15, 1, 1, 25]",0.7939393939393938
Off,Off,On,Off,On,On,Off,On,Off,On,Off,On,On,On,On,On,On,On,Off,Off,0.10316181182861328,2.922886848449707,"[50, 15, 1, 1, 25]",0.7939393939393938
On,On,On,On,Off,Off,On,Off,On,Off,Off,On,Off,On,On,On,Off,On,Off,Off,0.07326221466064453,2.955268621444702,"[50, 15, 1, 1, 25]",0.7939393939393938
On,On,Off,On,Off,On,On,Off,Off,Off,On,Off,On,On,Off,On,Off,On,Off,Off,0.08171200752258301,2.8384976387023926,"[50, 15, 1, 1, 25]",0.7939393939393938
Off,Off,Off,On,Off,Off,Off,Off,On,Off,On,On,On,Off,On,On,Off,Off,Off,On,0.08292388916015625,2.8550846576690674,"[50, 15, 1, 1, 25]",0.7939393939393938
On,On,On,On,On,On,Off,On,Off,On,Off,On,Off,On,Off,On,Off,On,On,Off,0.09807229042053223,2.875469923019409,"[50, 15, 1, 1, 25]",0.7939393939393938
Off,On,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,On,On,Off,Off,On,0.08716988563537598,2.8380837440490723,"[50, 15, 1, 1, 25]",0.7939393939393938
Off,Off,Off,Off,On,Off,On,Off,Off,On,On,Off,On,On,On,Off,On,Off,Off,On,0.08961176872253418,2.9293758869171143,"[50, 15, 1, 1, 25]",0.7939393939393938
Off,Off,On,Off,On,On,On,Off,On,Off,Off,On,Off,On,On,Off,On,Off,On,Off,0.0905921459197998,2.8092386722564697,"[50, 15, 1, 1, 25]",0.7939393939393938
On,On,Off,On,On,On,Off,Off,On,On,On,Off,Off,On,On,On,Off,Off,Off,On,0.07217121124267578,2.869873046875,"[50, 15, 1, 1, 25]",0.7939393939393938
Off,Off,Off,On,Off,On,Off,On,On,On,Off,Off,Off,Off,On,Off,Off,Off,Off,On,0.08394408226013184,2.8084516525268555,"[50, 15, 1, 1, 25]",0.7939393939393938
On,On,Off,Off,Off,Off,Off,On,On,On,Off,On,Off,On,On,Off,Off,Off,On,Off,0.08178162574768066,2.8180642127990723,"[50, 15, 1, 1, 25]",0.7939393939393938
Off,Off,Off,On,On,Off,On,Off,Off,Off,On,Off,Off,On,Off,Off,On,On,On,Off,0.09006571769714355,2.872600793838501,"[50, 15, 1, 1, 25]",0.7939393939393938
Off,On,On,On,Off,On,Off,Off,On,Off,Off,On,Off,On,Off,On,Off,Off,On,Off,0.08998322486877441,2.8152763843536377,"[50, 15, 1, 1, 25]",0.7939393939393938
Off,On,On,On,Off,Off,Off,Off,On,On,Off,On,Off,Off,On,On,Off,Off,On,Off,0.08269166946411133,2.8516507148742676,"[50, 15, 1, 1, 25]",0.7939393939393938
On,Off,Off,Off,On,Off,Off,On,On,Off,On,On,Off,Off,On,On,On,Off,On,On,0.08239936828613281,2.9470574855804443,"[50, 15, 1, 1, 25]",0.7939393939393938
Off,Off,Off,On,Off,On,Off,Off,On,On,On,On,On,On,Off,On,Off,Off,Off,On,0.07976722717285156,2.895242214202881,"[50, 15, 1, 1, 25]",0.7939393939393938
Off,On,On,Off,Off,On,Off,On,Off,Off,Off,On,Off,Off,On,Off,On,Off,Off,Off,0.07917594909667969,2.869821071624756,"[50, 15, 1, 1, 25]",0.7939393939393938
On,On,Off,On,Off,On,On,On,Off,On,On,Off,On,Off,On,On,Off,Off,On,Off,0.0770423412322998,2.7799618244171143,"[50, 15, 1, 1, 25]",0.7939393939393938
On,Off,Off,Off,On,Off,Off,On,Off,Off,On,Off,Off,Off,Off,On,Off,Off,Off,Off,0.0765988826751709,2.8911361694335938,"[50, 15, 1, 1, 25]",0.7939393939393938
Off,On,On,Off,Off,On,On,Off,On,Off,On,On,On,Off,Off,Off,On,Off,On,On,0.09375166893005371,2.912890911102295,"[50, 15, 1, 1, 25]",0.7939393939393938
On,On,On,Off,On,On,Off,On,Off,Off,On,On,Off,On,Off,On,On,On,Off,On,0.09103178977966309,2.825714111328125,"[50, 15, 1, 1, 25]",0.7939393939393938
On,Off,On,Off,Off,Off,On,On,On,Off,Off,On,On,On,Off,On,On,Off,Off,On,0.09322595596313477,2.915313720703125,"[50, 15, 1, 1, 25]",0.7939393939393938
Off,Off,Off,Off,On,On,Off,Off,On,Off,Off,On,On,On,Off,Off,Off,On,On,Off,0.09248161315917969,2.871737480163574,"[50, 15, 1, 1, 25]",0.7939393939393938
Off,On,On,On,On,Off,On,On,On,On,On,Off,Off,Off,On,On,On,Off,Off,On,0.07065725326538086,2.7987334728240967,"[50, 15, 1, 1, 25]",0.7939393939393938
On,Off,Off,Off,On,Off,Off,On,Off,On,Off,On,On,Off,On,Off,On,On,On,On,0.09258198738098145,2.919853448867798,"[50, 15, 1, 1, 25]",0.7939393939393938
On,Off,On,Off,Off,On,On,On,Off,Off,On,Off,Off,On,Off,On,On,On,On,On,0.09367060661315918,2.848402261734009,"[50, 15, 1, 1, 25]",0.7939393939393938
Off,Off,On,On,Off,Off,Off,On,On,On,On,On,On,On,Off,Off,On,On,On,Off,0.08778810501098633,2.8404834270477295,"[50, 15, 1, 1, 25]",0.7939393939393938
Off,Off,On,On,On,Off,On,Off,Off,On,Off,On,Off,On,On,On,Off,On,Off,On,0.08575987815856934,2.8226218223571777,"[50, 15, 1, 1, 25]",0.7939393939393938
On,Off,Off,On,Off,On,Off,Off,On,On,On,On,Off,On,On,Off,Off,Off,On,Off,0.09247255325317383,2.839995861053467,"[50, 15, 1, 1, 25]",0.7939393939393938
Off,On,On,Off,Off,Off,Off,On,Off,On,Off,On,Off,On,On,Off,Off,On,Off,On,0.10065627098083496,2.945565700531006,"[50, 15, 1, 1, 25]",0.7939393939393938
On,Off,Off,On,On,On,Off,On,Off,Off,On,On,On,Off,Off,On,Off,On,On,Off,0.08523321151733398,2.815772533416748,"[50, 15, 1, 1, 25]",0.7939393939393938
On,On,On,On,On,On,Off,On,On,Off,Off,On,On,Off,On,Off,On,Off,On,Off,0.09148812294006348,2.809684991836548,"[50, 15, 1, 1, 25]",0.7939393939393938
Off,On,On,On,Off,Off,Off,On,Off,On,On,Off,On,On,Off,Off,On,Off,Off,On,0.0812532901763916,2.8526973724365234,"[50, 15, 1, 1, 25]",0.7939393939393938
On,Off,On,Off,On,Off,On,On,Off,On,Off,Off,On,Off,On,Off,On,Off,On,Off,0.08337783813476562,2.8713061809539795,"[50, 15, 1, 1, 25]",0.7939393939393938
On,On,Off,On,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,On,Off,Off,On,Off,On,0.09616756439208984,2.8073198795318604,"[50, 15, 1, 1, 25]",0.7939393939393938
Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,On,Off,Off,0.09306716918945312,2.813737154006958,"[50, 15, 1, 1, 25]",0.7939393939393938
Off,On,Off,On,Off,On,Off,On,On,On,On,On,Off,Off,Off,Off,Off,On,Off,Off,0.0844566822052002,2.8548922538757324,"[50, 15, 1, 1, 25]",0.7939393939393938
On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,On,Off,Off,On,Off,0.09597110748291016,2.9682130813598633,"[50, 15, 1, 1, 25]",0.7939393939393938
On,On,Off,On,Off,Off,Off,Off,On,On,On,Off,On,On,Off,On,On,On,Off,On,0.07989788055419922,2.724716901779175,"[50, 15, 1, 1, 25]",0.7939393939393938
On,On,On,Off,Off,On,On,Off,Off,On,Off,On,Off,On,Off,On,Off,On,Off,Off,0.09226655960083008,2.898387908935547,"[50, 15, 1, 1, 25]",0.7939393939393938
Off,Off,On,Off,Off,Off,On,On,On,Off,Off,Off,On,Off,On,On,On,Off,On,On,0.09527182579040527,2.8257246017456055,"[50, 15, 1, 1, 25]",0.7939393939393938
On,On,On,On,On,Off,Off,Off,Off,On,Off,Off,Off,On,On,Off,On,On,On,On,0.07865452766418457,2.8468000888824463,"[50, 15, 1, 1, 25]",0.7939393939393938
Off,On,Off,Off,Off,Off,On,Off,On,Off,On,Off,Off,Off,Off,On,On,On,On,Off,0.08394312858581543,2.788773536682129,"[50, 15, 1, 1, 25]",0.7939393939393938
Off,Off,On,Off,On,Off,Off,Off,Off,On,Off,On,Off,Off,Off,On,On,On,Off,On,0.0892641544342041,2.8378984928131104,"[50, 15, 1, 1, 25]",0.7939393939393938
Off,Off,On,Off,On,Off,On,On,On,On,Off,Off,Off,On,On,On,Off,On,On,On,0.08581042289733887,2.783500909805298,"[50, 15, 1, 1, 25]",0.7939393939393938
On,On,On,On,On,Off,Off,On,Off,Off,Off,On,Off,Off,Off,On,Off,On,Off,Off,0.09518027305603027,2.899463176727295,"[50, 15, 1, 1, 25]",0.7939393939393938
Off,On,On,Off,Off,Off,On,On,Off,Off,On,Off,Off,Off,On,Off,Off,Off,On,On,0.0893092155456543,2.8433897495269775,"[50, 15, 1, 1, 25]",0.7939393939393938
Off,On,Off,Off,On,On,Off,Off,On,Off,On,On,Off,On,On,On,Off,On,Off,On,0.08955001831054688,2.903324842453003,"[50, 15, 1, 1, 25]",0.7939393939393938
On,Off,On,On,Off,Off,On,Off,On,Off,Off,On,Off,Off,Off,Off,Off,On,Off,Off,0.08945584297180176,2.9567549228668213,"[50, 15, 1, 1, 25]",0.7939393939393938
Off,On,On,Off,Off,Off,Off,Off,On,Off,On,On,On,Off,On,Off,Off,On,Off,Off,0.0764913558959961,2.784142017364502,"[50, 15, 1, 1, 25]",0.7939393939393938
On,Off,On,On,On,Off,On,On,Off,On,Off,Off,Off,On,Off,On,On,Off,On,On,0.09186697006225586,2.874767303466797,"[50, 15, 1, 1, 25]",0.7939393939393938
