inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
50,15,1,2,10,0.38181818181818183,2.824827527999878,0
50,35,1,1,10,0.5030303030303029,2.8323421716690063,0
90,25,1,4,15,0.38181818181818183,2.80983145236969,0
60,20,2,1,5,0.6363636363636362,2.84389214515686,0
50,15,1,1,10,-0.06666666666666665,2.8200665950775146,1
70,5,1,1,20,0.5393939393939393,2.8450297594070433,1
70,15,1,2,10,-0.35757575757575755,2.8385624170303343,2
50,35,3,1,20,0.4666666666666666,2.9141014337539675,2
70,15,1,1,20,0.19999999999999998,2.856804895401001,2
60,5,1,2,15,0.4424242424242424,2.8979191064834593,2
