inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
50,15,1,2,10,0.38181818181818183,2.824827527999878,0
80,5,1,1,10,-0.5151515151515151,2.849225378036499,1
70,15,1,1,20,0.19999999999999998,2.856804895401001,1
60,25,2,2,15,0.34545454545454546,2.9371437549591066,1
60,20,1,2,5,-0.13939393939393938,2.8753023862838747,2
60,5,2,4,25,0.06666666666666665,3.092465376853943,2
50,20,3,1,35,-0.18787878787878787,3.016972017288208,3
70,10,3,2,35,-0.06666666666666665,3.299497604370117,3
60,25,3,2,25,-0.1515151515151515,3.2930132389068603,3
70,35,2,4,25,-0.309090909090909,3.7381144523620606,4
