fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,evaluated_time,fidelity_setting,corr
Off,On,On,On,Off,Off,Off,On,Off,On,Off,Off,Off,Off,On,On,On,Off,Off,On,0.07358312606811523,2.725813865661621,"[60, 20, 2, 1, 5]",0.6363636363636362
Off,On,On,On,Off,Off,Off,Off,On,On,On,On,On,On,Off,On,Off,On,On,Off,0.07805538177490234,2.7503662109375,"[60, 20, 2, 1, 5]",0.6363636363636362
Off,Off,On,Off,Off,On,On,Off,On,On,Off,Off,On,On,On,Off,On,On,On,Off,0.07946133613586426,2.729522466659546,"[60, 20, 2, 1, 5]",0.6363636363636362
On,On,Off,On,Off,Off,On,On,On,On,On,On,Off,On,Off,On,Off,On,On,Off,0.07952260971069336,2.8501341342926025,"[60, 20, 2, 1, 5]",0.6363636363636362
On,Off,On,Off,Off,On,On,Off,On,Off,On,On,On,Off,Off,On,On,On,On,Off,0.08022928237915039,2.797912120819092,"[60, 20, 2, 1, 5]",0.6363636363636362
On,On,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,On,On,On,On,On,On,Off,On,0.08143067359924316,2.782552480697632,"[60, 20, 2, 1, 5]",0.6363636363636362
Off,On,Off,On,On,Off,Off,On,Off,On,On,Off,Off,On,On,On,Off,On,Off,On,0.08288812637329102,2.812602996826172,"[60, 20, 2, 1, 5]",0.6363636363636362
On,On,Off,On,On,On,On,Off,On,On,Off,On,On,On,On,Off,Off,On,Off,On,0.08571958541870117,2.761387586593628,"[60, 20, 2, 1, 5]",0.6363636363636362
Off,Off,Off,Off,On,Off,Off,Off,Off,Off,On,Off,Off,On,Off,Off,On,On,Off,Off,0.08598542213439941,2.782862424850464,"[60, 20, 2, 1, 5]",0.6363636363636362
On,Off,Off,On,On,Off,On,On,Off,On,On,On,On,Off,On,Off,Off,Off,Off,Off,0.08646464347839355,2.715731143951416,"[60, 20, 2, 1, 5]",0.6363636363636362
Off,On,On,Off,Off,On,Off,Off,On,Off,On,On,Off,On,Off,Off,Off,Off,On,Off,0.08650922775268555,2.8613290786743164,"[60, 20, 2, 1, 5]",0.6363636363636362
On,On,On,On,On,On,On,On,Off,Off,On,On,On,Off,Off,On,On,Off,Off,Off,0.08819746971130371,2.9188718795776367,"[60, 20, 2, 1, 5]",0.6363636363636362
Off,Off,Off,On,Off,Off,Off,On,On,On,On,On,On,Off,Off,Off,Off,On,On,Off,0.08902883529663086,2.798084020614624,"[60, 20, 2, 1, 5]",0.6363636363636362
Off,On,Off,On,Off,Off,On,Off,On,On,Off,On,On,Off,Off,On,Off,Off,Off,On,0.08902978897094727,2.7996580600738525,"[60, 20, 2, 1, 5]",0.6363636363636362
Off,Off,Off,Off,Off,Off,On,On,On,Off,Off,On,Off,On,Off,Off,Off,On,Off,Off,0.09127283096313477,2.768095016479492,"[60, 20, 2, 1, 5]",0.6363636363636362
Off,Off,Off,Off,Off,Off,On,On,Off,On,Off,On,On,On,Off,Off,On,On,Off,On,0.09217977523803711,2.8443763256073,"[60, 20, 2, 1, 5]",0.6363636363636362
Off,Off,On,On,On,Off,Off,On,Off,Off,On,Off,On,On,Off,On,Off,Off,On,On,0.09224820137023926,2.9009580612182617,"[60, 20, 2, 1, 5]",0.6363636363636362
Off,Off,On,Off,Off,On,Off,Off,On,Off,Off,On,Off,On,Off,Off,On,Off,Off,On,0.0945284366607666,2.8012046813964844,"[60, 20, 2, 1, 5]",0.6363636363636362
On,Off,Off,Off,Off,On,Off,Off,Off,On,On,Off,Off,On,On,Off,On,On,Off,Off,0.09526181221008301,2.867870807647705,"[60, 20, 2, 1, 5]",0.6363636363636362
On,On,Off,On,On,Off,Off,On,On,Off,Off,On,On,Off,On,On,On,On,Off,On,0.09636425971984863,2.7267045974731445,"[60, 20, 2, 1, 5]",0.6363636363636362
