inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
50,15,1,2,10,0.38181818181818183,2.824827527999878,0
50,15,1,1,10,-0.06666666666666665,2.8200665950775146,0
50,35,1,1,10,0.5030303030303029,2.8323421716690063,0
70,15,1,1,20,0.19999999999999998,2.856804895401001,1
70,15,1,2,10,-0.35757575757575755,2.8385624170303343,1
60,20,2,2,5,-0.24848484848484845,2.8475534439086916,1
60,5,1,2,15,0.4424242424242424,2.8979191064834593,1
80,5,1,1,10,-0.5151515151515151,2.849225378036499,2
60,25,2,2,15,0.34545454545454546,2.9371437549591066,2
60,20,1,2,5,-0.13939393939393938,2.8753023862838747,2
