ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,Off,Off,Off,Off,Off,On,Off,Off,On,On,Off,On,Off,On,On,On,Off,On,Off,0.10044121742248535,5.614354372024536,1248872,35.02400302886963,2152160,10605,43.40287661552429,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,On,Off,On,Off,Off,Off,On,Off,Off,Off,On,Off,On,On,Off,0.10230851173400879,5.507288455963135,1248872,34.73745584487915,2152160,10605,42.80854678153992,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,On,Off,On,On,Off,On,On,On,Off,On,Off,On,Off,Off,Off,0.09968066215515137,5.502479314804077,1255640,34.82182455062866,2152160,10605,42.949790954589844,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,On,Off,Off,On,On,Off,On,0.07998466491699219,5.558363437652588,1252968,34.68161058425903,2152160,10605,42.822805404663086,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,Off,Off,Off,Off,Off,On,On,On,On,On,On,Off,Off,On,On,0.09287548065185547,5.495670318603516,1248872,34.65889382362366,2152160,10605,42.721869707107544,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,Off,On,On,On,Off,On,Off,Off,Off,On,Off,Off,Off,On,0.09088516235351562,5.512732982635498,1251544,34.72839307785034,2152160,10605,42.975602865219116,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,Off,Off,On,On,Off,On,Off,On,On,On,On,On,On,Off,Off,0.08428478240966797,5.482496976852417,1251544,34.72889447212219,2152160,10605,42.8412024974823,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,Off,On,Off,On,On,Off,Off,Off,Off,Off,Off,Off,On,On,On,0.09720134735107422,5.502535343170166,1252968,34.82903337478638,2152160,10605,43.01703119277954,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,On,On,Off,Off,On,On,On,Off,On,Off,Off,On,On,On,On,0.10162830352783203,5.504249095916748,1252968,34.64548134803772,2152160,10605,42.69542694091797,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,On,On,On,On,On,Off,Off,On,On,On,Off,Off,Off,Off,Off,0.10811400413513184,5.466156721115112,1252968,34.82652974128723,2152160,10605,42.99414777755737,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,Off,On,Off,Off,On,On,Off,On,Off,On,On,On,Off,On,Off,0.09566068649291992,0.19040346145629883,31496,0.11419010162353516,13676,197,2.799806833267212,"[60, 5, 2, 1, 5]"
On,On,Off,On,Off,On,Off,On,Off,Off,Off,On,Off,Off,Off,On,Off,On,On,Off,0.08028221130371094,0.17867374420166016,31496,0.09237480163574219,13676,197,2.8479692935943604,"[60, 5, 2, 1, 5]"
Off,Off,Off,On,On,On,Off,On,On,Off,On,On,On,Off,On,Off,On,Off,Off,Off,0.08932995796203613,0.17547297477722168,34160,0.08489561080932617,13676,197,2.8390982151031494,"[60, 5, 2, 1, 5]"
On,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,On,Off,Off,On,On,Off,On,0.0875551700592041,0.18068552017211914,35592,0.10896062850952148,13676,197,2.780247211456299,"[60, 5, 2, 1, 5]"
On,Off,On,Off,On,Off,Off,Off,Off,Off,On,On,On,On,On,On,Off,Off,On,On,0.1044614315032959,0.1817622184753418,31496,0.07933592796325684,13676,197,2.8586623668670654,"[60, 5, 2, 1, 5]"
Off,On,Off,Off,Off,Off,Off,On,On,On,Off,On,Off,Off,Off,On,Off,Off,Off,On,0.07956624031066895,0.1806647777557373,30064,0.09740257263183594,13676,197,2.8310320377349854,"[60, 5, 2, 1, 5]"
Off,On,On,On,On,Off,Off,On,On,Off,On,Off,On,On,On,On,On,On,Off,Off,0.09082484245300293,0.1578385829925537,30064,0.09299874305725098,13676,197,2.7796342372894287,"[60, 5, 2, 1, 5]"
Off,Off,On,On,On,Off,On,Off,On,On,Off,Off,Off,Off,Off,Off,Off,On,On,On,0.09278249740600586,0.17288732528686523,35592,0.08659243583679199,13676,197,2.8121590614318848,"[60, 5, 2, 1, 5]"
On,On,On,Off,Off,On,On,Off,Off,On,On,On,Off,On,Off,Off,On,On,On,On,0.09349536895751953,0.1778407096862793,35592,0.08671355247497559,13676,197,2.8311851024627686,"[60, 5, 2, 1, 5]"
Off,On,On,Off,Off,On,On,On,On,On,Off,Off,On,On,On,Off,Off,Off,Off,Off,0.09575819969177246,0.1885514259338379,35592,0.09872794151306152,13676,197,2.815380096435547,"[60, 5, 2, 1, 5]"
On,Off,Off,Off,Off,Off,On,Off,Off,On,On,Off,On,Off,On,On,On,Off,On,Off,0.08442950248718262,0.2363729476928711,67768,0.1449894905090332,66072,628,2.8758795261383057,"[60, 20, 1, 1, 35]"
On,On,Off,On,Off,On,Off,On,Off,Off,Off,On,Off,Off,Off,On,Off,On,On,Off,0.08979344367980957,0.23003435134887695,67768,0.13056206703186035,66072,628,2.9284567832946777,"[60, 20, 1, 1, 35]"
Off,Off,Off,On,On,On,Off,On,On,Off,On,On,On,Off,On,Off,On,Off,Off,Off,0.09097933769226074,0.22906184196472168,70424,0.13260793685913086,66072,628,2.903108835220337,"[60, 20, 1, 1, 35]"
On,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,On,Off,Off,On,On,Off,On,0.09121918678283691,0.2106926441192627,71864,0.12375187873840332,66072,628,2.839155435562134,"[60, 20, 1, 1, 35]"
On,Off,On,Off,On,Off,Off,Off,Off,Off,On,On,On,On,On,On,Off,Off,On,On,0.08045792579650879,0.21218538284301758,67768,0.14583277702331543,66072,628,2.9319329261779785,"[60, 20, 1, 1, 35]"
Off,On,Off,Off,Off,Off,Off,On,On,On,Off,On,Off,Off,Off,On,Off,Off,Off,On,0.08429360389709473,0.22538328170776367,66328,0.12851262092590332,66072,628,2.8256022930145264,"[60, 20, 1, 1, 35]"
Off,On,On,On,On,Off,Off,On,On,Off,On,Off,On,On,On,On,On,On,Off,Off,0.08003902435302734,0.21832752227783203,66328,0.13692402839660645,66072,628,2.8197145462036133,"[60, 20, 1, 1, 35]"
Off,Off,On,On,On,Off,On,Off,On,On,Off,Off,Off,Off,Off,Off,Off,On,On,On,0.0931088924407959,0.2154707908630371,71864,0.1537027359008789,66072,628,2.9066824913024902,"[60, 20, 1, 1, 35]"
On,On,On,Off,Off,On,On,Off,Off,On,On,On,Off,On,Off,Off,On,On,On,On,0.10222530364990234,0.20542335510253906,71864,0.1475691795349121,66072,628,2.88924241065979,"[60, 20, 1, 1, 35]"
Off,On,On,Off,Off,On,On,On,On,On,Off,Off,On,On,On,Off,Off,Off,Off,Off,0.09333562850952148,0.22244620323181152,71864,0.15462017059326172,66072,628,2.909698963165283,"[60, 20, 1, 1, 35]"
On,Off,Off,Off,Off,Off,On,Off,Off,On,On,Off,On,Off,On,On,On,Off,On,Off,0.08555841445922852,0.26458001136779785,94408,0.2551569938659668,116257,1052,2.9728002548217773,"[80, 20, 3, 1, 35]"
On,On,Off,On,Off,On,Off,On,Off,Off,Off,On,Off,Off,Off,On,Off,On,On,Off,0.08034563064575195,0.2552056312561035,94408,0.2440335750579834,116257,1052,2.9921364784240723,"[80, 20, 3, 1, 35]"
Off,Off,Off,On,On,On,Off,On,On,Off,On,On,On,Off,On,Off,On,Off,Off,Off,0.08568239212036133,0.2519073486328125,101168,0.24111628532409668,116257,1052,3.05283260345459,"[80, 20, 3, 1, 35]"
On,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,On,Off,Off,On,On,Off,On,0.09176135063171387,0.26148033142089844,102600,0.25495147705078125,116257,1052,2.9935193061828613,"[80, 20, 3, 1, 35]"
On,Off,On,Off,On,Off,Off,Off,Off,Off,On,On,On,On,On,On,Off,Off,On,On,0.08772087097167969,0.23420095443725586,94408,0.26287341117858887,116257,1052,2.9936211109161377,"[80, 20, 3, 1, 35]"
Off,On,Off,Off,Off,Off,Off,On,On,On,Off,On,Off,Off,Off,On,Off,Off,Off,On,0.07140159606933594,0.26062607765197754,92976,0.2291398048400879,116257,1052,2.9731409549713135,"[80, 20, 3, 1, 35]"
Off,On,On,On,On,Off,Off,On,On,Off,On,Off,On,On,On,On,On,On,Off,Off,0.07229161262512207,0.25248026847839355,92976,0.24173402786254883,116257,1052,3.061197519302368,"[80, 20, 3, 1, 35]"
Off,Off,On,On,On,Off,On,Off,On,On,Off,Off,Off,Off,Off,Off,Off,On,On,On,0.09691762924194336,0.24121618270874023,102600,0.2544441223144531,116257,1052,2.9911279678344727,"[80, 20, 3, 1, 35]"
On,On,On,Off,Off,On,On,Off,Off,On,On,On,Off,On,Off,Off,On,On,On,On,0.09602713584899902,0.2508540153503418,102600,0.25023913383483887,116257,1052,3.060987710952759,"[80, 20, 3, 1, 35]"
Off,On,On,Off,Off,On,On,On,On,On,Off,Off,On,On,On,Off,Off,Off,Off,Off,0.08843064308166504,0.24200725555419922,102600,0.2473607063293457,116257,1052,3.0361833572387695,"[80, 20, 3, 1, 35]"
On,Off,Off,Off,Off,Off,On,Off,Off,On,On,Off,On,Off,On,On,On,Off,On,Off,0.08054780960083008,0.26809072494506836,92168,0.23107051849365234,130590,827,3.0501623153686523,"[80, 35, 2, 2, 20]"
On,On,Off,On,Off,On,Off,On,Off,Off,Off,On,Off,Off,Off,On,Off,On,On,Off,0.09925365447998047,0.2933950424194336,92168,0.2098538875579834,130590,827,3.0948281288146973,"[80, 35, 2, 2, 20]"
Off,Off,Off,On,On,On,Off,On,On,Off,On,On,On,Off,On,Off,On,Off,Off,Off,0.10559320449829102,0.2897462844848633,94832,0.19252729415893555,130590,827,3.0230629444122314,"[80, 35, 2, 2, 20]"
On,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,On,Off,Off,On,On,Off,On,0.09201765060424805,0.27797532081604004,96264,0.20468592643737793,130590,827,3.0977399349212646,"[80, 35, 2, 2, 20]"
On,Off,On,Off,On,Off,Off,Off,Off,Off,On,On,On,On,On,On,Off,Off,On,On,0.08862924575805664,0.2949495315551758,92168,0.2072591781616211,130590,827,2.9852895736694336,"[80, 35, 2, 2, 20]"
Off,On,Off,Off,Off,Off,Off,On,On,On,Off,On,Off,Off,Off,On,Off,Off,Off,On,0.07161498069763184,0.29546165466308594,90736,0.21628093719482422,130590,827,3.045166254043579,"[80, 35, 2, 2, 20]"
Off,On,On,On,On,Off,Off,On,On,Off,On,Off,On,On,On,On,On,On,Off,Off,0.08316159248352051,0.2842695713043213,90736,0.20720529556274414,130590,827,3.166363000869751,"[80, 35, 2, 2, 20]"
Off,Off,On,On,On,Off,On,Off,On,On,Off,Off,Off,Off,Off,Off,Off,On,On,On,0.08987832069396973,0.2884197235107422,96264,0.21320080757141113,130590,827,3.0198850631713867,"[80, 35, 2, 2, 20]"
On,On,On,Off,Off,On,On,Off,Off,On,On,On,Off,On,Off,Off,On,On,On,On,0.09086346626281738,0.2740011215209961,96264,0.20627975463867188,130590,827,3.032501697540283,"[80, 35, 2, 2, 20]"
Off,On,On,Off,Off,On,On,On,On,On,Off,Off,On,On,On,Off,Off,Off,Off,Off,0.09132194519042969,0.28362584114074707,96264,0.2159743309020996,130590,827,3.0472772121429443,"[80, 35, 2, 2, 20]"
On,Off,Off,Off,Off,Off,On,Off,Off,On,On,Off,On,Off,On,On,On,Off,On,Off,0.09698605537414551,0.25664806365966797,92944,0.40146708488464355,115167,1079,3.194506883621216,"[90, 20, 1, 4, 20]"
On,On,Off,On,Off,On,Off,On,Off,Off,Off,On,Off,Off,Off,On,Off,On,On,Off,0.08476471900939941,0.25513529777526855,92944,0.3834726810455322,115167,1079,3.1627533435821533,"[90, 20, 1, 4, 20]"
Off,Off,Off,On,On,On,Off,On,On,Off,On,On,On,Off,On,Off,On,Off,Off,Off,0.09007143974304199,0.2523338794708252,95616,0.37408876419067383,115167,1079,3.1022958755493164,"[90, 20, 1, 4, 20]"
