ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,On,On,Off,Off,On,On,On,Off,On,Off,On,On,On,On,On,On,Off,On,On,0.10129261016845703,5.584603548049927,1248872,34.98295760154724,2152160,10605,44.35671877861023,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,Off,On,On,On,On,On,On,Off,On,On,On,On,On,Off,Off,0.09547209739685059,5.498086929321289,1248872,34.6908597946167,2152160,10605,42.859915018081665,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,Off,Off,Off,Off,On,On,Off,Off,On,On,On,Off,Off,Off,Off,0.09395575523376465,5.495207071304321,1248872,34.79877018928528,2152160,10605,42.99472236633301,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,On,On,Off,On,Off,Off,On,On,On,Off,Off,Off,On,Off,On,0.08884096145629883,5.539462327957153,1252968,34.71882343292236,2152160,10605,42.91395115852356,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,On,On,Off,On,On,On,Off,Off,Off,Off,On,Off,Off,Off,Off,0.10066509246826172,5.493755340576172,1248872,34.690865993499756,2152160,10605,42.85694718360901,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,Off,Off,Off,On,Off,On,Off,On,On,On,Off,Off,On,On,On,0.08716487884521484,5.50050687789917,1255640,34.82480216026306,2152160,10605,42.95760154724121,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,Off,Off,On,On,On,Off,Off,On,Off,Off,Off,On,On,On,On,0.08890247344970703,5.519353151321411,1255640,34.79071354866028,2152160,10605,43.042635679244995,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,On,On,On,Off,Off,Off,On,Off,Off,Off,Off,On,On,Off,On,0.08105254173278809,5.519068241119385,1252968,34.800599575042725,2152160,10605,42.94805359840393,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,On,Off,On,On,Off,Off,On,Off,0.08527827262878418,5.522342681884766,1251544,34.668484687805176,2152160,10605,42.81860637664795,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,On,Off,Off,Off,Off,On,On,Off,Off,Off,Off,On,Off,On,Off,0.0980985164642334,5.480762004852295,1252968,34.81640076637268,2152160,10605,42.84169125556946,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,On,On,On,Off,On,Off,On,On,On,On,On,On,Off,On,On,0.08427214622497559,0.1650087833404541,32864,0.09789109230041504,18887,216,2.7592976093292236,"[80, 10, 2, 2, 5]"
Off,Off,Off,On,Off,Off,On,On,On,On,On,On,Off,On,On,On,On,On,Off,Off,0.07568192481994629,0.18047261238098145,32864,0.09757781028747559,18887,216,2.8885672092437744,"[80, 10, 2, 2, 5]"
On,On,On,Off,Off,Off,Off,Off,Off,On,On,Off,Off,On,On,On,Off,Off,Off,Off,0.08045244216918945,0.19952154159545898,32864,0.1084742546081543,18887,216,2.8778905868530273,"[80, 10, 2, 2, 5]"
On,On,Off,On,On,On,On,Off,On,Off,Off,On,On,On,Off,Off,Off,On,Off,On,0.09047460556030273,0.17824530601501465,36960,0.09231877326965332,18887,216,2.7965152263641357,"[80, 10, 2, 2, 5]"
On,Off,On,On,Off,On,On,Off,On,On,On,Off,Off,Off,Off,On,Off,Off,Off,Off,0.0874931812286377,0.17693734169006348,32864,0.08444333076477051,18887,216,2.851830244064331,"[80, 10, 2, 2, 5]"
Off,Off,On,Off,On,Off,Off,Off,On,Off,On,Off,On,On,On,Off,Off,On,On,On,0.0954749584197998,0.18074607849121094,35528,0.10348105430603027,18887,216,2.7862486839294434,"[80, 10, 2, 2, 5]"
Off,On,Off,On,On,Off,Off,On,On,On,Off,Off,On,Off,Off,Off,On,On,On,On,0.08634233474731445,0.17861413955688477,35528,0.09032726287841797,18887,216,2.792009115219116,"[80, 10, 2, 2, 5]"
On,Off,Off,Off,On,On,On,On,Off,Off,Off,On,Off,Off,Off,Off,On,On,Off,On,0.08934926986694336,0.16642498970031738,36960,0.09082388877868652,18887,216,2.7721059322357178,"[80, 10, 2, 2, 5]"
Off,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,On,Off,On,On,Off,Off,On,Off,0.0965113639831543,0.18048787117004395,31432,0.1071021556854248,18887,216,2.8879871368408203,"[80, 10, 2, 2, 5]"
On,Off,On,On,On,On,Off,Off,Off,Off,On,On,Off,Off,Off,Off,On,Off,On,Off,0.09993410110473633,0.1843547821044922,36960,0.1161646842956543,18887,216,2.8983466625213623,"[80, 10, 2, 2, 5]"
Off,On,On,Off,Off,On,On,On,Off,On,Off,On,On,On,On,On,On,Off,On,On,0.10355520248413086,0.1902313232421875,37168,0.14848017692565918,24009,290,2.887424945831299,"[70, 10, 1, 4, 5]"
Off,Off,Off,On,Off,Off,On,On,On,On,On,On,Off,On,On,On,On,On,Off,Off,0.0816497802734375,0.1737821102142334,37168,0.11678719520568848,24009,290,2.9109947681427,"[70, 10, 1, 4, 5]"
On,On,On,Off,Off,Off,Off,Off,Off,On,On,Off,Off,On,On,On,Off,Off,Off,Off,0.08607101440429688,0.18638348579406738,37168,0.11011910438537598,24009,290,2.932950735092163,"[70, 10, 1, 4, 5]"
On,On,Off,On,On,On,On,Off,On,Off,Off,On,On,On,Off,Off,Off,On,Off,On,0.07784318923950195,0.17330503463745117,41264,0.11578059196472168,24009,290,2.8278918266296387,"[70, 10, 1, 4, 5]"
On,Off,On,On,Off,On,On,Off,On,On,On,Off,Off,Off,Off,On,Off,Off,Off,Off,0.08395838737487793,0.19024252891540527,37168,0.10874128341674805,24009,290,2.8082804679870605,"[70, 10, 1, 4, 5]"
Off,Off,On,Off,On,Off,Off,Off,On,Off,On,Off,On,On,On,Off,Off,On,On,On,0.08597922325134277,0.17312359809875488,39840,0.13107633590698242,24009,290,2.843996047973633,"[70, 10, 1, 4, 5]"
Off,On,Off,On,On,Off,Off,On,On,On,Off,Off,On,Off,Off,Off,On,On,On,On,0.10371279716491699,0.1606287956237793,39840,0.12416434288024902,24009,290,2.8899178504943848,"[70, 10, 1, 4, 5]"
On,Off,Off,Off,On,On,On,On,Off,Off,Off,On,Off,Off,Off,Off,On,On,Off,On,0.0919187068939209,0.19176650047302246,41264,0.13174223899841309,24009,290,2.815418243408203,"[70, 10, 1, 4, 5]"
Off,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,On,Off,On,On,Off,Off,On,Off,0.08973193168640137,0.1686842441558838,35744,0.11797523498535156,24009,290,2.8394734859466553,"[70, 10, 1, 4, 5]"
On,Off,On,On,On,On,Off,Off,Off,Off,On,On,Off,Off,Off,Off,On,Off,On,Off,0.09276390075683594,0.17441630363464355,41264,0.12041497230529785,24009,290,2.8948469161987305,"[70, 10, 1, 4, 5]"
Off,On,On,Off,Off,On,On,On,Off,On,Off,On,On,On,On,On,On,Off,On,On,0.09739208221435547,0.28389787673950195,130856,0.6709015369415283,206781,1300,3.4598593711853027,"[90, 25, 2, 3, 15]"
Off,Off,Off,On,Off,Off,On,On,On,On,On,On,Off,On,On,On,On,On,Off,Off,0.10554265975952148,0.30693912506103516,130856,0.6626021862030029,206781,1300,3.461968183517456,"[90, 25, 2, 3, 15]"
On,On,On,Off,Off,Off,Off,Off,Off,On,On,Off,Off,On,On,On,Off,Off,Off,Off,0.09774923324584961,0.3025631904602051,130856,0.6436729431152344,206781,1300,3.5436201095581055,"[90, 25, 2, 3, 15]"
On,On,Off,On,On,On,On,Off,On,Off,Off,On,On,On,Off,Off,Off,On,Off,On,0.08867287635803223,0.2893664836883545,134952,0.6616508960723877,206781,1300,3.622243642807007,"[90, 25, 2, 3, 15]"
On,Off,On,On,Off,On,On,Off,On,On,On,Off,Off,Off,Off,On,Off,Off,Off,Off,0.07097816467285156,0.30463194847106934,130856,0.6594493389129639,206781,1300,3.4444375038146973,"[90, 25, 2, 3, 15]"
Off,Off,On,Off,On,Off,Off,Off,On,Off,On,Off,On,On,On,Off,Off,On,On,On,0.09775137901306152,0.3019857406616211,133528,0.661224365234375,206781,1300,3.5106334686279297,"[90, 25, 2, 3, 15]"
Off,On,Off,On,On,Off,Off,On,On,On,Off,Off,On,Off,Off,Off,On,On,On,On,0.09640336036682129,0.30150318145751953,133528,0.6583578586578369,206781,1300,3.6396045684814453,"[90, 25, 2, 3, 15]"
On,Off,Off,Off,On,On,On,On,Off,Off,Off,On,Off,Off,Off,Off,On,On,Off,On,0.09228372573852539,0.2671983242034912,134952,0.6675736904144287,206781,1300,3.5342366695404053,"[90, 25, 2, 3, 15]"
Off,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,On,Off,On,On,Off,Off,On,Off,0.0803372859954834,0.2809441089630127,129432,0.6403088569641113,206781,1300,3.4437248706817627,"[90, 25, 2, 3, 15]"
On,Off,On,On,On,On,Off,Off,Off,Off,On,On,Off,Off,Off,Off,On,Off,On,Off,0.08768439292907715,0.2935330867767334,134952,0.6545689105987549,206781,1300,3.507451295852661,"[90, 25, 2, 3, 15]"
Off,On,On,Off,Off,On,On,On,Off,On,Off,On,On,On,On,On,On,Off,On,On,0.0,0,0,0,0,0,74.56312561035156,"[90, 5, 2, 3, 10]"
Off,Off,Off,On,Off,Off,On,On,On,On,On,On,Off,On,On,On,On,On,Off,Off,0.0,0,0,0,0,0,73.4467122554779,"[90, 5, 2, 3, 10]"
On,On,On,Off,Off,Off,Off,Off,Off,On,On,Off,Off,On,On,On,Off,Off,Off,Off,0.0,0,0,0,0,0,73.5388867855072,"[90, 5, 2, 3, 10]"
On,On,Off,On,On,On,On,Off,On,Off,Off,On,On,On,Off,Off,Off,On,Off,On,0.0,0,0,0,0,0,73.360431432724,"[90, 5, 2, 3, 10]"
On,Off,On,On,Off,On,On,Off,On,On,On,Off,Off,Off,Off,On,Off,Off,Off,Off,0.0,0,0,0,0,0,73.46917414665222,"[90, 5, 2, 3, 10]"
Off,Off,On,Off,On,Off,Off,Off,On,Off,On,Off,On,On,On,Off,Off,On,On,On,0.0,0,0,0,0,0,73.53858470916748,"[90, 5, 2, 3, 10]"
Off,On,Off,On,On,Off,Off,On,On,On,Off,Off,On,Off,Off,Off,On,On,On,On,0.0,0,0,0,0,0,73.3062334060669,"[90, 5, 2, 3, 10]"
On,Off,Off,Off,On,On,On,On,Off,Off,Off,On,Off,Off,Off,Off,On,On,Off,On,0.0,0,0,0,0,0,73.80990099906921,"[90, 5, 2, 3, 10]"
Off,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,On,Off,On,On,Off,Off,On,Off,0.0,0,0,0,0,0,73.51443886756897,"[90, 5, 2, 3, 10]"
On,Off,On,On,On,On,Off,Off,Off,Off,On,On,Off,Off,Off,Off,On,Off,On,Off,0.0,0,0,0,0,0,73.90873980522156,"[90, 5, 2, 3, 10]"
Off,On,On,Off,Off,On,On,On,Off,On,Off,On,On,On,On,On,On,Off,On,On,0.09472084045410156,0.18780112266540527,52488,0.16399788856506348,48888,554,2.8625807762145996,"[90, 10, 2, 3, 5]"
Off,Off,Off,On,Off,Off,On,On,On,On,On,On,Off,On,On,On,On,On,Off,Off,0.10814762115478516,0.2012944221496582,52488,0.15935993194580078,48888,554,2.979523181915283,"[90, 10, 2, 3, 5]"
On,On,On,Off,Off,Off,Off,Off,Off,On,On,Off,Off,On,On,On,Off,Off,Off,Off,0.0902409553527832,0.18964719772338867,52488,0.1556558609008789,48888,554,2.893329381942749,"[90, 10, 2, 3, 5]"
On,On,Off,On,On,On,On,Off,On,Off,Off,On,On,On,Off,Off,Off,On,Off,On,0.08814501762390137,0.20192813873291016,56584,0.16951227188110352,48888,554,3.0655055046081543,"[90, 10, 2, 3, 5]"
On,Off,On,On,Off,On,On,Off,On,On,On,Off,Off,Off,Off,On,Off,Off,Off,Off,0.0859677791595459,0.19314169883728027,52488,0.15743279457092285,48888,554,2.8316476345062256,"[90, 10, 2, 3, 5]"
Off,Off,On,Off,On,Off,Off,Off,On,Off,On,Off,On,On,On,Off,Off,On,On,On,0.10006952285766602,0.18532609939575195,55152,0.16552734375,48888,554,3.0762016773223877,"[90, 10, 2, 3, 5]"
Off,On,Off,On,On,Off,Off,On,On,On,Off,Off,On,Off,Off,Off,On,On,On,On,0.09287905693054199,0.19922876358032227,55152,0.1543116569519043,48888,554,2.9194555282592773,"[90, 10, 2, 3, 5]"
On,Off,Off,Off,On,On,On,On,Off,Off,Off,On,Off,Off,Off,Off,On,On,Off,On,0.08199954032897949,0.19452881813049316,56584,0.14898204803466797,48888,554,2.970191717147827,"[90, 10, 2, 3, 5]"
Off,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,On,Off,On,On,Off,Off,On,Off,0.10355663299560547,0.21166729927062988,51056,0.1591811180114746,48888,554,3.054293632507324,"[90, 10, 2, 3, 5]"
On,Off,On,On,On,On,Off,Off,Off,Off,On,On,Off,Off,Off,Off,On,Off,On,Off,0.10337281227111816,0.19635844230651855,56584,0.1542515754699707,48888,554,2.9112727642059326,"[90, 10, 2, 3, 5]"
Off,On,On,Off,Off,On,On,On,Off,On,Off,On,On,On,On,On,On,Off,On,On,0.0,0,0,0,0,0,73.59970474243164,"[80, 5, 2, 2, 15]"
Off,Off,Off,On,Off,Off,On,On,On,On,On,On,Off,On,On,On,On,On,Off,Off,0.0,0,0,0,0,0,73.5474317073822,"[80, 5, 2, 2, 15]"
On,On,On,Off,Off,Off,Off,Off,Off,On,On,Off,Off,On,On,On,Off,Off,Off,Off,0.0,0,0,0,0,0,74.02415657043457,"[80, 5, 2, 2, 15]"
On,On,Off,On,On,On,On,Off,On,Off,Off,On,On,On,Off,Off,Off,On,Off,On,0.0,0,0,0,0,0,73.85336518287659,"[80, 5, 2, 2, 15]"
On,Off,On,On,Off,On,On,Off,On,On,On,Off,Off,Off,Off,On,Off,Off,Off,Off,0.0,0,0,0,0,0,73.46290826797485,"[80, 5, 2, 2, 15]"
Off,Off,On,Off,On,Off,Off,Off,On,Off,On,Off,On,On,On,Off,Off,On,On,On,0.0,0,0,0,0,0,73.91200995445251,"[80, 5, 2, 2, 15]"
Off,On,Off,On,On,Off,Off,On,On,On,Off,Off,On,Off,Off,Off,On,On,On,On,0.0,0,0,0,0,0,74.01342916488647,"[80, 5, 2, 2, 15]"
On,Off,Off,Off,On,On,On,On,Off,Off,Off,On,Off,Off,Off,Off,On,On,Off,On,0.0,0,0,0,0,0,73.73833727836609,"[80, 5, 2, 2, 15]"
Off,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,On,Off,On,On,Off,Off,On,Off,0.0,0,0,0,0,0,73.41010022163391,"[80, 5, 2, 2, 15]"
On,Off,On,On,On,On,Off,Off,Off,Off,On,On,Off,Off,Off,Off,On,Off,On,Off,0.0,0,0,0,0,0,73.47113537788391,"[80, 5, 2, 2, 15]"
Off,On,On,Off,Off,On,On,On,Off,On,Off,On,On,On,On,On,On,Off,On,On,0.08970093727111816,0.22077441215515137,52256,0.13122963905334473,47949,399,2.9566848278045654,"[90, 20, 2, 2, 10]"
Off,Off,Off,On,Off,Off,On,On,On,On,On,On,Off,On,On,On,On,On,Off,Off,0.08738565444946289,0.2200298309326172,52256,0.12370753288269043,47949,399,2.9328877925872803,"[90, 20, 2, 2, 10]"
On,On,On,Off,Off,Off,Off,Off,Off,On,On,Off,Off,On,On,On,Off,Off,Off,Off,0.08946609497070312,0.21183276176452637,52256,0.12331795692443848,47949,399,2.8959991931915283,"[90, 20, 2, 2, 10]"
On,On,Off,On,On,On,On,Off,On,Off,Off,On,On,On,Off,Off,Off,On,Off,On,0.09634757041931152,0.21940016746520996,56352,0.12935757637023926,47949,399,2.8686017990112305,"[90, 20, 2, 2, 10]"
On,Off,On,On,Off,On,On,Off,On,On,On,Off,Off,Off,Off,On,Off,Off,Off,Off,0.08603143692016602,0.19992518424987793,52256,0.11405324935913086,47949,399,2.884396553039551,"[90, 20, 2, 2, 10]"
