inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
70,15,1,3,20,0.5757575757575757,2.958313536643982,0
50,25,1,2,20,0.24848484848484845,2.826279544830322,0
50,25,1,1,20,-0.12727272727272726,2.813787031173706,0
90,35,1,1,5,0.35757575757575755,2.856270694732666,0
90,10,2,3,5,0.406060606060606,2.9037795305252074,0
50,25,1,2,5,0.07878787878787878,2.820786714553833,0
90,35,1,2,5,0.2606060606060606,2.8500043153762817,0
90,10,2,1,5,0.18787878787878787,2.831197667121887,1
50,25,2,4,20,0.5030303030303029,3.559704875946045,1
60,5,2,3,15,0.41818181818181815,2.98175904750824,1
