inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
70,15,1,3,20,0.5757575757575757,2.958313536643982,0
50,25,1,2,20,0.24848484848484845,2.826279544830322,0
50,25,1,1,20,-0.12727272727272726,2.813787031173706,0
90,35,1,1,5,0.35757575757575755,2.856270694732666,0
50,25,2,4,20,0.5030303030303029,3.559704875946045,1
60,5,2,3,15,0.41818181818181815,2.98175904750824,1
90,10,2,1,5,0.18787878787878787,2.831197667121887,1
70,15,1,2,20,0.309090909090909,2.9182828426361085,1
90,5,3,1,10,0.19999999999999998,2.880131793022156,1
70,5,2,3,15,0.28484848484848485,2.906046962738037,1
