inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
90,5,3,1,10,0.19999999999999998,2.880131793022156,0
70,15,1,3,20,0.5757575757575757,2.958313536643982,0
70,15,2,1,5,-0.23636363636363633,2.871573781967163,0
50,25,2,4,20,0.5030303030303029,3.559704875946045,1
50,15,3,1,20,-0.05454545454545454,2.965476083755493,1
60,5,2,3,15,0.41818181818181815,2.98175904750824,1
60,35,3,3,5,-0.35757575757575755,2.972550630569458,2
60,35,1,2,25,0.11515151515151514,3.035221982002258,2
60,25,3,3,15,-0.01818181818181818,3.2988731145858763,3
80,35,3,4,15,-0.43030303030303024,5.016743779182434,4
