fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,On,On,Off,Off,On,Off,Off,On,On,On,On,Off,Off,Off,On,Off,Off,On,On,0.08274412155151367,1.6032969951629639,513704,34.36816358566284,2152160,10605,40.1228084564209,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,Off,Off,On,On,Off,On,Off,On,Off,Off,On,On,On,Off,On,0.08263492584228516,1.4714131355285645,515192,34.045116662979126,2152160,10605,38.081998109817505,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,Off,Off,On,On,On,Off,On,Off,Off,On,On,On,On,On,On,0.09084963798522949,1.448183536529541,523384,34.083738803863525,2152160,10605,38.19808483123779,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,On,Off,Off,On,Off,On,On,Off,On,On,On,On,On,Off,On,0.09002089500427246,1.4808368682861328,523192,34.084275007247925,2152160,10605,38.25561237335205,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,On,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,0.10139966011047363,1.5211899280548096,513896,34.14891338348389,2152160,10605,38.27822828292847,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,Off,On,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,On,0.08935070037841797,1.5149798393249512,513704,34.007776975631714,2152160,10605,38.170353412628174,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,On,On,On,Off,Off,Off,Off,On,On,Off,On,On,Off,Off,Off,0.09215521812438965,1.5780680179595947,523384,34.042240142822266,2152160,10605,38.276397943496704,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,Off,On,Off,Off,On,Off,On,Off,On,On,Off,Off,Off,On,Off,0.09384870529174805,1.5575721263885498,521896,34.105079650878906,2152160,10605,38.3300461769104,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,Off,On,Off,Off,On,On,Off,On,On,Off,Off,Off,On,On,Off,0.09226512908935547,1.494154453277588,513704,34.05749559402466,2152160,10605,38.15927720069885,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,On,On,On,On,On,On,Off,On,Off,On,Off,On,On,On,Off,0.08980607986450195,1.4964158535003662,523384,34.08791637420654,2152160,10605,38.26573133468628,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,On,Off,Off,On,On,On,On,Off,Off,Off,On,Off,Off,On,On,0.09271502494812012,0.3773646354675293,47280,0.6074411869049072,247413,1608,3.588576078414917,"[50, 25, 2, 4, 20]"
Off,On,On,Off,On,Off,Off,On,On,Off,On,Off,On,Off,Off,On,On,On,Off,On,0.09287142753601074,0.4003565311431885,48360,0.5772733688354492,247413,1608,3.537824869155884,"[50, 25, 2, 4, 20]"
On,Off,On,On,On,Off,Off,On,On,On,Off,On,Off,Off,On,On,On,On,On,On,0.1008000373840332,0.37517333030700684,48360,0.5941915512084961,247413,1608,3.54350209236145,"[50, 25, 2, 4, 20]"
On,Off,Off,On,On,On,Off,Off,On,Off,On,On,Off,On,On,On,On,On,Off,On,0.07969999313354492,0.37599682807922363,48360,0.5874996185302734,247413,1608,3.557016611099243,"[50, 25, 2, 4, 20]"
Off,Off,Off,Off,Off,On,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,0.10022187232971191,0.3864908218383789,47280,0.589454174041748,247413,1608,3.5590741634368896,"[50, 25, 2, 4, 20]"
Off,On,Off,Off,On,Off,On,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,On,0.08571815490722656,0.3688843250274658,47280,0.5904097557067871,247413,1608,3.552263021469116,"[50, 25, 2, 4, 20]"
On,On,Off,On,Off,On,On,On,Off,Off,Off,Off,On,On,Off,On,On,Off,Off,Off,0.09770011901855469,0.3893113136291504,48360,0.595130205154419,247413,1608,3.5381832122802734,"[50, 25, 2, 4, 20]"
