threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,35,15,True,0.5636363636363636,15.075805497169494,0
4,35,15,True,0.7212121212121211,15.078542566299438,0
8,25,10,False,0.5515151515151515,10.060719180107117,0
8,35,45,True,0.5878787878787878,45.1267673254013,1
8,15,15,True,0.33333333333333326,15.065654253959655,1
4,35,10,True,0.17575757575757575,10.064147853851319,1
4,40,10,True,-0.22424242424242422,10.060939455032349,1
8,25,10,True,0.2727272727272727,10.06463520526886,1
10,40,15,False,0.5151515151515151,15.0770339012146,1
8,35,10,True,-0.2606060606060606,10.064333701133728,2
