threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,35,15,True,0.5636363636363636,15.075805497169494,0
8,35,45,True,0.5878787878787878,45.1267673254013,0
8,15,15,True,0.33333333333333326,15.065654253959655,0
4,35,10,True,0.17575757575757575,10.064147853851319,0
8,45,35,True,0.5030303030303029,35.12279179096222,1
10,40,15,True,0.309090909090909,15.078436398506165,1
8,45,15,False,0.19999999999999998,15.077883696556091,1
6,45,45,False,0.38181818181818183,45.12018442153931,2
8,50,15,True,0.18787878787878787,15.081412553787231,2
8,15,25,True,-0.12727272727272726,25.082673764228822,3
