8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,run_time,encode_time,avg_cpu_util,output_file_mb,bitrate_kbps,encode_fps,cost,fidelity
1,p4x4,2,1.405722240613841,1,15,0,5,43.20863066414097,-1:1,auto,0,439,3,hex,18,0,0,vbr,0,11.55,11.55,610.30303,3.235085,1359.158041,107.5,11.891740322113037,"['Action', '1080p', 60, '20s']"
1,"p8x8,b8x8,i8x8,i4x4",3,0.7354748109937429,1,1,1,4,4.959086648745599,4:-4,none,1,406,0,tesa,62,1,1,none,1,199.23,199.23,961.546956,139.746744,58711.884963,6.02,199.4526686668396,"['Action', '1080p', 60, '20s']"
0,p4x4,1,0.017901385222447316,2,3,0,-10,27.22713364375589,2:2,auto,1,196,0,tesa,10,1,0,vbr,0,19.87,19.87,964.720684,24.795578,10417.381329,60.64,20.068482398986816,"['Action', '1080p', 60, '20s']"
0,all,2,0.309551268631199,0,8,0,-6,18.69507934219678,6:6,none,1,13,3,esa,20,0,0,cbr,0,38.92,38.92,1466.649538,61.148108,25690.192159,30.87,39.124035596847534,"['Action', '1080p', 60, '20s']"
0,none,0,0.3937186261156278,1,14,0,-1,10.46686104143666,-4:4,temporal,1,145,4,tesa,24,1,0,none,0,25.2,25.2,1464.960317,102.654589,43128.33504,47.8,25.412174940109253,"['Action', '1080p', 60, '20s']"
1,all,0,1.8127205359968912,1,15,0,-11,46.233868330254055,0:0,spatial,1,60,1,tesa,6,0,1,none,0,20.86,20.86,443.624161,3.277176,1376.841914,57.73,21.03603720664978,"['Action', '1080p', 60, '20s']"
1,p8x8,1,0.8801864667708492,2,6,0,-4,27.091240555712183,-3:3,temporal,0,496,4,umh,33,1,0,vbr,1,28.4,28.4,860.28169,21.696604,9115.407394,42.36,28.577219247817993,"['Action', '1080p', 60, '20s']"
1,all,3,1.6620035694057136,0,10,1,9,33.908381501453626,6:-6,none,1,111,1,umh,29,1,0,none,1,29.35,29.35,1098.943782,14.481911,6084.293989,40.96,29.543041706085205,"['Action', '1080p', 60, '20s']"
1,p8x8,1,1.8782444979104707,2,9,1,10,50.17674638315139,1:1,temporal,0,180,0,umh,60,1,1,none,0,28.93,28.93,955.063947,2.389337,1003.833439,41.56,29.10382103919983,"['Action', '1080p', 60, '20s']"
0,none,3,0.8557494720399398,2,8,0,3,22.854521576451425,1:-1,spatial,1,78,2,dia,28,0,1,none,0,44.14,44.14,303.602175,30.677998,12888.765862,27.2,44.34413528442383,"['Action', '1080p', 60, '20s']"
0,p8x8,1,0.4156652509037456,1,13,1,-7,13.810646077599422,3:-3,auto,0,365,0,dia,54,1,1,vbr,1,15.2,15.2,1205.592105,78.413157,32943.76733,79.5,15.399238109588623,"['Action', '1080p', 60, '20s']"
0,p4x4,0,0.689176453130685,1,12,1,1,37.59109727728138,5:-5,temporal,1,247,2,esa,63,0,1,none,0,40.81,40.81,1100.392061,7.456792,3132.826525,29.47,41.0054497718811,"['Action', '1080p', 60, '20s']"
0,p4x4,2,1.7524886177411905,2,2,1,-10,19.269260464442155,4:4,temporal,1,155,4,umh,31,0,0,cbr,1,15.22,15.22,1221.550591,49.56687,20824.559252,79.51,15.423644781112671,"['Action', '1080p', 60, '20s']"
0,p4x4,2,0.12653671024985522,0,7,1,7,36.55449419114222,-5:5,spatial,1,393,0,hex,58,0,0,cbr,1,9.77,9.77,776.04913,8.869425,3726.316866,124.55,9.97000527381897,"['Action', '1080p', 60, '20s']"
1,none,0,0.15547847737871553,0,16,1,-3,0.8226196640810965,5:5,spatial,0,471,2,dia,34,1,1,vbr,0,11.91,11.91,891.519731,382.829694,160838.473041,102.54,12.283507585525513,"['Action', '1080p', 60, '20s']"
0,all,1,1.1014979589312344,1,5,1,-8,21.48435190817481,5:5,temporal,0,456,3,dia,44,0,0,cbr,0,16.97,16.97,1354.684738,34.583324,14529.513213,71.05,17.15767526626587,"['Action', '1080p', 60, '20s']"
1,p4x4,3,1.9437564457947423,1,3,1,2,34.81119682744048,2:-2,temporal,0,330,4,umh,5,0,0,vbr,1,10.9,10.9,945.137615,9.617742,4040.707645,110.94,11.075310945510864,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",1,1.5042278099001392,2,11,0,6,15.693773841191264,-2:2,spatial,0,340,3,tesa,13,1,0,cbr,0,83.08,83.08,617.645643,43.475136,18265.235355,14.44,83.27935028076172,"['Action', '1080p', 60, '20s']"
1,"p8x8,b8x8,i8x8,i4x4",2,1.1511656259762117,2,14,0,-12,40.29100680663086,1:-1,none,0,39,4,umh,14,0,1,none,1,59.27,59.27,486.266239,6.949761,2919.807497,20.25,59.46078610420227,"['Action', '1080p', 60, '20s']"
0,none,3,1.22315711956892,0,2,1,-3,23.870600107055207,3:3,auto,0,381,2,dia,55,0,1,cbr,1,12.51,12.51,816.466827,28.20085,11848.040537,96.62,12.70866084098816,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",1,0.5042808303911592,2,6,1,9,41.99187140237841,4:4,none,1,127,1,dia,40,0,0,cbr,1,48.97,48.97,247.968144,5.177085,2175.05185,24.51,49.15410614013672,"['Action', '1080p', 60, '20s']"
1,p8x8,3,0.5476284896290349,2,12,1,-5,10.025205101213395,6:6,none,1,281,0,hex,36,0,1,vbr,0,35.65,35.65,899.859748,109.843848,46148.763036,33.71,35.91320061683655,"['Action', '1080p', 60, '20s']"
1,p8x8,0,1.0479407782788772,0,0,0,8,8.052724785160676,-1:1,none,1,209,1,esa,43,1,1,cbr,1,104.97,104.97,645.251024,131.751768,55352.950795,11.43,105.18750643730164,"['Action', '1080p', 60, '20s']"
1,all,0,1.6842916231160714,2,4,0,11,2.2715484408120274,2:-2,auto,0,296,3,esa,42,1,1,vbr,0,134.56,134.56,879.964328,163.435738,68664.356249,8.91,134.77326107025146,"['Action', '1080p', 60, '20s']"
0,p8x8,2,1.3446903534712973,0,4,0,-2,12.423004281631364,-6:6,spatial,1,95,4,esa,50,1,0,vbr,1,75.73,75.73,857.057969,87.466246,36747.2472,15.85,75.93071937561035,"['Action', '1080p', 60, '20s']"
1,all,2,0.6433162175201186,1,9,0,1,49.07702157839787,3:-3,spatial,1,419,1,hex,22,0,1,cbr,0,16.58,16.58,366.586248,2.031006,853.287732,72.66,16.76425075531006,"['Action', '1080p', 60, '20s']"
0,none,1,0.9401190203711212,1,10,1,-1,30.691591246581236,-6:6,auto,0,316,3,tesa,8,0,0,vbr,1,15.54,15.54,1023.873874,13.409701,5633.826016,77.89,15.729953527450562,"['Action', '1080p', 60, '20s']"
1,"p8x8,b8x8,i8x8,i4x4",0,1.2722007925262033,0,0,0,12,29.061003376526035,-4:4,spatial,0,22,1,esa,16,1,1,none,1,20.64,20.64,934.447674,19.475966,8182.44968,58.49,20.836281061172485,"['Action', '1080p', 60, '20s']"
1,"p8x8,b8x8,i8x8,i4x4",2,0.2598479651735736,0,7,0,7,45.037711583022755,-3:3,auto,0,262,2,hex,47,1,1,cbr,1,11.6,11.6,697.586207,3.498842,1469.970727,104.17,11.789674282073975,"['Action', '1080p', 60, '20s']"
0,none,3,1.5553896574410293,0,16,1,-8,5.70625065591968,0:0,temporal,0,219,2,hex,52,1,0,none,0,18.48,18.48,1349.188312,286.22998,120253.97649,65.17,18.709150552749634,"['Action', '1080p', 60, '20s']"
0,p8x8,2,0.9556250615530177,0,7,1,0,50.361575834950045,-1:1,spatial,1,365,2,esa,45,0,1,vbr,1,21.65,21.65,1177.505774,1.721562,723.281056,55.61,21.87761878967285,"['Action', '1080p', 60, '20s']"
1,none,2,0.3130252817321868,1,8,1,-5,39.887693243674235,3:3,none,0,239,0,dia,4,0,0,vbr,0,10.07,10.07,775.868918,6.245149,2623.77812,120.82,10.270131587982178,"['Action', '1080p', 60, '20s']"
1,"p8x8,b8x8,i8x8,i4x4",0,1.6308066021419318,1,7,1,0,43.38083860313066,-5:5,temporal,0,363,4,dia,18,1,0,none,0,10.58,10.58,894.42344,4.106006,1725.058669,114.98,10.769790887832642,"['Action', '1080p', 60, '20s']"
1,none,1,0.12034950830400248,2,10,0,-9,43.03874969905648,2:2,none,0,322,0,umh,4,1,0,cbr,0,31.09,31.09,698.616919,5.223667,2194.622468,38.65,31.318968772888184,"['Action', '1080p', 60, '20s']"
0,p8x8,3,1.7839291404968134,1,1,1,-8,46.4633322814903,5:5,spatial,0,165,4,umh,33,1,1,vbr,1,12.84,12.84,1052.102804,3.756256,1578.118171,94.49,13.050241708755493,"['Action', '1080p', 60, '20s']"
1,none,3,0.8216448748181777,1,7,0,5,36.95698613376676,-2:2,none,0,199,1,hex,13,0,1,cbr,0,16.98,16.98,396.64311,7.708623,3238.62846,70.97,17.168945789337158,"['Action', '1080p', 60, '20s']"
1,p8x8,0,0.47749712462352556,1,10,0,8,33.59820576135695,0:0,none,0,237,1,tesa,54,1,1,none,1,71.27,71.27,934.264066,11.430256,4802.200387,16.83,71.4875979423523,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",2,0.013163833592033658,1,15,0,-3,22.84700713490852,4:4,none,1,155,3,dia,51,0,0,vbr,0,16.35,16.35,1351.620795,31.833586,13374.263817,73.99,16.562604665756226,"['Action', '1080p', 60, '20s']"
1,p8x8,0,0.05157134215669479,1,9,1,-6,32.46386774213564,-1:1,none,0,452,4,umh,10,0,0,vbr,0,13.2,13.2,1176.212121,14.245253,5984.866678,91.52,13.431170463562012,"['Action', '1080p', 60, '20s']"
0,p4x4,1,1.7587660547102781,1,7,1,-7,32.63398925155878,-4:4,temporal,1,322,1,dia,29,0,0,cbr,1,16.84,16.84,440.973872,12.330192,5180.290932,71.53,17.04126238822937,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",0,0.9846464418801291,1,12,0,11,47.80217815575976,4:-4,temporal,0,315,0,umh,9,0,1,cbr,0,11.06,11.06,1105.063291,2.808494,1179.934137,109.81,11.286876440048218,"['Action', '1080p', 60, '20s']"
1,p4x4,1,1.7627950361564855,0,2,1,0,27.476703240929254,2:2,temporal,0,329,0,umh,29,0,0,none,1,13.13,13.13,1205.864433,18.771999,7886.691554,91.99,13.348210573196411,"['Action', '1080p', 60, '20s']"
0,p4x4,0,1.661702675136472,0,8,0,-4,34.906659168877006,1:-1,spatial,1,468,0,hex,49,0,0,vbr,1,10.32,10.32,906.29845,12.109613,5087.619281,117.9,10.529042482376099,"['Action', '1080p', 60, '20s']"
1,p4x4,1,1.4552504259451722,1,1,0,-2,44.50308642085572,0:0,temporal,0,253,0,hex,58,1,0,cbr,0,9.52,9.52,614.60084,3.690311,1550.412795,127.85,9.719701766967773,"['Action', '1080p', 60, '20s']"
