ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,On,Off,Off,On,On,On,Off,Off,Off,On,Off,Off,Off,Off,On,Off,Off,On,On,0.0917046070098877,5.57849907875061,1248872,34.72069048881531,2152160,10605,44.21534824371338,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,Off,Off,On,On,On,Off,On,On,On,On,Off,On,On,Off,Off,0.08442807197570801,5.5174760818481445,1255640,34.60285305976868,2152160,10605,42.68945908546448,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,On,On,On,On,Off,On,Off,Off,On,On,On,Off,Off,On,0.07460665702819824,5.505134344100952,1248872,34.756507396698,2152160,10605,42.923442125320435,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,On,Off,Off,Off,Off,On,Off,On,On,Off,Off,Off,On,On,Off,0.09848952293395996,5.55966854095459,1252968,34.59970760345459,2152160,10605,42.66192412376404,"[10, 50, 6, 4, 50]"
On,On,On,On,On,On,On,On,On,On,Off,Off,Off,On,Off,Off,Off,On,Off,On,0.08801412582397461,5.526047468185425,1252968,34.59397077560425,2152160,10605,42.63218307495117,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,Off,On,On,On,Off,On,Off,0.08926081657409668,5.4961724281311035,1251544,34.78579115867615,2152160,10605,42.8942015171051,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,Off,On,Off,Off,Off,On,On,Off,On,On,Off,On,On,On,On,0.08751940727233887,5.486562728881836,1252968,34.8225998878479,2152160,10605,42.804136514663696,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,On,Off,On,On,On,Off,Off,On,Off,Off,On,Off,Off,Off,Off,0.0910496711730957,5.503190994262695,1248872,34.6747305393219,2152160,10605,42.88086819648743,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,On,On,On,On,Off,Off,Off,On,On,On,Off,On,On,Off,On,0.08161306381225586,5.493351936340332,1252968,34.75453305244446,2152160,10605,42.85946774482727,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,Off,Off,Off,Off,On,On,On,Off,Off,Off,On,Off,Off,On,Off,0.09013628959655762,5.511427402496338,1251544,34.789055824279785,2152160,10605,42.94554901123047,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,Off,On,Off,Off,On,On,On,On,On,Off,Off,Off,On,On,On,0.07782959938049316,5.485447645187378,1252968,34.77634334564209,2152160,10605,42.767390966415405,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,On,Off,On,On,Off,Off,Off,Off,Off,On,On,On,Off,Off,Off,0.08133745193481445,5.499321460723877,1248872,34.60577750205994,2152160,10605,42.65963792800903,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,On,On,Off,Off,On,On,Off,On,Off,On,On,On,Off,On,On,0.08314085006713867,5.488266706466675,1248872,34.63524389266968,2152160,10605,42.7622857093811,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,Off,Off,On,On,Off,Off,On,Off,On,Off,Off,Off,On,Off,Off,0.09986019134521484,5.50775671005249,1255640,34.76797652244568,2152160,10605,42.84171152114868,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,Off,On,On,On,Off,Off,On,On,Off,Off,On,Off,Off,Off,On,0.08923673629760742,5.486889362335205,1248872,34.76721668243408,2152160,10605,42.870681285858154,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,On,Off,Off,Off,On,On,Off,Off,On,On,Off,On,On,On,Off,0.0923166275024414,5.531672477722168,1252968,34.78959798812866,2152160,10605,42.935314416885376,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,Off,Off,On,Off,Off,On,Off,On,On,Off,On,On,On,Off,On,0.0818185806274414,5.492731332778931,1248872,34.75815415382385,2152160,10605,42.801809787750244,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,On,On,Off,On,On,Off,On,Off,Off,On,Off,Off,Off,On,Off,0.09495019912719727,5.547685861587524,1252968,34.6408417224884,2152160,10605,42.75386095046997,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,On,Off,Off,On,On,Off,On,On,On,On,On,Off,On,On,On,0.08391928672790527,5.549992084503174,1251544,34.782748222351074,2152160,10605,42.874281883239746,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,Off,On,On,Off,Off,On,Off,Off,Off,Off,Off,On,Off,Off,Off,0.08459043502807617,5.5475897789001465,1252968,34.789517402648926,2152160,10605,42.94183397293091,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,Off,Off,Off,On,On,Off,Off,On,Off,Off,Off,On,Off,On,On,0.08367514610290527,5.5378992557525635,1252968,34.779008626937866,2152160,10605,42.84542536735535,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,On,On,On,Off,Off,On,On,Off,On,On,On,Off,On,Off,Off,0.09400486946105957,5.530763626098633,1248872,34.770970582962036,2152160,10605,42.90180706977844,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,On,Off,On,Off,Off,On,On,On,Off,On,Off,Off,Off,Off,On,0.08430957794189453,5.535057544708252,1255640,34.594205141067505,2152160,10605,42.70355439186096,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,Off,On,Off,On,On,Off,Off,Off,On,Off,On,On,On,On,Off,0.08843207359313965,5.508464574813843,1248872,34.62477970123291,2152160,10605,42.77038264274597,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,On,Off,Off,Off,On,On,0.08727908134460449,5.521304607391357,1252968,34.608357191085815,2152160,10605,42.67769122123718,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,On,On,On,Off,On,On,On,On,On,Off,On,On,On,Off,Off,0.09941530227661133,5.513533592224121,1248872,34.613388776779175,2152160,10605,42.69656038284302,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,On,Off,On,Off,On,On,On,Off,Off,Off,Off,On,Off,Off,On,0.08930754661560059,5.512281894683838,1255640,34.623920917510986,2152160,10605,42.705119371414185,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,Off,On,Off,On,Off,Off,Off,On,On,On,On,Off,On,On,Off,0.09418940544128418,5.546308994293213,1248872,34.597893953323364,2152160,10605,42.703176736831665,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,Off,Off,On,Off,On,On,Off,Off,On,On,On,Off,On,Off,On,0.09036970138549805,5.485328674316406,1248872,34.58349084854126,2152160,10605,42.627626180648804,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,On,On,Off,On,Off,Off,On,On,Off,Off,Off,On,Off,On,Off,0.09795570373535156,5.506083250045776,1252968,34.64284420013428,2152160,10605,42.78466176986694,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,Off,On,Off,On,Off,Off,On,On,On,Off,On,On,On,Off,On,0.08989763259887695,5.499628305435181,1248872,34.59211874008179,2152160,10605,42.70315599441528,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,On,On,On,On,On,Off,On,Off,Off,Off,On,On,On,On,On,0.08695602416992188,5.537276268005371,1248872,34.81266498565674,2152160,10605,43.033547163009644,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,Off,On,On,Off,On,Off,On,On,Off,On,Off,On,Off,On,On,0.08496403694152832,5.536254405975342,1252968,34.744826793670654,2152160,10605,42.92435121536255,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,Off,On,On,On,On,Off,On,Off,Off,On,Off,On,On,Off,Off,0.07719159126281738,5.503504276275635,1252968,34.77938365936279,2152160,10605,42.90962481498718,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,Off,Off,On,On,On,Off,On,Off,On,On,On,On,Off,Off,On,0.09783530235290527,5.543775320053101,1248872,34.73049211502075,2152160,10605,42.799561738967896,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,Off,Off,On,On,Off,Off,On,On,Off,Off,On,Off,Off,Off,On,0.08195185661315918,5.516439437866211,1248872,34.60859775543213,2152160,10605,42.67658567428589,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,On,On,On,On,Off,On,On,Off,Off,On,On,On,On,Off,0.1110086441040039,5.550424337387085,1248872,34.75257396697998,2152160,10605,42.983389377593994,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,On,On,Off,On,On,Off,On,Off,On,Off,On,On,Off,Off,On,0.09462332725524902,5.503494501113892,1248872,34.76065254211426,2152160,10605,42.80824303627014,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,Off,Off,Off,On,On,On,On,On,Off,Off,Off,On,On,Off,On,0.08119344711303711,5.513385057449341,1252968,34.79073786735535,2152160,10605,42.80720067024231,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,On,On,On,On,On,On,Off,Off,Off,Off,On,Off,Off,Off,On,0.09992504119873047,5.493375778198242,1248872,34.759024143218994,2152160,10605,42.787431955337524,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,Off,On,On,On,Off,Off,On,On,On,On,On,On,On,Off,On,0.09165596961975098,5.52189302444458,1248872,34.63071608543396,2152160,10605,42.763880014419556,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,Off,On,On,Off,Off,On,On,Off,Off,On,On,On,Off,Off,On,0.09814119338989258,5.54807710647583,1248872,34.658233880996704,2152160,10605,42.819079875946045,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,On,Off,On,On,On,Off,On,On,On,On,On,Off,On,Off,On,0.10684084892272949,5.482237815856934,1251544,34.611177921295166,2152160,10605,42.68941950798035,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,On,On,Off,Off,On,On,Off,Off,Off,On,On,On,Off,On,On,0.0951845645904541,5.543306350708008,1248872,34.739787578582764,2152160,10605,42.944260120391846,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,Off,On,Off,On,On,Off,On,Off,On,On,On,On,Off,Off,On,0.10498166084289551,5.483245372772217,1248872,34.81409406661987,2152160,10605,42.89400124549866,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,Off,Off,Off,On,On,Off,On,Off,Off,On,On,On,Off,Off,On,0.09516787528991699,5.482276201248169,1248872,34.80844736099243,2152160,10605,42.994263648986816,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,On,Off,Off,On,Off,On,On,On,On,Off,On,Off,On,On,On,0.09664297103881836,5.53086256980896,1248872,34.77126741409302,2152160,10605,43.06641602516174,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,Off,On,On,On,Off,On,Off,Off,On,On,Off,On,Off,Off,0.0961453914642334,5.577640771865845,1251544,34.579850912094116,2152160,10605,42.808266401290894,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,On,On,Off,On,On,Off,On,On,On,Off,On,Off,Off,Off,Off,0.08473920822143555,5.505908966064453,1248872,34.79753112792969,2152160,10605,42.95459485054016,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,Off,On,On,On,Off,On,Off,On,Off,Off,On,On,On,Off,On,0.08725738525390625,5.504503011703491,1248872,34.75936532020569,2152160,10605,42.92323327064514,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,On,On,On,On,Off,On,On,Off,On,On,On,On,Off,On,0.09713888168334961,5.493726015090942,1248872,34.76270627975464,2152160,10605,42.88260865211487,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,Off,Off,On,On,On,Off,On,Off,Off,Off,On,On,Off,On,On,0.08822751045227051,5.544426441192627,1251544,34.60691213607788,2152160,10605,42.64397597312927,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,Off,On,On,On,On,On,Off,On,On,Off,On,Off,On,Off,Off,0.08716058731079102,5.508488893508911,1248872,34.80267858505249,2152160,10605,42.93148732185364,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,Off,Off,On,On,Off,Off,Off,Off,On,Off,On,On,Off,Off,On,0.09967517852783203,5.529225587844849,1248872,34.61705017089844,2152160,10605,42.847389459609985,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,On,On,On,On,On,On,Off,Off,On,On,On,On,Off,Off,On,0.09855222702026367,5.484064102172852,1248872,34.766324043273926,2152160,10605,42.81576180458069,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,On,On,Off,On,Off,On,Off,On,Off,On,Off,Off,On,On,On,0.0798807144165039,5.54088020324707,1252968,34.630178451538086,2152160,10605,42.742443561553955,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,Off,On,On,On,On,On,On,Off,On,Off,On,Off,Off,Off,Off,0.08962559700012207,5.530049800872803,1248872,34.56191325187683,2152160,10605,42.7742714881897,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,Off,On,On,On,On,Off,On,On,Off,On,On,On,Off,Off,Off,0.10545849800109863,5.525027751922607,1248872,34.60684394836426,2152160,10605,42.797709465026855,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,On,Off,On,Off,On,Off,Off,Off,On,Off,Off,Off,Off,Off,On,0.10654568672180176,5.484412431716919,1255640,34.56508231163025,2152160,10605,42.67712688446045,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,Off,On,Off,On,On,Off,On,Off,On,On,On,On,Off,On,On,0.09003543853759766,5.498422384262085,1248872,34.67027568817139,2152160,10605,42.912187576293945,"[10, 50, 6, 4, 50]"
On,On,On,On,On,On,Off,Off,On,Off,On,On,On,On,On,On,Off,Off,On,On,0.0984487533569336,5.541508674621582,1248872,34.60145616531372,2152160,10605,42.69500923156738,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,On,Off,Off,On,Off,On,On,On,On,Off,Off,On,Off,On,On,0.10345840454101562,5.518585920333862,1255640,34.59476041793823,2152160,10605,42.8030481338501,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,Off,Off,On,On,On,Off,Off,Off,On,On,Off,On,Off,Off,Off,0.0966651439666748,5.548601150512695,1255640,34.779834508895874,2152160,10605,42.95923829078674,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,On,On,Off,On,On,On,Off,On,On,On,On,On,Off,Off,On,0.09252810478210449,5.537677526473999,1248872,34.64221739768982,2152160,10605,42.760534048080444,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,Off,On,Off,On,On,On,On,Off,Off,On,On,Off,Off,Off,On,0.09071683883666992,5.522557020187378,1248872,34.61676549911499,2152160,10605,42.85875940322876,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,Off,On,On,Off,On,On,Off,On,Off,On,Off,Off,Off,On,On,0.09815549850463867,5.5044238567352295,1252968,34.773481130599976,2152160,10605,42.944512605667114,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,On,Off,On,On,On,Off,Off,On,0.09652924537658691,5.547407388687134,1251544,34.61270618438721,2152160,10605,42.73632884025574,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,On,On,Off,Off,On,On,On,On,Off,Off,Off,Off,On,Off,On,0.09010910987854004,5.5408735275268555,1252968,34.6095244884491,2152160,10605,42.80847668647766,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,On,On,Off,Off,On,On,On,Off,Off,On,Off,Off,On,Off,Off,0.09487318992614746,5.562229871749878,1252968,34.593061685562134,2152160,10605,42.74062252044678,"[10, 50, 6, 4, 50]"
