time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
30,20,20000,10,0.5,0.8909090909090909,46.43062243461609,0
30,30,10000,6,0.5,0.6606060606060605,39.91342418193817,0
50,30,35000,6,0.5,0.9515151515151514,73.28973441123962,0
30,45,20000,4,0.5,0.7818181818181817,45.98596692085266,0
35,30,45000,4,0.5,0.9272727272727272,57.62242102622986,0
40,25,40000,4,0.5,0.7818181818181817,57.356404542922974,1
30,20,10000,10,0.9,0.5878787878787878,39.95102071762085,1
30,30,25000,6,0.5,0.6848484848484848,47.0454140663147,1
30,30,45000,6,0.5,0.9151515151515152,60.19072721004486,1
40,25,20000,4,0.5,0.6121212121212121,50.7782261133194,2
