fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,Off,Off,Off,Off,On,Off,On,On,Off,Off,On,On,On,Off,Off,On,Off,On,Off,0.09448671340942383,1.759331464767456,515192,34.34029698371887,2152160,10605,40.18416476249695,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,On,On,Off,Off,On,Off,On,On,On,On,Off,On,Off,Off,Off,0.09744739532470703,1.49165940284729,515000,34.06204843521118,2152160,10605,38.317108154296875,"[10, 50, 6, 4, 50]"
On,On,On,On,On,On,Off,On,On,Off,Off,On,Off,On,Off,On,On,Off,Off,On,0.09360480308532715,1.503955364227295,523384,34.08939504623413,2152160,10605,38.37203121185303,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,On,On,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,On,Off,0.07650518417358398,1.4723079204559326,522088,34.056445598602295,2152160,10605,38.28586292266846,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,On,On,Off,On,On,On,On,Off,On,Off,On,Off,Off,Off,On,0.09648776054382324,1.4877040386199951,513704,34.08413648605347,2152160,10605,38.292349100112915,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,Off,On,On,On,Off,On,On,On,On,On,On,Off,Off,On,On,0.07454133033752441,1.5453345775604248,522088,34.009047508239746,2152160,10605,38.16758131980896,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,On,Off,On,Off,On,On,Off,On,On,On,Off,On,Off,Off,On,0.0890355110168457,1.5101287364959717,523384,34.08114266395569,2152160,10605,38.208444118499756,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,Off,On,Off,On,Off,Off,Off,On,On,On,On,On,Off,Off,Off,0.07855892181396484,1.5275461673736572,523192,34.105499267578125,2152160,10605,38.2548246383667,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,Off,Off,On,On,On,Off,On,On,Off,Off,Off,On,Off,On,On,0.09038066864013672,1.5410583019256592,523384,34.07905101776123,2152160,10605,38.35232448577881,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,On,On,Off,Off,On,Off,On,On,Off,On,Off,Off,Off,Off,On,0.12413191795349121,1.507948398590088,513704,34.101569175720215,2152160,10605,38.24076461791992,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,On,Off,Off,Off,On,Off,Off,On,On,On,Off,On,On,On,On,0.08846139907836914,1.4723751544952393,523192,34.121378660202026,2152160,10605,38.357532024383545,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,0.10421276092529297,1.4727208614349365,523192,34.092026472091675,2152160,10605,38.26446986198425,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,Off,On,On,On,On,Off,On,Off,Off,Off,Off,On,Off,Off,On,0.07934927940368652,1.4942431449890137,515192,34.036012411117554,2152160,10605,38.188111543655396,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,On,Off,Off,On,On,On,On,On,On,On,Off,Off,On,On,Off,0.10771799087524414,1.5020945072174072,521896,34.09128522872925,2152160,10605,38.233206033706665,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,Off,Off,On,On,Off,On,On,Off,On,On,On,On,Off,On,Off,0.08425784111022949,1.5479319095611572,523384,34.04916715621948,2152160,10605,38.1382098197937,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,Off,On,Off,On,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,0.08575320243835449,1.4887042045593262,523192,34.065699338912964,2152160,10605,38.21182632446289,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,On,On,On,On,On,On,Off,Off,On,On,On,On,On,On,Off,0.08513355255126953,1.523402452468872,515192,34.084367752075195,2152160,10605,38.2677481174469,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,On,On,On,Off,On,On,On,Off,Off,On,Off,On,On,Off,On,0.08322739601135254,1.5360383987426758,523384,34.066364765167236,2152160,10605,38.273014545440674,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,On,On,Off,On,Off,On,On,On,On,On,Off,Off,On,On,On,0.0845038890838623,1.4959237575531006,521896,34.030993700027466,2152160,10605,38.1793487071991,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,Off,On,Off,Off,Off,On,Off,Off,On,On,On,Off,Off,On,Off,0.09478044509887695,1.4772772789001465,513704,34.10932493209839,2152160,10605,38.31772422790527,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,On,Off,On,On,On,Off,On,Off,On,Off,On,On,On,Off,On,0.09354615211486816,1.5324676036834717,515192,34.01536250114441,2152160,10605,38.23526883125305,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,On,Off,On,Off,On,Off,On,Off,On,On,Off,Off,Off,On,Off,0.09581613540649414,1.488661289215088,522088,34.12543177604675,2152160,10605,38.20508885383606,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,On,Off,Off,Off,On,Off,On,On,On,Off,On,On,On,On,Off,0.09757494926452637,1.5234222412109375,523192,34.082430362701416,2152160,10605,38.33238673210144,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,On,Off,On,Off,On,On,On,Off,On,Off,Off,On,Off,Off,Off,0.08973336219787598,1.5253851413726807,515192,34.02349495887756,2152160,10605,38.193026304244995,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,On,On,Off,On,Off,On,Off,Off,On,Off,On,Off,On,Off,Off,0.0947120189666748,1.4979166984558105,513704,34.020134687423706,2152160,10605,38.16113066673279,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,On,Off,Off,On,On,On,On,On,On,On,On,Off,On,On,Off,0.09322619438171387,1.4885835647583008,513704,34.10421633720398,2152160,10605,38.2151403427124,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,Off,On,Off,On,Off,Off,On,Off,Off,Off,Off,On,On,Off,On,0.09697890281677246,1.5318925380706787,515000,34.06346583366394,2152160,10605,38.267091035842896,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,Off,On,On,Off,Off,On,On,On,On,On,Off,Off,Off,On,0.09569740295410156,1.5466952323913574,513896,34.022438049316406,2152160,10605,38.31505107879639,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,On,On,Off,Off,On,On,Off,On,On,On,Off,Off,On,On,On,0.09185266494750977,1.533395528793335,521896,34.04895901679993,2152160,10605,38.141334772109985,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,On,On,On,Off,Off,Off,Off,Off,On,Off,Off,Off,On,On,Off,0.09070587158203125,1.5276646614074707,522088,34.05719327926636,2152160,10605,38.30500102043152,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,Off,On,On,Off,On,Off,Off,On,On,On,On,Off,On,On,On,0.10364270210266113,1.5056228637695312,522088,34.02031922340393,2152160,10605,38.14824104309082,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,On,Off,On,On,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,0.08293938636779785,1.489201307296753,522088,34.08262014389038,2152160,10605,38.32567000389099,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,On,On,On,On,On,On,Off,On,On,Off,On,Off,Off,On,On,0.09885239601135254,1.5358059406280518,513896,34.07019543647766,2152160,10605,38.20049333572388,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,Off,On,On,Off,On,On,On,On,Off,Off,On,Off,On,On,Off,0.0799720287322998,1.5291461944580078,522088,34.09538555145264,2152160,10605,38.38485383987427,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,On,On,On,On,Off,On,Off,Off,On,Off,Off,On,Off,Off,On,0.09674620628356934,1.5270764827728271,515192,34.07418918609619,2152160,10605,38.36327314376831,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,On,Off,On,Off,On,On,Off,Off,On,On,On,Off,On,Off,Off,0.08793878555297852,1.5098700523376465,522088,34.15930485725403,2152160,10605,38.3229444026947,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,On,On,On,On,On,On,On,Off,On,On,Off,Off,On,On,On,0.0914769172668457,1.5497572422027588,513896,34.11367416381836,2152160,10605,38.22556281089783,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,Off,On,On,On,On,On,Off,On,On,Off,On,Off,Off,Off,Off,0.09508585929870605,1.524890661239624,513896,34.087910652160645,2152160,10605,38.22830009460449,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,Off,Off,On,On,Off,On,On,On,On,On,On,On,Off,Off,On,0.08910655975341797,1.5252597332000732,523384,34.088364124298096,2152160,10605,38.256733894348145,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,Off,Off,On,On,Off,On,Off,Off,On,On,Off,Off,Off,On,On,0.08711576461791992,1.5425536632537842,522088,34.06275701522827,2152160,10605,38.20866131782532,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,On,Off,On,On,Off,On,On,On,On,On,Off,Off,On,Off,On,0.0765068531036377,1.5232133865356445,513896,34.13651919364929,2152160,10605,38.282936334609985,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,On,Off,On,Off,On,On,On,On,On,On,Off,Off,Off,Off,On,0.08106255531311035,1.5059258937835693,522088,34.149126291275024,2152160,10605,38.44467544555664,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,Off,Off,On,Off,On,On,Off,On,On,On,On,On,On,On,On,0.0898885726928711,1.4680218696594238,515192,34.01936054229736,2152160,10605,38.186954975128174,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,Off,On,On,On,Off,On,On,Off,On,On,Off,On,On,On,Off,0.09981489181518555,1.4496276378631592,523384,34.1133770942688,2152160,10605,38.14024329185486,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,Off,Off,On,On,Off,On,Off,On,On,On,On,Off,Off,On,On,0.09600448608398438,1.5314576625823975,513896,34.021738052368164,2152160,10605,38.09910821914673,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,Off,On,On,Off,Off,On,On,Off,On,On,On,Off,On,Off,On,0.10410714149475098,1.5683345794677734,513896,34.062424182891846,2152160,10605,38.28327536582947,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,On,On,On,Off,Off,On,On,Off,On,Off,On,Off,Off,Off,On,0.08456921577453613,1.529778003692627,522088,34.08941912651062,2152160,10605,38.156498193740845,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,Off,Off,On,On,Off,On,Off,On,On,On,Off,Off,Off,Off,Off,0.08205866813659668,1.5540502071380615,522088,34.074339866638184,2152160,10605,38.26280212402344,"[10, 50, 6, 4, 50]"
