innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,cost,fidelity,prepare_time,run_time,clean_time
600,375310117,15413,1051259099,49212089,894533852,80438,803715776,2,83,15306598555,6176,2967580584,39,107236174,minimal,3327,80922943,65,838212,260.24,246.02742099761963,"[180, 50, 100000, 4, 0.5]",61.09586548805237,180.09959602355957,1.0690155029296875
246,628211659,3107,769829638,24670810,1026008836,13121,290294663,0,40,14405462024,26732,3902652178,1,43994925,minimal,9935,50748557,19,82428,277.5,242.42701816558838,"[180, 50, 100000, 4, 0.5]",58.050342082977295,180.09845614433289,1.1802833080291748
667,905774624,20792,618341302,82460118,28455453,128679,729394695,0,66,12540156652,18542,3232491058,77,7960869,full,8020,14849701,96,575359,264.97,248.11844897270203,"[180, 50, 100000, 4, 0.5]",63.44944715499878,180.13453602790833,1.4399197101593018
309,174526817,26196,38616282,65598430,517942328,25984,94126320,1,35,13665075097,12857,225467615,20,59814281,noblob,2071,8711678,49,793519,233.71,251.4434962272644,"[180, 50, 100000, 4, 0.5]",66.11476469039917,180.28616189956665,1.9521584510803223
430,461188655,7052,324598830,67671748,565208744,113900,967691756,2,71,10628178745,21519,2238285075,60,116929877,full,1030,32854377,28,175949,277.55,241.00659441947937,"[180, 50, 100000, 4, 0.5]",56.46282649040222,180.10499382019043,1.3376328945159912
35,986051854,11415,660903785,9834947,337435926,64596,443114862,0,24,12070902363,10944,1886971118,37,14691334,minimal,2588,122553871,39,909030,265.31,245.49178528785706,"[180, 50, 100000, 4, 0.5]",60.995457887649536,180.10634803771973,1.2895143032073975
789,218605736,30713,141049571,28286798,301038750,47451,363709127,2,52,11198408272,17927,462453017,92,79604380,noblob,6134,70752279,53,600255,253.59,250.00006771087646,"[180, 50, 100000, 4, 0.5]",65.68612098693848,180.13487935066223,1.0839433670043945
910,2045121,38778,255234505,120064265,136938231,77797,617950684,0,97,13188737026,29258,3454046264,115,82911051,noblob,8521,95252269,3,402494,253.76,255.4715142250061,"[180, 50, 100000, 4, 0.5]",71.23647809028625,180.10136795043945,1.0431907176971436
102,736147251,35860,431896056,132352046,802096861,101237,156650583,2,4,11810973577,2144,1607766880,78,133344314,minimal,6993,57469563,74,398024,251.22,252.87273502349854,"[180, 50, 100000, 4, 0.5]",67.97104072570801,180.14566135406494,1.668571949005127
856,790327525,17534,904693493,94502913,700228236,31306,949757376,1,16,14720857498,3844,1229033545,116,28712825,full,4734,120383603,88,291507,222.79,259.44984912872314,"[180, 50, 100000, 4, 0.5]",74.381183385849,180.12690496444702,1.840135097503662
600,375310117,15413,1051259099,49212089,894533852,80438,803715776,2,83,15306598555,6176,2967580584,39,107236174,minimal,3327,80922943,65,838212,310.21,62.983208656311035,"[40, 40, 40000, 4, 0.5]",19.14171838760376,40.12017297744751,0.6200864315032959
246,628211659,3107,769829638,24670810,1026008836,13121,290294663,0,40,14405462024,26732,3902652178,1,43994925,minimal,9935,50748557,19,82428,313.16,68.68980288505554,"[40, 40, 40000, 4, 0.5]",24.773870706558228,40.085368156433105,0.7302122116088867
667,905774624,20792,618341302,82460118,28455453,128679,729394695,0,66,12540156652,18542,3232491058,77,7960869,full,8020,14849701,96,575359,320.94,64.34757542610168,"[40, 40, 40000, 4, 0.5]",20.428352117538452,40.09718704223633,0.7314715385437012
309,174526817,26196,38616282,65598430,517942328,25984,94126320,1,35,13665075097,12857,225467615,20,59814281,noblob,2071,8711678,49,793519,236.12,65.62266159057617,"[40, 40, 40000, 4, 0.5]",21.362595319747925,40.270365715026855,0.8799149990081787
