innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,evaluated_time,fidelity_setting,corr
968,75502062,1586,322599134,5544117,530874518,63395,450980939,2,96,13484945280,14579,2059178161,42,14093985,noblob,2321,7112220,75,452906,305.27,249.6279137134552,"[180, 50, 100000, 4, 0.5]",1
609,75502062,1586,948380396,7102601,783591645,124358,611239505,2,96,11431382400,7282,719358575,42,47187465,minimal,8172,33153442,46,825619,304.84,256.1730794906616,"[180, 50, 100000, 4, 0.5]",1
968,75502062,1586,322599134,5544117,530874518,63395,450980939,2,96,13484945280,14579,2059178161,42,14093985,noblob,2321,7112220,75,78308,303.5,249.50017619132996,"[180, 50, 100000, 4, 0.5]",1
185,406631465,1586,852647029,65262777,120546397,100817,450980939,2,82,14072699270,14579,140396651,38,63784627,full,9334,37702186,84,790225,302.56,256.07683801651,"[180, 50, 100000, 4, 0.5]",1
609,406631465,1586,718135483,65262777,273491750,52436,450980939,2,82,13484945280,14579,2059178161,42,51897832,full,9334,122803909,12,790225,301.52,253.2326877117157,"[180, 50, 100000, 4, 0.5]",1
666,229669550,1586,948380396,5544117,783591645,126794,450980939,2,77,13484945280,7282,2059178161,73,47187465,noblob,9938,33153442,99,90070,301.48,257.15686297416687,"[180, 50, 100000, 4, 0.5]",1
99,75502062,1586,733668076,93716223,61596754,52436,519493462,0,96,14994289307,6078,140396651,59,63784627,noblob,7082,102178888,75,790225,297.96,251.45349836349487,"[180, 50, 100000, 4, 0.5]",1
968,229669550,1586,322599134,7102601,530874518,63395,450980939,2,77,13484945280,14579,2059178161,42,751989,noblob,1490,7112220,99,90070,297.58,250.00972414016724,"[180, 50, 100000, 4, 0.5]",1
668,75502062,1586,322599134,5544117,783591645,63395,611239505,2,96,15477862247,14579,2059178161,73,14093985,minimal,2321,7112220,75,78308,296.9,255.7884120941162,"[180, 50, 100000, 4, 0.5]",1
668,229669550,1586,268023826,7102601,783591645,63395,611239505,2,77,14369047726,14579,719358575,73,14093985,minimal,2321,88819740,99,78308,296.26,247.0803165435791,"[180, 50, 100000, 4, 0.5]",1
968,608540605,1586,948380396,5544117,210363211,63395,450980939,2,96,13484945280,6522,2059178161,42,14093985,noblob,9334,7112220,46,78308,295.7,253.02955746650696,"[180, 50, 100000, 4, 0.5]",1
609,608540605,1586,948380396,5544117,120546397,126794,450980939,2,96,13484945280,14579,2059178161,42,51897832,noblob,9334,122803909,46,78308,295.41,257.3758170604706,"[180, 50, 100000, 4, 0.5]",1
609,75502062,1586,322599134,5544117,530874518,126794,450980939,2,96,13484945280,14579,2710898619,42,51897832,noblob,2321,122803909,75,78308,294.81,256.9170114994049,"[180, 50, 100000, 4, 0.5]",1
631,406631465,1750,665094480,65262777,388174718,52436,450980939,2,82,14072699270,980,140396651,38,63784627,full,9334,37702186,84,790225,294.77,257.6923944950104,"[180, 50, 100000, 4, 0.5]",1
611,229669550,3093,268023826,125853064,663389986,32931,165894050,2,28,14369047726,22449,3908626242,73,14093985,noblob,6142,7112220,1,90070,294.65,253.94448041915894,"[180, 50, 100000, 4, 0.5]",1
609,229669550,1750,948380396,5544117,388174718,104263,519493462,2,82,14917785465,6078,2059178161,73,63784627,full,7082,37702186,75,790225,294.55,255.44911551475525,"[180, 50, 100000, 4, 0.5]",1
609,229669550,1586,948380396,5544117,783591645,126794,450980939,2,77,13484945280,7282,2059178161,73,47187465,noblob,9938,33153442,99,90070,293.72,250.9617521762848,"[180, 50, 100000, 4, 0.5]",1
968,608540605,1586,948380396,5544117,530874518,63395,450980939,2,96,13484945280,14579,2059178161,42,47187465,noblob,9334,122803909,75,78308,293.59,252.4020550251007,"[180, 50, 100000, 4, 0.5]",1
185,663248678,1586,852647029,5544117,120546397,100817,165894050,2,96,11401942854,14579,719358575,41,47187465,noblob,9938,122803909,46,90070,293.42,252.26623129844666,"[180, 50, 100000, 4, 0.5]",1
609,608540605,1586,948380396,5544117,120546397,126794,450980939,2,96,13484945280,14579,2059178161,42,47187465,noblob,9334,122803909,46,78308,291.91,250.33209490776062,"[180, 50, 100000, 4, 0.5]",1
