inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
90,25,3,3,15,0.7333333333333332,3.1296946525573732,0
60,35,1,4,35,0.7333333333333332,3.4189522743225096,0
50,20,1,1,10,-0.7939393939393938,2.739585852622986,0
90,15,1,3,10,0.5515151515151515,2.790210747718811,0
60,25,1,3,5,0.5515151515151515,2.7580756664276125,0
60,20,1,3,5,0.17575757575757575,2.774443793296814,1
70,15,1,3,10,0.10303030303030303,2.7641184329986572,1
90,25,1,3,5,0.13939393939393938,2.7738627672195433,1
50,15,1,3,10,0.4666666666666666,2.794343852996826,1
70,15,3,1,5,0.5272727272727272,2.798330020904541,1
