inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
90,25,3,3,15,0.7333333333333332,3.1296946525573732,0
90,10,3,1,15,0.3696969696969697,2.8169174671173094,0
60,35,1,4,35,0.7333333333333332,3.4189522743225096,0
60,5,2,3,35,0.5030303030303029,3.4100136756896973,1
50,10,3,4,15,0.32121212121212117,3.2632800817489622,1
70,20,1,1,5,-0.38181818181818183,2.817001748085022,1
90,20,3,3,10,0.18787878787878787,2.9853962898254394,1
60,20,2,3,15,0.0303030303030303,3.0580508708953857,2
80,25,3,1,25,-1,73.41362502574921,3
70,35,1,4,20,-1,73.84712822437287,3
