checkpoint_completion_target,backend_flush_after,maintenance_work_mem,max_parallel_workers_per_gather,min_wal_size,wal_writer_flush_after,wal_writer_delay,work_mem,random_page_cost,commit_siblings,checkpoint_flush_after,seq_page_cost,commit_delay,join_collapse_limit,bgwriter_delay,from_collapse_limit,default_statistics_target,bgwriter_flush_after,checkpoint_timeout,deadlock_timeout,throughput,cost,fidelity,prepare_time,run_time,clean_time
0.5000130939454656,203,284336,36,7863,316236005,801,874644,9.954391607961854,331,230,31.832279310060272,67488,1742297638,4778,1654172617,5457,75,7727,749071149,459.6,236.00314903259277,"[180, 50, 100000, 4, 0.5]",54.06925415992737,180.1153392791748,0.4265584945678711
0.8881703699403077,207,845165,531,1249,1250345078,2668,58138,17.21289029502805,237,120,25.68046658320724,16126,1915024815,7082,1096845239,8704,200,50140,578474550,489.81,236.1215217113495,"[180, 50, 100000, 4, 0.5]",54.187654972076416,180.2815043926239,0.43823719024658203
0.00029509734307342494,226,960031,217,3351,1900237431,372,44566,49.50221959997614,806,119,75.16398107757244,18195,1810236492,1796,1104036010,8378,1,39968,1019777686,491.08,233.31639313697815,"[180, 50, 100000, 4, 0.5]",52.02106547355652,180.19134998321533,0.44167113304138184
0.4610727168519678,3,645066,675,1936,1061328083,9279,137218,88.48546934540434,194,45,74.02355431508043,83843,1142298405,9826,1886571477,9134,120,20077,963916695,454.63,234.6547553539276,"[180, 50, 100000, 4, 0.5]",52.847644329071045,180.21917986869812,0.46645689010620117
0.761194013929263,117,944201,848,4901,965636683,7900,267079,47.307475842901766,375,7,47.2000784796066,31030,530326478,6972,1072851423,5453,182,19739,1583043656,469.55,235.9653079509735,"[180, 50, 100000, 4, 0.5]",54.704110860824585,180.14267444610596,0.4432716369628906
0.7098216647694082,231,795270,758,5424,1129126131,3035,538093,55.448718322634136,436,7,88.26436011370113,61828,970666756,2618,923714875,8408,196,3456,497772289,462.11,235.42753434181213,"[180, 50, 100000, 4, 0.5]",53.65253138542175,180.20841550827026,0.6808061599731445
0.39808282195578604,43,729793,382,2266,1706276768,8681,924480,69.4753389905586,535,142,45.60156842096613,69040,82285739,28,156721210,1636,231,22425,1200447334,483.62,240.68296790122986,"[180, 50, 100000, 4, 0.5]",59.157989501953125,180.12472295761108,0.3714485168457031
0.6961605934202578,58,949595,775,7755,1238165779,245,254498,22.23676173498018,843,118,84.43051960945537,46848,623281503,7127,1923281736,2032,77,50330,1458046987,482.09,235.88537049293518,"[180, 50, 100000, 4, 0.5]",54.26012706756592,180.14868831634521,0.37549448013305664
0.6136578681347603,94,548618,638,1689,1927278254,5475,757613,76.59677456724117,203,188,68.14528235523274,37170,1453978331,2934,161961645,8020,136,41043,269507450,439.77,236.21051740646362,"[180, 50, 100000, 4, 0.5]",54.15369129180908,180.2908718585968,0.4579617977142334
0.23702024814532074,91,22493,577,1538,248201789,129,289394,21.7197777977434,677,176,56.28997632412589,77194,648288636,2095,996725314,9548,187,69938,264497541,452.53,234.5499563217163,"[180, 50, 100000, 4, 0.5]",51.998088359832764,180.12098264694214,1.3687632083892822
0.7613899968501778,158,919195,895,7650,1138931165,9735,711334,88.59641587597217,705,219,83.46317442416567,99674,797130347,976,588105997,956,234,7618,1767153389,420.37,239.67109441757202,"[180, 50, 100000, 4, 0.5]",57.927873373031616,180.14034700393677,0.5121970176696777
0.46409054909138925,38,584943,25,4618,1283319859,2803,26916,89.71139992213105,361,249,86.22833678014469,47329,894584212,3914,1784770896,6465,209,51152,284355144,354.6,239.79982924461365,"[180, 50, 100000, 4, 0.5]",58.23470711708069,180.21093201637268,0.4291658401489258
0.8196767717611816,229,443135,503,7038,39858990,3779,275749,49.18885041857269,578,237,71.0631783582148,27787,1174600605,3037,640217413,7329,210,29605,1539946416,380.34,248.08356070518494,"[180, 50, 100000, 4, 0.5]",66.15021777153015,180.06576871871948,0.9425709247589111
0.9271920503628142,237,760870,757,5310,194219,5661,188281,30.22547546997487,714,92,98.79680285950812,85621,1411624893,8476,1862908666,3483,134,19962,664951570,411.23,237.62376713752747,"[180, 50, 100000, 4, 0.5]",55.99253749847412,180.2279839515686,0.6246116161346436
0.08658161157453292,149,305522,453,3912,577078868,1402,816294,91.8021914787192,98,7,10.9738253786544,61804,1312987269,6523,1610881598,8729,96,37587,1646469267,444.8,237.104088306427,"[180, 50, 100000, 4, 0.5]",54.8348114490509,180.20995020866394,1.137552261352539
0.7025730259117928,25,881936,415,3849,2037759961,2090,105178,81.23887690467154,66,129,97.04506537932221,51100,823756344,1095,309203746,2397,163,17062,1767675743,434.99,239.8898754119873,"[180, 50, 100000, 4, 0.5]",57.61495280265808,180.19521594047546,0.80299973487854
0.5077970096438273,47,364726,78,3868,552998179,2123,567767,43.259847750043456,123,120,7.1437107359896395,13123,218123183,3679,1806940582,1312,212,31143,1547042162,407.84,240.70598006248474,"[180, 50, 100000, 4, 0.5]",58.747509241104126,180.20140933990479,0.50380539894104
0.9460432341201983,233,158510,701,2224,1435954068,2254,575681,8.321514638953786,286,236,61.76637532286778,83404,491634622,9727,1021443710,1566,214,53092,2070766045,413.83,235.51628041267395,"[180, 50, 100000, 4, 0.5]",53.543766498565674,180.25494861602783,0.7461531162261963
0.3730139708590806,216,665858,671,3041,1953578227,9426,256679,5.900745334728019,321,226,18.38415326713061,36423,286276666,7075,1030037104,2277,242,51436,1729114910,415.95,239.28470873832703,"[180, 50, 100000, 4, 0.5]",57.83601498603821,180.12883710861206,0.47681593894958496
