ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,On,Off,On,On,On,Off,On,On,On,Off,On,Off,Off,Off,On,On,Off,On,Off,0.07470846176147461,5.720173597335815,1251544,34.73578190803528,2152160,10605,44.501991510391235,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,Off,On,Off,Off,Off,On,Off,On,On,On,Off,Off,On,Off,On,0.0902414321899414,5.5465898513793945,1252968,34.62042951583862,2152160,10605,42.827794313430786,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,On,On,Off,Off,Off,Off,0.07079935073852539,5.4994282722473145,1248872,34.60860753059387,2152160,10605,42.555519104003906,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,On,On,On,On,On,Off,On,On,On,Off,Off,On,On,On,On,0.08681130409240723,5.48851203918457,1252968,34.59624171257019,2152160,10605,42.72245502471924,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,On,Off,Off,Off,Off,On,On,Off,On,Off,Off,On,On,Off,Off,0.09648704528808594,5.512230157852173,1255640,34.76367926597595,2152160,10605,42.930798292160034,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,Off,On,On,On,On,Off,Off,On,Off,On,On,Off,Off,On,On,0.08310055732727051,5.475259065628052,1248872,34.79170775413513,2152160,10605,42.79225468635559,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,Off,Off,On,On,On,Off,Off,Off,On,On,Off,Off,On,On,Off,0.09273743629455566,5.489241600036621,1252968,34.63968515396118,2152160,10605,42.80385184288025,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,On,On,Off,Off,Off,On,On,On,Off,Off,On,On,Off,Off,On,0.09042096138000488,5.508185625076294,1248872,34.671454191207886,2152160,10605,42.71626019477844,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,On,Off,Off,Off,On,On,On,On,On,On,Off,Off,On,Off,Off,0.09344696998596191,5.526726961135864,1255640,34.804617404937744,2152160,10605,42.927122354507446,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,Off,On,On,On,Off,Off,Off,Off,Off,Off,On,On,Off,On,On,0.0858004093170166,5.478381156921387,1248872,34.59882187843323,2152160,10605,42.76002025604248,"[10, 50, 6, 4, 50]"
On,On,On,On,On,Off,Off,On,On,Off,Off,Off,On,On,Off,Off,On,On,On,Off,0.0946202278137207,5.505410194396973,1252968,34.77041816711426,2152160,10605,42.877973556518555,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,On,On,Off,Off,On,On,On,Off,Off,On,On,Off,Off,Off,On,0.08009815216064453,5.493906021118164,1248872,34.76344895362854,2152160,10605,42.85450792312622,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,On,Off,On,On,Off,Off,On,On,Off,On,On,Off,Off,On,Off,0.08619952201843262,5.545941591262817,1251544,34.760924100875854,2152160,10605,42.98993277549744,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,Off,On,Off,Off,On,On,Off,Off,On,Off,Off,On,On,Off,On,0.08898067474365234,5.494093179702759,1252968,34.70657277107239,2152160,10605,42.77190065383911,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,Off,Off,Off,Off,On,On,Off,On,Off,Off,On,On,Off,Off,Off,0.08865070343017578,5.554836988449097,1248872,34.66179442405701,2152160,10605,42.76773285865784,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,On,On,On,On,Off,Off,On,Off,On,On,Off,Off,On,On,On,0.0930790901184082,5.578049659729004,1252968,34.784536361694336,2152160,10605,42.98990321159363,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,Off,On,Off,On,On,Off,On,On,On,Off,On,Off,On,Off,Off,0.09389615058898926,5.494968891143799,1248872,34.78355383872986,2152160,10605,42.87238788604736,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,On,Off,On,Off,Off,On,Off,Off,Off,On,Off,On,Off,On,On,0.09987378120422363,5.510384559631348,1252968,34.635844469070435,2152160,10605,42.721373081207275,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,On,On,On,Off,Off,On,Off,On,On,On,On,On,On,On,Off,0.09850072860717773,5.478961229324341,1248872,34.7689003944397,2152160,10605,42.86897134780884,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,Off,Off,Off,On,On,Off,On,Off,Off,Off,Off,Off,Off,Off,On,0.0857243537902832,5.512864828109741,1255640,34.79509139060974,2152160,10605,42.92993712425232,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,Off,On,On,Off,Off,On,On,On,Off,Off,Off,Off,Off,On,Off,0.0806875228881836,5.483128070831299,1252968,34.65532398223877,2152160,10605,42.640995502471924,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,On,Off,Off,On,On,Off,Off,Off,On,On,On,On,On,Off,On,0.10088014602661133,5.519148588180542,1248872,34.663570165634155,2152160,10605,42.72874212265015,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,On,On,Off,On,On,Off,Off,On,Off,On,Off,On,Off,Off,Off,0.09734511375427246,5.50564432144165,1252968,34.776509523391724,2152160,10605,42.941444873809814,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,Off,Off,On,Off,Off,On,On,Off,On,Off,On,Off,On,On,On,0.08832383155822754,5.477803945541382,1251544,34.742785930633545,2152160,10605,42.790239572525024,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,Off,On,On,Off,On,On,On,Off,Off,On,Off,On,Off,On,Off,0.09348893165588379,5.512132883071899,1252968,34.592844009399414,2152160,10605,42.74336504936218,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,On,Off,Off,On,Off,Off,Off,On,On,Off,On,Off,On,Off,On,0.07852768898010254,5.492474317550659,1248872,34.60875964164734,2152160,10605,42.66270065307617,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,On,On,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,0.07408404350280762,5.498798608779907,1252968,34.6535370349884,2152160,10605,42.7061333656311,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,Off,Off,On,Off,On,On,On,On,On,On,On,On,On,On,On,0.07981491088867188,5.518160820007324,1251544,34.7946138381958,2152160,10605,42.871854305267334,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,Off,On,Off,On,Off,Off,On,Off,On,On,On,On,On,Off,Off,0.07997632026672363,5.5017640590667725,1248872,34.7572500705719,2152160,10605,42.80605864524841,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,On,Off,On,Off,On,On,Off,On,Off,Off,Off,Off,Off,On,On,0.09425139427185059,5.511537551879883,1252968,34.60580396652222,2152160,10605,42.63017511367798,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,On,On,On,On,Off,Off,On,Off,On,Off,Off,On,Off,Off,On,0.09338617324829102,5.537109613418579,1252968,34.74673914909363,2152160,10605,43.06282424926758,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,On,Off,Off,On,Off,On,Off,Off,Off,Off,On,Off,Off,Off,On,0.08512616157531738,5.54881739616394,1248872,34.77078175544739,2152160,10605,42.99907088279724,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,Off,Off,On,Off,Off,On,Off,On,Off,On,Off,Off,Off,On,Off,0.0858759880065918,5.52309250831604,1255640,34.65090489387512,2152160,10605,42.864319801330566,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,Off,Off,On,Off,Off,Off,On,On,On,Off,Off,Off,Off,Off,Off,0.08667135238647461,5.561109304428101,1255640,34.754616260528564,2152160,10605,42.84648251533508,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,Off,Off,Off,On,Off,Off,On,Off,On,Off,Off,On,On,On,On,0.09863090515136719,5.58449387550354,1255640,34.64582967758179,2152160,10605,42.98371958732605,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,On,On,Off,On,Off,On,On,Off,On,Off,On,Off,Off,On,On,0.08730912208557129,5.536516427993774,1248872,34.77243638038635,2152160,10605,42.944050312042236,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,Off,Off,Off,Off,On,On,On,Off,Off,Off,On,Off,Off,On,Off,0.09755611419677734,5.508124351501465,1251544,34.58993411064148,2152160,10605,42.707947731018066,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,On,On,Off,Off,On,On,0.08519268035888672,5.5343852043151855,1248872,34.78355956077576,2152160,10605,42.96382784843445,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,Off,Off,Off,On,Off,On,Off,Off,Off,On,On,Off,Off,Off,On,0.0879054069519043,5.5507872104644775,1248872,34.75579476356506,2152160,10605,42.977848052978516,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,On,On,Off,Off,Off,On,On,Off,On,On,On,Off,Off,Off,Off,0.08389544486999512,5.555728197097778,1248872,34.59391927719116,2152160,10605,42.68037700653076,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,Off,Off,Off,On,On,Off,Off,Off,On,Off,On,On,On,Off,On,0.08762264251708984,5.556452989578247,1248872,34.84650635719299,2152160,10605,42.94777798652649,"[10, 50, 6, 4, 50]"
