innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,evaluated_time,fidelity_setting,corr
944,1036252933,381,749254964,102191670,692120451,2110,221722325,0,23,15015169722,26364,2040208621,82,70597553,noblob,4542,15993549,21,737167,345.66,254.60380291938782,"[180, 50, 100000, 4, 0.5]",1
944,83770629,381,749254964,91446071,829547355,66480,221722325,0,23,13090549148,9329,2040208621,96,75720552,noblob,5725,15993549,49,737167,345.56,259.48504972457886,"[180, 50, 100000, 4, 0.5]",1
1,1036252933,118,310620121,57056528,905285133,112263,586670849,0,81,15236636496,21946,4177179524,29,70597553,full,9336,27067886,21,885347,339.46,235.0070834159851,"[180, 50, 100000, 4, 0.5]",1
944,83770629,381,524472950,91446071,513282647,91539,1057989557,0,91,15236636496,9329,2040208621,24,76808559,noblob,5725,27067886,49,737167,337.84,250.13247537612915,"[180, 50, 100000, 4, 0.5]",1
786,1036252933,118,9457960,35487478,397969674,26326,317733680,0,29,13037717956,21946,4177179524,115,70597553,noblob,3096,88086535,21,252043,333.96,254.71708488464355,"[180, 50, 100000, 4, 0.5]",1
1,1036252933,118,534447407,102191670,905285133,2110,586670849,0,76,10538477845,21946,4177179524,82,70597553,full,4542,88086535,21,79330,332.76,240.66912841796875,"[180, 50, 100000, 4, 0.5]",1
1,1036252933,118,310620121,57056528,905285133,112263,586670849,0,81,15236636496,21946,4177179524,29,70597553,full,9336,27067886,21,885347,332.54,239.40606021881104,"[180, 50, 100000, 4, 0.5]",1
1,896679361,118,524472950,102191670,905285133,2110,586670849,0,76,10538477845,21946,4177179524,82,70597553,full,4542,88086535,21,885347,331.06,242.27836966514587,"[180, 50, 100000, 4, 0.5]",1
1,896679361,118,524472950,102191670,905285133,2110,25293617,0,81,10538477845,26364,4177179524,82,70597553,full,4542,88086535,5,885347,330.67,240.53455018997192,"[180, 50, 100000, 4, 0.5]",1
656,896679361,672,894060858,91972452,905285133,14970,586670849,0,76,15061999486,21946,1404969601,24,70597553,full,7228,20576843,73,276886,329.91,249.7971830368042,"[180, 50, 100000, 4, 0.5]",1
1,896679361,118,534447407,102191670,905285133,2110,586670849,0,76,10538477845,26364,4177179524,24,70597553,minimal,4542,20576843,49,737167,329.68,239.9695212841034,"[180, 50, 100000, 4, 0.5]",1
1,1036252933,118,534447407,102191670,905285133,2110,586670849,0,81,10538477845,26364,4177179524,82,70597553,full,4542,88086535,21,79330,328.97,240.49895405769348,"[180, 50, 100000, 4, 0.5]",1
95,609564309,672,749254964,87482799,829547355,95070,221722325,0,23,13090549148,11062,725910377,96,75720552,noblob,8886,15993549,23,455495,327.83,251.57891392707825,"[180, 50, 100000, 4, 0.5]",1
1,896679361,118,524472950,102191670,905285133,2110,586670849,0,76,10538477845,21946,4177179524,82,70597553,full,4542,88086535,21,885347,326.87,235.5610375404358,"[180, 50, 100000, 4, 0.5]",1
95,609564309,672,524472950,87482799,513282647,95070,1057989557,0,91,15236636496,11062,4237861462,24,76808559,noblob,8886,27067886,23,455495,326.57,252.65121960639954,"[180, 50, 100000, 4, 0.5]",1
656,1031645547,630,531576033,91972452,675706198,59485,541766678,0,13,12925723301,6549,381656450,74,23830913,full,7228,62137880,73,276886,326.19,253.80355215072632,"[180, 50, 100000, 4, 0.5]",1
656,1031645547,630,531576033,52234443,675706198,59485,586670849,0,76,12925723301,6549,381656450,74,23830913,full,7228,20576843,73,737167,325.71,249.66101479530334,"[180, 50, 100000, 4, 0.5]",1
1,1031645547,118,531576033,91972452,905285133,2110,586670849,0,13,12925723301,26364,4177179524,82,23830913,full,4542,88086535,21,276886,324.02,236.92701482772827,"[180, 50, 100000, 4, 0.5]",1
1,689352467,672,310620121,102191670,905285133,14970,634558900,0,76,10538477845,21946,1404969601,82,70597553,minimal,4542,20576843,46,737167,323.61,237.25147795677185,"[180, 50, 100000, 4, 0.5]",1
1,481313852,672,894060858,78914436,905285133,14970,586670849,0,23,10538477845,26364,4219600742,24,82658438,minimal,8886,27067886,49,737167,323.19,239.9011263847351,"[180, 50, 100000, 4, 0.5]",1
