time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
35,20,20000,8,0.5,0.6727272727272726,48.309914350509644,0
50,40,40000,6,0.5,0.9272727272727272,82.69423561096191,0
50,30,50000,4,0.5,0.8545454545454544,76.20239424705505,0
55,20,10000,4,0.5,0.6969696969696969,61.938829159736635,0
40,35,15000,8,0.5,0.5393939393939393,56.47378416061402,1
40,40,50000,8,0.5,0.8303030303030302,90.2371964931488,1
35,35,30000,8,0.5,0.5393939393939393,63.754029107093814,1
60,30,25000,4,0.5,0.6727272727272726,74.03037233352661,1
35,25,45000,10,0.5,0.5636363636363636,70.90077002048493,1
60,40,30000,4,0.5,0.6121212121212121,80.63351559638977,2
