time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
35,20,20000,8,0.5,0.6727272727272726,48.309914350509644,0
50,40,40000,6,0.5,0.9272727272727272,82.69423561096191,0
50,30,50000,4,0.5,0.8545454545454544,76.20239424705505,0
55,20,10000,4,0.5,0.6969696969696969,61.938829159736635,0
40,40,20000,8,0.5,0.7212121212121211,63.585814642906186,0
35,40,10000,10,0.5,0.6727272727272726,50.479505348205564,0
40,35,15000,8,0.5,0.5393939393939393,56.47378416061402,1
50,40,50000,6,0.5,0.8424242424242423,90.88551824092865,1
50,30,25000,6,0.5,0.6848484848484848,67.86413700580597,1
40,40,40000,8,0.8,0.8303030303030302,81.85037007331849,1
