time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
30,20,20000,10,0.5,0.9030303030303028,45.92680652141571,0
45,45,30000,6,0.5,0.8545454545454544,73.058966588974,1
40,30,50000,10,0.5,0.8666666666666665,86.80042064189911,1
40,25,40000,4,0.5,0.6969696969696969,57.08484482765198,1
55,30,45000,6,0.5,0.8181818181818182,83.54370126724243,2
50,35,40000,10,0.5,0.8303030303030302,91.01746320724487,2
50,30,10000,6,0.5,0.6121212121212121,59.92348318099975,2
30,45,45000,10,0.5,0.5878787878787878,88.12602417469024,3
50,20,35000,4,0.5,0.5878787878787878,63.051450514793395,3
50,35,20000,6,0.5,0.49090909090909085,66.63999454975128,4
