threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,35,50,True,0.9878787878787878,50.0961989402771,0
8,40,15,True,0.9393939393939393,16.674953651428222,0
8,45,40,True,0.9393939393939393,40.13035099506378,0
8,35,10,True,0.9393939393939393,10.074520659446716,0
8,50,10,True,0.9272727272727272,10.073553490638734,0
8,30,45,True,0.9636363636363635,45.10184504985809,0
8,40,50,True,0.9757575757575757,50.11672043800354,1
8,35,25,True,0.9272727272727272,25.092784357070922,1
8,25,55,True,0.9515151515151514,55.12133765220642,2
8,15,60,True,0.709090909090909,60.100057458877565,3
