fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,Off,Off,Off,Off,Off,On,Off,On,On,Off,On,On,Off,On,Off,Off,Off,On,On,0.09786200523376465,1.6498913764953613,513704,34.344398498535156,2152160,10605,39.945886850357056,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,On,On,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,On,Off,0.0886073112487793,1.48655366897583,513704,34.09578323364258,2152160,10605,38.31054615974426,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,On,Off,Off,On,On,On,On,On,On,Off,Off,On,On,Off,Off,0.0817725658416748,1.4955999851226807,515000,34.055310010910034,2152160,10605,38.24015140533447,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,On,Off,Off,Off,Off,Off,Off,Off,On,On,Off,On,Off,Off,On,0.08482837677001953,1.5256602764129639,523192,34.06632590293884,2152160,10605,38.22883224487305,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,On,Off,Off,On,Off,Off,On,On,On,Off,On,On,Off,Off,Off,0.09707283973693848,1.5154025554656982,523192,34.0784170627594,2152160,10605,38.35745811462402,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,Off,Off,Off,Off,Off,On,On,On,Off,On,Off,Off,Off,Off,On,0.08775067329406738,1.4999847412109375,513704,34.138092041015625,2152160,10605,38.26600742340088,"[10, 50, 6, 4, 50]"
On,On,On,On,On,On,On,Off,On,Off,On,On,Off,On,On,Off,On,On,Off,Off,0.10106563568115234,1.5293657779693604,523192,34.09645962715149,2152160,10605,38.35618257522583,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,Off,On,On,On,On,On,Off,Off,Off,On,On,Off,Off,On,On,0.092437744140625,1.6190664768218994,513896,34.087448835372925,2152160,10605,38.45664739608765,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,Off,On,On,On,Off,Off,On,Off,Off,On,On,On,Off,Off,Off,0.08574128150939941,1.5243208408355713,523384,34.08009362220764,2152160,10605,38.31367373466492,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,On,On,On,On,Off,On,Off,Off,Off,On,Off,Off,On,On,On,0.08137941360473633,1.4928135871887207,513896,34.15986108779907,2152160,10605,38.22635865211487,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,Off,On,On,Off,Off,On,On,Off,On,Off,Off,On,On,Off,Off,0.0922389030456543,1.5365593433380127,515192,34.13710308074951,2152160,10605,38.44015693664551,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,Off,Off,On,Off,On,Off,Off,On,On,On,Off,Off,Off,Off,On,0.10099315643310547,1.483313798904419,522088,34.07564973831177,2152160,10605,38.23512029647827,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,On,Off,Off,On,On,Off,Off,On,Off,Off,On,Off,Off,On,On,0.08933258056640625,1.5315313339233398,513704,34.14308571815491,2152160,10605,38.322813272476196,"[10, 50, 6, 4, 50]"
On,On,On,On,On,On,Off,Off,On,On,Off,On,On,Off,On,Off,On,Off,On,Off,0.08315205574035645,1.520146369934082,523192,34.12687849998474,2152160,10605,38.382089138031006,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,On,On,Off,On,Off,On,Off,0.09316873550415039,1.5057322978973389,515000,34.11269187927246,2152160,10605,38.31757950782776,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,On,Off,On,Off,Off,Off,On,Off,On,On,Off,Off,Off,On,Off,0.08835053443908691,1.5464043617248535,513896,34.03415846824646,2152160,10605,38.18945121765137,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,On,0.10138320922851562,1.5166878700256348,515192,34.11813521385193,2152160,10605,38.26916480064392,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,On,Off,Off,On,Off,On,On,Off,Off,On,On,Off,On,On,On,0.08443307876586914,1.5274624824523926,521896,34.06118035316467,2152160,10605,38.320241928100586,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,On,On,Off,Off,On,On,On,On,Off,Off,Off,On,On,Off,Off,0.10269713401794434,1.499403953552246,515000,34.02897024154663,2152160,10605,38.25505709648132,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,Off,On,On,On,On,Off,Off,Off,Off,On,On,On,Off,On,On,0.10035037994384766,1.4782660007476807,523384,34.062817096710205,2152160,10605,38.2131929397583,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,On,Off,On,Off,On,On,On,Off,Off,On,Off,On,Off,Off,Off,0.09411501884460449,1.580160140991211,523384,34.053627014160156,2152160,10605,38.41750955581665,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,On,Off,On,Off,Off,On,Off,On,On,Off,On,Off,Off,Off,Off,0.09483790397644043,1.5357766151428223,522088,34.08254790306091,2152160,10605,38.31931972503662,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,Off,On,On,Off,Off,On,Off,Off,Off,Off,On,Off,On,On,Off,0.09612464904785156,1.5808351039886475,522088,34.08984708786011,2152160,10605,38.255348920822144,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,On,Off,0.09382462501525879,1.4783389568328857,513896,34.08421087265015,2152160,10605,38.17291808128357,"[10, 50, 6, 4, 50]"
