maxThreads,acceptCount,connectionTimeout,keepAliveTimeout,maxConnections,minSpareThreads,processorCache,enableLookups,asyncTimeout,disableUploadTimeout,connectionUploadTimeout,executorTerminationTimeoutMillis,compressionMinSize,tcpNoDelay,maxHttpHeaderSize,maxHttpRequestHeaderSize,maxHttpResponseHeaderSize,maxKeepAliveRequests,threadsMaxIdleTime,threadPriority,RPS,evaluated_time,fidelity_setting,corr
3399,317,24079,12546,20512,287,391,false,50501,true,565461,43291,65664,false,10169,54341,35196,409,33019,8,2812.99,180.1178252696991,"[8, 50, 180, True]",1
9546,460,52339,7917,19545,14,377,false,47937,true,561471,55424,92386,false,43711,55916,29497,31,397246,2,2783.04,180.10871529579163,"[8, 50, 180, True]",1
13716,460,39092,50751,19545,14,326,false,47937,false,254846,55424,10379,true,43711,41987,64491,31,511041,2,2776.72,180.09129929542542,"[8, 50, 180, True]",1
9546,811,52339,25325,31249,14,169,false,49643,true,234290,55424,85028,false,48674,12559,61276,31,397246,4,2762.95,180.08670258522034,"[8, 50, 180, True]",1
7602,811,39092,25325,31249,14,326,false,51040,false,254846,16166,85028,false,2230,18433,61276,31,397246,2,2757.98,180.105947971344,"[8, 50, 180, True]",1
9546,460,52339,32239,15470,14,169,false,51040,false,254846,16166,85028,true,16153,18433,29497,31,33019,4,2754.87,180.1141872406006,"[8, 50, 180, True]",1
9546,460,52339,7917,54805,14,377,false,47937,true,561471,55424,92386,false,43711,55916,29497,31,16553,2,2753.09,180.09933042526245,"[8, 50, 180, True]",1
9546,811,52339,32239,15470,14,169,false,49643,true,234290,55424,85028,false,48674,18433,61276,31,397246,4,2748.48,180.098562002182,"[8, 50, 180, True]",1
7602,811,39092,25325,31249,14,326,false,49643,false,265590,16166,85028,true,16153,27955,29497,31,397246,4,2745.15,180.12178421020508,"[8, 50, 180, True]",1
7602,811,39092,20982,19545,14,326,false,51040,false,254846,55424,85028,true,42494,55916,29497,31,397246,9,2745.01,180.0922315120697,"[8, 50, 180, True]",1
7602,811,39092,25325,31249,14,326,false,49643,false,234290,16166,85028,true,16153,27955,29497,31,397246,4,2744.96,180.1001079082489,"[8, 50, 180, True]",1
13716,460,39092,50751,19545,14,326,false,47937,false,254846,55424,10379,true,43711,55916,64491,31,511041,2,2743.63,180.0811824798584,"[8, 50, 180, True]",1
9546,811,39092,35970,31249,14,326,false,49643,false,585567,16166,11236,false,2230,18433,61276,31,397246,2,2742.38,180.08202934265137,"[8, 50, 180, True]",1
7602,811,39092,25325,59850,14,326,false,51040,false,254846,16166,85028,false,16153,18433,29497,31,397246,4,2741.73,180.10989618301392,"[8, 50, 180, True]",1
7602,460,3220,25325,97982,14,326,false,49643,false,234290,16166,85028,true,16153,27955,29497,31,397246,2,2739.68,180.11454939842224,"[8, 50, 180, True]",1
13716,460,39092,50751,19545,14,344,false,47937,false,424709,55424,9945,true,43711,55916,64491,31,511041,2,2738.82,180.11048889160156,"[8, 50, 180, True]",1
9546,811,39092,7917,19545,14,377,false,47937,false,561471,55424,92386,false,16153,55916,29497,31,397246,4,2738.29,180.10051321983337,"[8, 50, 180, True]",1
13716,811,39092,32239,19545,14,326,false,47937,false,585567,55424,11236,true,42494,55916,29497,31,397246,10,2737.37,180.09391283988953,"[8, 50, 180, True]",1
9546,460,56390,50751,19545,14,205,false,51040,true,254846,55424,92386,false,43711,55916,29497,31,323070,2,2736.92,180.11972665786743,"[8, 50, 180, True]",1
9546,460,52339,32239,15470,14,169,false,51040,true,254846,55424,33464,false,48674,18433,61276,31,33019,2,2736.25,180.09647345542908,"[8, 50, 180, True]",1
