8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,run_time,evaluated_time,fidelity_setting,corr
1,p4x4,1,0.7963403618786435,2,0,0,-4,49.801977859487394,0:0,temporal,1,321,4,hex,22,0,0,vbr,1,9.15,9.297590255737305,"['Action', '1080p', 60, '20s']",1
0,p4x4,1,0.7963403618786435,2,0,0,4,49.801977859487394,0:0,temporal,1,321,4,hex,9,0,0,vbr,0,9.25,9.386727094650269,"['Action', '1080p', 60, '20s']",1
0,p4x4,3,0.7963403618786435,2,0,1,4,49.801977859487394,0:0,temporal,0,326,0,hex,22,0,1,none,1,9.25,9.390724420547485,"['Action', '1080p', 60, '20s']",1
1,p4x4,3,1.5102567735372816,2,0,0,-4,28.58475890485096,2:2,temporal,1,291,0,hex,22,0,1,none,1,9.26,9.410259008407593,"['Action', '1080p', 60, '20s']",1
1,p4x4,3,0.7963403618786435,2,0,0,4,28.58475890485096,0:0,temporal,1,291,0,hex,22,0,1,none,1,9.36,9.500475883483887,"['Action', '1080p', 60, '20s']",1
0,p8x8,1,0.7963403618786435,2,0,0,4,49.801977859487394,0:0,temporal,1,326,4,hex,60,0,0,none,0,9.39,9.525877952575684,"['Action', '1080p', 60, '20s']",1
0,p8x8,1,0.7963403618786435,2,0,0,4,49.801977859487394,0:0,temporal,1,321,0,hex,9,0,0,none,0,9.4,9.549076318740845,"['Action', '1080p', 60, '20s']",1
1,p4x4,3,0.7963403618786435,2,0,1,-4,28.58475890485096,0:0,temporal,1,326,0,hex,22,1,1,none,1,9.41,9.55332612991333,"['Action', '1080p', 60, '20s']",1
0,p8x8,1,0.7963403618786435,1,0,0,4,49.801977859487394,0:0,temporal,1,326,4,hex,60,0,0,none,0,9.44,9.583962202072144,"['Action', '1080p', 60, '20s']",1
0,p8x8,1,0.7963403618786435,2,0,0,4,49.801977859487394,0:0,temporal,1,326,4,hex,60,1,0,none,0,9.44,9.5822274684906,"['Action', '1080p', 60, '20s']",1
0,p4x4,1,0.7963403618786435,2,0,0,0,49.801977859487394,0:0,temporal,1,475,4,dia,21,1,0,none,1,9.46,9.61021614074707,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.7963403618786435,2,0,0,4,26.763382110464214,0:0,temporal,1,321,4,hex,9,0,0,vbr,0,9.48,9.626204252243042,"['Action', '1080p', 60, '20s']",1
1,p4x4,3,1.5102567735372816,2,0,0,-4,28.58475890485096,2:2,temporal,0,291,0,hex,22,0,1,vbr,0,9.48,9.61392617225647,"['Action', '1080p', 60, '20s']",1
0,p8x8,3,1.5102567735372816,2,0,0,-4,49.801977859487394,0:0,temporal,1,326,4,hex,22,0,1,none,1,9.51,9.649699926376343,"['Action', '1080p', 60, '20s']",1
0,p4x4,3,0.7963403618786435,2,0,1,-4,28.58475890485096,1:1,temporal,0,326,0,hex,22,1,1,none,1,9.55,9.70251202583313,"['Action', '1080p', 60, '20s']",1
1,p4x4,3,0.7963403618786435,2,0,1,-4,28.58475890485096,0:0,temporal,0,326,0,hex,22,0,1,none,1,9.55,9.694727659225464,"['Action', '1080p', 60, '20s']",1
0,p8x8,1,0.7963403618786435,0,0,0,11,49.801977859487394,0:0,temporal,1,326,4,hex,60,0,0,none,0,9.56,9.693188428878784,"['Action', '1080p', 60, '20s']",1
0,p4x4,2,0.7963403618786435,1,0,0,7,28.58475890485096,1:1,spatial,1,321,0,hex,4,1,0,none,1,9.57,9.719638586044312,"['Action', '1080p', 60, '20s']",1
0,p4x4,3,0.7963403618786435,2,0,0,4,28.58475890485096,1:1,temporal,0,291,0,hex,22,1,1,vbr,1,9.57,9.717099666595459,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.7963403618786435,2,0,1,7,28.58475890485096,1:1,auto,1,326,0,hex,17,1,1,vbr,1,9.58,9.716397523880005,"['Action', '1080p', 60, '20s']",1
