8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,run_time,encode_time,avg_cpu_util,output_file_mb,bitrate_kbps,encode_fps,cost,fidelity
1,p8x8,3,0.4498679550631097,0,16,1,0,28.58475890485096,-4:4,none,1,445,0,umh,12,1,0,none,0,13.77,13.77,1030.283224,27.948116,11741.85917,87.69,13.905594110488892,"['Action', '1080p', 60, '20s']"
1,p4x4,0,0.8900625634323396,1,9,1,-6,19.919897942002866,1:1,none,0,304,2,dia,53,0,1,none,1,14.26,14.26,780.645161,47.965871,20151.930615,85.07,14.402698278427124,"['Action', '1080p', 60, '20s']"
0,all,1,1.7027144560631127,0,5,0,-2,1.646846108203968,2:2,spatial,1,221,1,esa,7,0,0,none,1,38.33,38.33,1223.271589,241.250073,101356.540679,31.4,38.535754919052124,"['Action', '1080p', 60, '20s']"
0,p8x8,0,0.7178658312480799,0,7,0,1,17.414325209341097,2:2,none,0,150,2,esa,26,0,0,none,0,33.08,33.08,945.102781,71.226964,29924.627881,36.34,33.23463797569275,"['Action', '1080p', 60, '20s']"
0,p8x8,2,0.46894636936656253,2,0,1,1,49.801977859487394,6:-6,temporal,1,321,1,esa,60,0,1,vbr,1,39.92,39.92,626.703407,2.967359,1246.678176,30.09,40.04897713661194,"['Action', '1080p', 60, '20s']"
0,p4x4,0,1.2932080819328864,0,12,0,7,16.60761245102158,-1:1,spatial,1,326,0,hex,17,1,1,vbr,1,12.66,12.66,1125.671406,83.076848,34903.126896,96.0,12.817241907119751,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",0,1.270976006081585,1,6,1,-4,26.763382110464214,6:6,auto,1,250,3,hex,22,0,0,vbr,1,13.53,13.53,1197.634885,22.107625,9288.089995,89.65,13.689126968383789,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",0,0.9936193775202311,0,13,0,-9,3.067746982502859,5:5,spatial,1,369,3,hex,16,0,0,none,0,29.0,29.0,1471.241379,345.705987,145241.667425,41.47,29.19643497467041,"['Action', '1080p', 60, '20s']"
1,p8x8,3,0.4498679550631097,1,13,1,0,28.58475890485096,-4:4,none,1,79,0,umh,12,1,0,none,0,14.1,14.1,1210.0,19.322914,8118.147711,85.57,14.24113655090332,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",0,1.270976006081585,0,16,1,-9,3.067746982502859,5:5,auto,1,445,3,hex,16,0,0,none,0,30.46,30.46,1466.119501,360.271112,151360.922481,39.48,30.661118268966675,"['Action', '1080p', 60, '20s']"
1,none,3,1.8542762402573634,0,13,1,5,1.5274447138154952,3:3,auto,1,475,1,umh,11,1,1,none,0,26.52,26.52,897.435897,324.042546,136140.192852,45.45,26.713099241256714,"['Action', '1080p', 60, '20s']"
1,"p8x8,b8x8,i8x8,i4x4",0,0.9936193775202311,1,6,1,-4,26.763382110464214,6:-6,spatial,1,385,3,dia,4,0,0,none,1,13.13,13.13,1191.241432,21.856973,9182.783286,92.0,13.272409439086914,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",0,1.2776016784862028,0,7,0,-7,7.841845546587156,6:6,auto,1,256,3,hex,22,0,1,vbr,0,22.9,22.9,1420.305677,169.497033,71210.892033,52.6,23.072405338287354,"['Action', '1080p', 60, '20s']"
0,p4x4,1,1.8542762402573634,0,13,1,10,1.5274447138154952,3:3,temporal,1,117,1,umh,11,1,1,none,1,26.3,26.3,847.148289,299.478931,125820.266347,45.96,26.496093034744263,"['Action', '1080p', 60, '20s']"
1,none,3,1.195380953907058,0,14,1,5,29.585346184273632,0:0,auto,1,475,0,umh,22,0,1,vbr,0,13.83,13.83,1127.621114,20.292232,8525.387637,87.62,13.98785948753357,"['Action', '1080p', 60, '20s']"
0,p8x8,2,0.7963403618786435,2,0,0,4,49.801977859487394,0:0,temporal,1,321,1,dia,60,0,1,vbr,0,10.09,10.09,473.637265,2.345807,985.545359,120.58,10.234651327133179,"['Action', '1080p', 60, '20s']"
0,p4x4,2,0.46894636936656253,2,2,1,1,10.174466570197579,6:-6,spatial,1,290,1,esa,42,1,0,vbr,1,37.23,37.23,1011.388665,97.871877,41118.971334,32.27,37.390939235687256,"['Action', '1080p', 60, '20s']"
0,p4x4,3,0.4498679550631097,0,12,1,0,28.58475890485096,-4:4,none,1,445,0,hex,17,0,0,none,1,11.4,11.4,872.631579,26.505006,11135.564288,106.08,11.544498920440674,"['Action', '1080p', 60, '20s']"
1,p8x8,0,1.2932080819328864,0,16,0,7,16.60761245102158,-1:1,spatial,1,326,0,umh,12,1,1,vbr,0,16.53,16.53,1123.351482,87.68187,36837.837782,73.28,16.67730975151062,"['Action', '1080p', 60, '20s']"
1,none,1,1.8542762402573634,0,13,1,10,29.585346184273632,3:3,auto,1,475,1,umh,22,0,1,vbr,0,22.52,22.52,555.861456,19.579413,8225.910914,53.43,22.659563302993774,"['Action', '1080p', 60, '20s']"
0,p4x4,3,1.195380953907058,0,14,1,5,1.5274447138154952,0:0,temporal,1,117,0,umh,11,1,1,none,1,19.56,19.56,1401.022495,322.313046,135413.577038,61.76,19.758403062820435,"['Action', '1080p', 60, '20s']"
0,p4x4,0,1.2932080819328864,0,7,0,1,15.159563753731591,2:2,none,1,150,0,esa,26,1,1,vbr,1,21.94,21.94,1445.214221,86.310644,36261.743635,55.09,22.099883556365967,"['Action', '1080p', 60, '20s']"
0,p8x8,0,0.7178658312480799,0,12,0,7,16.60761245102158,-1:1,spatial,1,326,2,hex,46,0,0,none,0,14.56,14.56,1036.675824,82.971903,34859.036213,83.25,14.732906818389893,"['Action', '1080p', 60, '20s']"
1,all,2,1.9153666297934544,1,10,0,-6,39.284584335248084,4:4,spatial,0,196,0,esa,28,1,0,vbr,1,23.45,23.45,1357.228145,5.310132,2230.949011,51.31,23.580555200576782,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",2,1.270976006081585,1,10,1,-1,3.067746982502859,2:-2,auto,1,368,1,hex,46,0,0,none,0,23.28,23.28,1142.783505,157.019227,65968.58374,51.84,23.46597647666931,"['Action', '1080p', 60, '20s']"
0,p4x4,0,1.911532185562115,0,13,1,-9,1.2134050920272186,5:5,auto,0,79,3,umh,16,0,0,cbr,0,22.92,22.92,1402.443281,420.365829,176608.552244,52.9,23.12004065513611,"['Action', '1080p', 60, '20s']"
0,p8x8,3,1.2932080819328864,0,16,1,0,16.60761245102158,-1:1,spatial,1,445,0,umh,17,1,1,none,0,17.47,17.47,1148.540355,83.737889,35180.850565,69.28,17.655731201171875,"['Action', '1080p', 60, '20s']"
1,p4x4,0,0.4498679550631097,0,12,0,7,28.58475890485096,-4:4,none,1,326,0,hex,12,1,0,vbr,1,11.17,11.17,956.222023,27.326565,11480.726353,108.81,11.322458267211914,"['Action', '1080p', 60, '20s']"
1,p4x4,1,1.195380953907058,0,12,0,10,29.585346184273632,0:0,spatial,1,326,2,hex,22,0,0,none,0,12.04,12.04,756.063123,19.307727,8111.767077,100.36,12.184991598129272,"['Action', '1080p', 60, '20s']"
0,none,0,0.7178658312480799,0,14,1,7,16.60761245102158,-1:1,temporal,1,117,0,umh,46,0,1,vbr,1,17.95,17.95,1355.821727,83.966911,35277.069728,67.41,18.096824407577515,"['Action', '1080p', 60, '20s']"
1,p4x4,3,1.2932080819328864,0,16,1,7,16.60761245102158,5:5,spatial,1,326,0,umh,17,1,0,none,1,14.89,14.89,1325.050369,78.169988,32841.60466,81.43,15.052161455154419,"['Action', '1080p', 60, '20s']"
0,p8x8,0,0.4498679550631097,0,12,0,0,28.58475890485096,-1:1,none,1,445,0,esa,45,0,1,vbr,0,45.15,45.15,940.664452,27.524481,11563.876935,26.63,45.30655884742737,"['Action', '1080p', 60, '20s']"
0,p4x4,3,1.195380953907058,0,14,1,5,29.585346184273632,0:0,none,1,187,0,umh,17,0,1,none,0,13.4,13.4,1081.567164,22.97754,9653.567919,90.13,13.552772283554077,"['Action', '1080p', 60, '20s']"
1,none,3,0.4498679550631097,0,12,1,0,28.58475890485096,-4:4,auto,1,475,0,hex,22,0,0,none,1,11.11,11.11,940.414041,24.102874,10126.35509,109.46,11.266181230545044,"['Action', '1080p', 60, '20s']"
1,p8x8,3,0.4498679550631097,0,13,1,0,28.58475890485096,-4:4,none,1,79,0,umh,12,1,0,none,0,14.04,14.04,1058.190883,26.920767,11310.238209,85.99,14.181976556777954,"['Action', '1080p', 60, '20s']"
1,p8x8,3,0.4498679550631097,1,16,1,0,28.58475890485096,-4:4,none,1,445,0,umh,12,1,0,none,0,14.32,14.32,1201.256983,18.900756,7940.786111,84.26,14.467637538909912,"['Action', '1080p', 60, '20s']"
1,none,0,1.2932080819328864,0,14,0,7,16.60761245102158,0:0,auto,1,475,4,hex,22,0,1,vbr,1,13.47,13.47,1187.750557,85.320453,35845.733892,89.71,13.615166664123535,"['Action', '1080p', 60, '20s']"
0,none,3,1.195380953907058,0,12,1,5,29.585346184273632,-1:1,spatial,1,326,0,umh,17,1,1,vbr,0,12.78,12.78,1020.657277,19.802917,8319.811814,94.63,12.913485527038574,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",3,0.4498679550631097,0,6,1,-4,28.58475890485096,6:6,none,1,250,3,hex,22,0,0,none,1,15.86,15.86,1374.274905,22.792707,9575.914097,75.98,15.98937463760376,"['Action', '1080p', 60, '20s']"
0,p4x4,0,1.270976006081585,1,12,1,0,26.763382110464214,-4:4,auto,1,445,0,hex,17,0,0,vbr,1,11.18,11.18,921.109123,22.978112,9653.80832,108.2,11.318429708480835,"['Action', '1080p', 60, '20s']"
1,none,3,1.195380953907058,0,14,1,10,29.585346184273632,0:0,auto,1,117,0,umh,22,0,1,vbr,1,13.79,13.79,1108.26686,19.869453,8347.765604,87.58,13.92601227760315,"['Action', '1080p', 60, '20s']"
0,p4x4,1,1.195380953907058,0,14,1,2,29.585346184273632,0:0,temporal,1,475,0,umh,22,0,1,vbr,0,13.53,13.53,1171.249076,21.360686,8974.278181,89.61,13.666078329086304,"['Action', '1080p', 60, '20s']"
0,none,3,1.195380953907058,0,14,1,5,49.801977859487394,0:0,temporal,1,321,1,umh,22,0,1,cbr,0,19.57,19.57,443.638222,2.715815,1140.996842,61.72,19.725015878677368,"['Action', '1080p', 60, '20s']"
1,p8x8,0,0.7963403618786435,2,12,0,4,29.585346184273632,0:0,auto,1,475,0,dia,60,0,1,vbr,0,37.47,37.47,699.172671,16.8894,7095.753738,32.06,37.62495946884155,"['Action', '1080p', 60, '20s']"
1,p8x8,3,0.4498679550631097,0,14,1,10,29.585346184273632,-4:4,temporal,1,445,0,umh,12,0,0,none,0,13.83,13.83,1034.924078,22.085784,9278.913902,87.6,13.99235987663269,"['Action', '1080p', 60, '20s']"
1,p4x4,1,1.195380953907058,0,16,1,1,28.58475890485096,0:0,none,1,117,0,umh,22,1,1,vbr,1,13.37,13.37,1099.326851,26.312458,11054.669064,90.66,13.515496730804443,"['Action', '1080p', 60, '20s']"
1,p4x4,3,0.9936193775202311,1,6,1,-4,26.763382110464214,6:-6,spatial,1,445,0,dia,4,0,0,none,1,10.71,10.71,895.238095,20.837334,8754.401724,112.99,10.857517957687378,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",0,0.4498679550631097,0,12,1,0,28.58475890485096,-4:4,temporal,1,385,3,hex,17,0,0,none,1,15.22,15.22,1283.114323,25.187689,10582.119089,79.22,15.366145610809326,"['Action', '1080p', 60, '20s']"
0,p4x4,3,0.4498679550631097,2,12,1,0,28.58475890485096,-4:4,none,1,445,0,hex,17,0,0,none,1,38.53,38.53,689.229172,19.255236,8089.713922,31.22,38.67855930328369,"['Action', '1080p', 60, '20s']"
1,none,0,1.2932080819328864,0,14,0,7,16.60761245102158,0:0,auto,1,111,4,hex,22,0,1,vbr,1,13.6,13.6,1106.691176,84.986137,35705.277801,89.29,13.752489566802979,"['Action', '1080p', 60, '20s']"
0,p4x4,0,0.4498679550631097,1,12,1,7,3.1633693795427043,-4:4,none,1,445,0,hex,17,0,0,none,1,13.19,13.19,1332.37301,181.226504,76138.801934,91.94,13.354392290115356,"['Action', '1080p', 60, '20s']"
1,p4x4,0,1.270976006081585,0,9,0,0,26.763382110464214,-4:4,auto,1,326,0,hex,12,1,0,vbr,1,12.01,12.01,875.437136,30.732233,12911.551838,101.08,12.165569543838501,"['Action', '1080p', 60, '20s']"
1,p4x4,3,0.4498679550631097,0,12,1,0,28.58475890485096,-4:4,none,1,326,0,hex,12,0,0,vbr,1,11.05,11.05,975.656109,26.651527,11197.122484,109.92,11.220176458358765,"['Action', '1080p', 60, '20s']"
0,none,0,0.4498679550631097,0,4,0,7,28.58475890485096,-4:4,auto,1,475,0,hex,22,1,0,none,1,10.62,10.62,855.932203,20.237669,8502.464232,113.99,10.777282238006592,"['Action', '1080p', 60, '20s']"
1,all,3,1.2932080819328864,0,12,1,0,16.60761245102158,-1:1,spatial,1,475,0,hex,22,0,0,vbr,1,21.32,21.32,1389.258912,68.181496,28645.133412,56.49,21.48725175857544,"['Action', '1080p', 60, '20s']"
1,p4x4,0,0.4498679550631097,0,12,0,7,28.58475890485096,-4:4,auto,1,326,0,hex,17,1,1,none,1,10.98,10.98,961.657559,25.332218,10642.84029,110.72,11.131672143936157,"['Action', '1080p', 60, '20s']"
0,none,0,1.2932080819328864,0,12,1,7,29.585346184273632,0:0,auto,1,475,1,umh,17,1,1,vbr,1,20.3,20.3,538.916256,21.937647,9216.676975,59.29,20.43510413169861,"['Action', '1080p', 60, '20s']"
1,none,3,1.195380953907058,0,14,0,5,16.60761245102158,-1:1,spatial,1,326,0,hex,22,0,1,vbr,0,13.13,13.13,1169.154608,78.34121,32913.540552,92.09,13.292284727096558,"['Action', '1080p', 60, '20s']"
0,none,0,1.195380953907058,0,12,1,1,28.58475890485096,-4:4,none,1,326,0,hex,12,1,0,vbr,1,11.31,11.31,938.549956,28.000731,11763.964411,107.51,11.464462518692017,"['Action', '1080p', 60, '20s']"
1,p4x4,3,0.4498679550631097,0,12,0,5,29.585346184273632,-1:1,spatial,1,326,0,umh,17,1,1,vbr,0,12.52,12.52,1019.648562,20.762034,8722.766198,96.55,12.656842708587646,"['Action', '1080p', 60, '20s']"
1,p4x4,1,0.4498679550631097,0,12,0,7,28.58475890485096,-4:4,spatial,1,326,0,hex,22,0,0,none,0,10.67,10.67,961.574508,23.664026,9941.981804,113.49,10.820392608642578,"['Action', '1080p', 60, '20s']"
1,p4x4,0,1.195380953907058,0,12,0,10,2.0721483332371533,0:0,none,1,414,2,hex,12,1,0,vbr,1,16.5,16.5,1295.757576,288.517923,121215.211332,73.63,16.692148447036743,"['Action', '1080p', 60, '20s']"
1,p8x8,3,0.4498679550631097,0,12,1,0,29.585346184273632,-4:4,auto,1,475,0,hex,22,0,0,none,0,11.86,11.86,920.657673,21.54433,9051.43237,101.95,12.00800085067749,"['Action', '1080p', 60, '20s']"
1,none,2,0.4498679550631097,0,14,1,10,28.58475890485096,-4:4,temporal,0,445,0,umh,12,0,0,none,1,13.07,13.07,1022.876817,24.325757,10219.995155,92.78,13.208057403564453,"['Action', '1080p', 60, '20s']"
1,p4x4,0,0.9936193775202311,1,12,0,7,16.60761245102158,6:-6,spatial,1,385,3,hex,17,0,1,none,1,12.24,12.24,989.379085,55.316119,23239.994938,98.79,12.381617546081543,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",0,1.2932080819328864,0,6,1,-4,26.763382110464214,-1:1,spatial,1,326,0,dia,4,1,1,vbr,1,14.1,14.1,1265.248227,26.816892,11266.597074,85.66,14.260554313659668,"['Action', '1080p', 60, '20s']"
1,p4x4,1,0.4498679550631097,1,12,0,7,16.60761245102158,-4:4,spatial,1,385,3,hex,22,0,0,none,1,12.49,12.49,932.986389,52.501245,22057.379932,96.83,12.665966033935547,"['Action', '1080p', 60, '20s']"
1,p4x4,0,0.9936193775202311,0,12,0,7,28.58475890485096,6:-6,spatial,1,326,0,hex,17,0,1,none,0,11.09,11.09,929.756537,25.327915,10641.032477,109.61,11.234701871871948,"['Action', '1080p', 60, '20s']"
1,p4x4,3,1.380266751513598,0,12,1,7,28.58475890485096,6:-6,spatial,1,326,0,dia,4,1,0,none,1,10.73,10.73,909.412861,22.280945,9360.906956,113.33,10.887009143829346,"['Action', '1080p', 60, '20s']"
1,p4x4,0,0.9936193775202311,1,6,0,-4,26.763382110464214,-4:4,auto,1,445,0,hex,17,0,1,none,1,11.25,11.25,959.377778,23.820696,10007.803506,107.56,11.401746034622192,"['Action', '1080p', 60, '20s']"
0,p8x8,2,1.270976006081585,0,12,0,0,26.763382110464214,-4:4,temporal,1,326,1,dia,12,0,0,vbr,1,15.68,15.68,675.956633,27.936134,11736.82518,76.89,15.821732759475708,"['Action', '1080p', 60, '20s']"
1,p4x4,2,0.7963403618786435,2,9,0,4,49.801977859487394,0:0,auto,1,321,0,hex,60,1,1,vbr,0,29.12,29.12,647.458791,1.892646,795.158451,41.3,29.250477075576782,"['Action', '1080p', 60, '20s']"
0,p8x8,1,0.7963403618786435,2,0,0,4,49.801977859487394,0:0,temporal,1,326,4,hex,60,0,0,none,0,9.39,9.39,581.576145,2.394337,1005.93414,128.93,9.525877952575684,"['Action', '1080p', 60, '20s']"
1,p4x4,2,0.4498679550631097,0,12,0,7,28.58475890485096,6:-6,spatial,1,321,0,dia,22,0,1,vbr,0,10.81,10.81,903.422757,23.263199,9773.58194,112.45,10.9591064453125,"['Action', '1080p', 60, '20s']"
1,p4x4,3,0.4498679550631097,0,12,0,7,28.58475890485096,-4:4,auto,1,475,0,hex,17,1,1,none,1,11.09,11.09,945.807033,23.308438,9792.588417,109.07,11.226764917373657,"['Action', '1080p', 60, '20s']"
1,none,0,0.4498679550631097,0,12,1,0,28.58475890485096,-4:4,temporal,1,326,0,hex,22,0,0,none,1,10.89,10.89,994.490358,26.998661,11342.963951,111.73,11.042601585388184,"['Action', '1080p', 60, '20s']"
0,p4x4,0,1.270976006081585,0,9,1,0,28.58475890485096,-4:4,none,1,326,0,hex,17,1,0,vbr,1,10.01,10.01,1020.47952,27.043057,11361.616238,121.66,10.159928798675537,"['Action', '1080p', 60, '20s']"
1,"p8x8,b8x8,i8x8,i4x4",3,0.20990221636511408,0,12,0,0,26.763382110464214,-4:4,auto,1,445,0,dia,32,0,0,none,1,15.16,15.16,1286.345646,28.58704,12010.290551,79.58,15.305413484573364,"['Action', '1080p', 60, '20s']"
0,none,3,0.4498679550631097,0,12,1,0,28.58475890485096,-4:4,none,1,326,0,esa,17,0,0,none,1,15.89,15.89,1346.821901,26.66368,11202.228194,75.92,16.039655923843384,"['Action', '1080p', 60, '20s']"
0,p4x4,0,1.6772834893657993,0,2,1,1,28.58475890485096,-4:4,none,1,445,0,hex,12,1,0,vbr,1,10.46,10.46,956.692161,20.166906,8472.734683,115.75,10.598875284194946,"['Action', '1080p', 60, '20s']"
0,p4x4,0,1.270976006081585,0,12,1,0,28.58475890485096,-4:4,auto,1,210,0,hex,17,0,0,vbr,1,11.2,11.2,917.232143,26.156049,10988.956745,108.45,11.355506896972656,"['Action', '1080p', 60, '20s']"
1,none,3,0.4498679550631097,1,12,1,0,26.763382110464214,-4:4,auto,1,475,0,hex,22,0,0,none,1,10.93,10.93,965.782251,21.224648,8917.124526,111.18,11.08774995803833,"['Action', '1080p', 60, '20s']"
1,p8x8,3,0.4498679550631097,0,12,1,0,28.58475890485096,-4:4,auto,1,326,0,hex,20,0,0,vbr,1,11.86,11.86,958.094435,24.321213,10218.085973,102.02,12.012527704238892,"['Action', '1080p', 60, '20s']"
0,p4x4,0,0.7963403618786435,2,0,0,4,26.763382110464214,0:0,temporal,1,321,0,hex,9,0,1,vbr,0,9.72,9.72,696.193416,24.030815,10096.081033,124.57,9.861784934997559,"['Action', '1080p', 60, '20s']"
0,p8x8,2,1.270976006081585,1,12,1,0,49.801977859487394,-2:2,auto,1,445,1,dia,60,0,0,vbr,1,16.52,16.52,332.445521,1.877673,788.867967,73.18,16.660533905029297,"['Action', '1080p', 60, '20s']"
1,p4x4,0,0.4498679550631097,2,12,0,7,28.58475890485096,-4:4,none,1,326,0,hex,22,0,0,vbr,0,38.1,38.1,685.958005,19.882949,8353.435453,31.53,38.241148710250854,"['Action', '1080p', 60, '20s']"
1,p4x4,3,0.4498679550631097,0,6,0,-4,26.763382110464214,-4:4,auto,1,445,0,hex,4,1,0,none,1,11.03,11.03,951.405258,26.774239,11248.677208,110.24,11.216787576675415,"['Action', '1080p', 60, '20s']"
0,none,0,0.9936193775202311,1,4,1,7,28.58475890485096,6:-6,spatial,1,475,0,dia,22,0,0,none,1,11.04,11.04,832.608696,18.237002,7661.922944,110.09,11.201510190963745,"['Action', '1080p', 60, '20s']"
1,p4x4,3,0.9936193775202311,1,12,1,0,26.763382110464214,-4:4,spatial,1,475,0,dia,4,0,0,none,1,9.97,9.97,972.21665,19.782736,8311.332883,121.38,10.119325399398804,"['Action', '1080p', 60, '20s']"
1,none,3,1.6610864561075223,1,1,1,-4,26.763382110464214,6:-6,auto,1,291,0,hex,22,0,0,none,1,10.22,10.22,899.021526,21.82794,9170.585757,118.52,10.357500076293945,"['Action', '1080p', 60, '20s']"
1,p4x4,3,0.9936193775202311,0,6,0,7,26.763382110464214,6:-6,spatial,1,326,0,hex,17,0,0,none,0,10.99,10.99,949.499545,23.6215,9924.115227,110.14,11.132289171218872,"['Action', '1080p', 60, '20s']"
1,p4x4,0,0.9936193775202311,2,12,1,-4,28.58475890485096,6:-6,spatial,1,445,0,dia,4,0,1,none,1,37.17,37.17,658.407318,20.202362,8487.63071,32.37,37.31627416610718,"['Action', '1080p', 60, '20s']"
0,p4x4,2,1.380266751513598,0,12,0,7,28.58475890485096,6:-6,spatial,1,321,0,dia,4,0,1,vbr,1,10.31,10.31,919.883608,20.841121,8755.992775,118.02,10.450729370117188,"['Action', '1080p', 60, '20s']"
1,p4x4,3,0.4498679550631097,0,12,1,7,28.58475890485096,6:-6,spatial,1,326,0,dia,22,1,0,none,0,10.58,10.58,939.413989,23.441968,9848.688316,114.98,10.74045991897583,"['Action', '1080p', 60, '20s']"
1,"p8x8,b8x8,i8x8,i4x4",3,1.380266751513598,0,12,0,7,28.58475890485096,6:-6,spatial,1,326,0,dia,22,0,0,none,0,14.36,14.36,1267.409471,21.285856,8942.839784,84.05,14.504677534103394,"['Action', '1080p', 60, '20s']"
1,p4x4,2,0.4498679550631097,0,12,1,7,28.58475890485096,6:-6,spatial,1,321,0,dia,4,1,1,vbr,1,11.0,11.0,910.636364,23.248511,9767.411256,110.49,11.153182744979858,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",0,1.6772834893657993,0,2,1,1,28.58475890485096,-4:4,none,1,445,0,hex,33,1,0,none,1,14.36,14.36,1375.97493,18.819099,7906.479734,84.39,14.508906126022339,"['Action', '1080p', 60, '20s']"
1,p4x4,3,1.380266751513598,0,12,1,7,28.58475890485096,6:-6,spatial,1,326,3,dia,4,1,1,vbr,1,10.43,10.43,968.072867,22.300874,9369.27971,116.68,10.571430921554565,"['Action', '1080p', 60, '20s']"
1,p4x4,3,0.4498679550631097,0,9,1,0,28.58475890485096,-4:4,none,1,326,0,hex,12,1,0,vbr,1,11.01,11.01,914.986376,25.377844,10662.009037,110.38,11.157744646072388,"['Action', '1080p', 60, '20s']"
0,p4x4,0,1.270976006081585,0,12,1,0,28.58475890485096,-4:4,none,1,326,0,hex,17,0,0,vbr,1,10.77,10.77,987.836583,28.392349,11928.495026,112.99,10.923383474349976,"['Action', '1080p', 60, '20s']"
