ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,Off,Off,Off,Off,On,Off,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,On,On,0.08588695526123047,5.639514923095703,1252968,35.04352903366089,2152160,10605,43.4391815662384,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,On,On,On,Off,Off,Off,Off,On,On,Off,Off,On,Off,Off,Off,0.11139345169067383,5.4900147914886475,1252968,34.852261781692505,2152160,10605,42.93974757194519,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,On,Off,On,Off,On,Off,Off,Off,On,On,Off,On,On,Off,0.09495306015014648,5.5202155113220215,1248872,34.69234085083008,2152160,10605,42.73895263671875,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,Off,Off,On,Off,Off,Off,On,Off,Off,On,On,Off,Off,Off,Off,0.08127236366271973,5.485713005065918,1248872,34.86524748802185,2152160,10605,42.92680907249451,"[10, 50, 6, 4, 50]"
On,On,On,On,On,Off,On,On,On,On,On,On,Off,On,On,On,Off,Off,Off,On,0.09043335914611816,5.538169622421265,1248872,34.68631553649902,2152160,10605,42.82807803153992,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,On,Off,Off,Off,Off,Off,On,On,On,Off,Off,On,Off,Off,Off,0.08335137367248535,5.545063257217407,1255640,34.84869623184204,2152160,10605,42.962775468826294,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,Off,On,Off,Off,Off,Off,On,On,On,On,On,On,On,On,On,0.09377408027648926,5.535099029541016,1248872,34.83530044555664,2152160,10605,42.9913330078125,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,Off,Off,Off,On,On,On,Off,Off,On,Off,On,Off,On,On,Off,0.08603882789611816,5.481842994689941,1248872,34.836233615875244,2152160,10605,42.91933274269104,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,On,On,On,Off,On,On,On,On,Off,Off,Off,On,On,Off,On,0.08938121795654297,5.526783466339111,1252968,34.724839210510254,2152160,10605,42.905150175094604,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,On,Off,Off,On,On,On,Off,On,Off,On,Off,On,On,On,On,0.09771108627319336,5.538710832595825,1252968,34.66307616233826,2152160,10605,42.73873591423035,"[10, 50, 6, 4, 50]"
