maxThreads,acceptCount,connectionTimeout,keepAliveTimeout,maxConnections,minSpareThreads,processorCache,enableLookups,asyncTimeout,disableUploadTimeout,connectionUploadTimeout,executorTerminationTimeoutMillis,compressionMinSize,tcpNoDelay,maxHttpHeaderSize,maxHttpRequestHeaderSize,maxHttpResponseHeaderSize,maxKeepAliveRequests,threadsMaxIdleTime,threadPriority,RPS,cost,fidelity
17342,949,8297,58680,64322,377,451,false,2900,false,381358,54346,47656,false,48441,15849,37646,217,411819,9,2655.21,180.1224615573883,"[8, 50, 180, True]"
13474,55,22477,21619,47634,4,318,true,45789,true,430719,50582,34232,true,37971,24974,43544,819,486562,10,2649.85,180.11090779304504,"[8, 50, 180, True]"
1034,287,48261,30562,12153,62,63,true,41290,true,315347,17883,52553,false,11141,54657,63115,531,131866,2,2670.08,180.12318086624146,"[8, 50, 180, True]"
18861,721,16546,5373,34122,279,24,false,54007,false,529819,9864,85116,true,21584,29351,23839,612,429685,3,2637.96,180.1021876335144,"[8, 50, 180, True]"
8421,841,31518,45937,59581,159,173,false,25797,false,1429,20599,96320,true,39824,771,14854,111,264964,4,2668.5,180.0985426902771,"[8, 50, 180, True]"
14747,167,27223,8484,8341,490,291,true,32474,true,250000,2362,73018,true,57215,39381,2464,368,565075,6,2616.07,180.1038293838501,"[8, 50, 180, True]"
5170,324,3631,13312,28343,450,392,false,22888,false,106922,42143,26963,false,62181,33345,9629,800,204129,1,2611.2,180.12067866325378,"[8, 50, 180, True]"
6500,577,46036,53239,97898,241,139,false,49656,false,209069,32884,12671,true,30076,60198,53079,979,355806,5,2609.69,180.10768127441406,"[8, 50, 180, True]"
2638,620,57756,38652,77903,113,411,true,7388,true,575638,27522,66552,false,13585,46479,46953,423,43426,8,2620.22,180.11495447158813,"[8, 50, 180, True]"
11598,457,37974,27832,86303,343,248,true,12714,true,173990,40672,1484,false,3229,11663,32342,62,95392,7,2564.66,180.11359190940857,"[8, 50, 180, True]"
17342,949,8297,58680,64322,377,451,false,2900,false,381358,54346,47656,false,48441,15849,37646,217,411819,9,2049.08,50.11053109169006,"[8, 35, 50, True]"
13474,55,22477,21619,47634,4,318,true,45789,true,430719,50582,34232,true,37971,24974,43544,819,486562,10,2053.98,50.127190828323364,"[8, 35, 50, True]"
