threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,35,50,True,0.4787878787878787,50.122527718544006,0
8,35,10,True,0.1515151515151515,10.054555010795593,0
8,50,10,True,0.4424242424242424,10.055193614959716,0
8,40,15,True,0.33333333333333326,15.069921684265136,1
8,45,40,True,0.2121212121212121,40.11667478084564,2
8,35,25,True,-0.16363636363636364,25.092067527770997,2
8,25,55,True,0.19999999999999998,55.11723320484161,3
8,40,50,True,0.17575757575757575,50.127077150344846,3
8,30,45,True,0.04242424242424241,45.10732190608978,3
8,15,60,True,0.17575757575757575,60.08175835609436,4
