threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,35,35,True,0.9515151515151514,35.08212516307831,0
8,35,10,True,0.7818181818181817,10.058885931968689,0
8,35,50,True,0.9878787878787878,50.111935472488405,0
6,20,10,True,0.8060606060606059,10.070281648635865,0
8,15,35,True,0.9515151515151514,35.081691241264345,0
8,45,10,True,0.6969696969696969,10.07173936367035,1
8,45,60,True,0.9757575757575757,60.11290593147278,1
8,50,40,True,0.8181818181818182,40.118069362640384,1
8,30,20,True,0.7939393939393938,20.091268157958986,1
8,15,45,False,0.8909090909090909,45.09832048416138,1
