innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,cost,fidelity,prepare_time,run_time,clean_time
555,1046831129,1758,127558626,10592245,393939724,130032,1036323675,0,44,11840059140,20402,1251525839,11,19527064,noblob,996,128063504,22,332068,273.99,81.82212567329407,"[10, 50, 100000, 4, 0.5]",66.51731896400452,10.180450677871704,1.4963338375091553
801,346035252,3467,926645178,44528258,554568205,115290,324950187,0,51,10993709207,25639,1525762651,85,61540022,noblob,6772,5924214,88,891304,265.83,71.20819425582886,"[10, 50, 100000, 4, 0.5]",56.657238483428955,10.230628252029419,1.2209937572479248
627,36361894,19797,714789768,98094358,228704832,67920,422664038,1,75,10368755987,2943,2219879519,124,51982400,minimal,2053,48645851,12,387666,220.68,82.23068809509277,"[10, 50, 100000, 4, 0.5]",67.21016550064087,10.097310304641724,1.8166451454162598
79,880952387,15419,827367027,86007713,48730906,6542,874905526,1,43,12983832482,16780,3191050599,89,100552428,full,4183,39876328,96,941224,230.0,79.36835503578186,"[10, 50, 100000, 4, 0.5]",64.33482146263123,10.116412162780762,1.8248145580291748
383,470951897,35119,582117551,133773972,880348203,111395,100347265,0,95,14318671912,29066,2042766819,113,67864753,minimal,6200,24792392,63,762988,216.42,81.73834228515625,"[10, 50, 100000, 4, 0.5]",66.9026243686676,10.196100950241089,1.541992425918579
137,864632003,21816,445341522,64631041,1072661675,21587,650386713,0,13,11469324345,11027,412666714,102,40596538,noblob,2965,61394969,85,535004,228.96,76.76714611053467,"[10, 50, 100000, 4, 0.5]",62.413894176483154,10.129916906356812,1.1180763244628906
926,299151129,12641,1047382761,53775757,76534865,38462,969448977,1,73,12005690138,8328,3901951309,4,45236207,full,9051,58688704,6,861662,221.74,79.1127507686615,"[10, 50, 100000, 4, 0.5]",63.85347127914429,10.191531658172607,1.9722285270690918
482,460087546,27922,761110009,74782172,984764476,28491,33615461,1,36,15501071255,12009,3422587670,70,78623318,noblob,4807,80711580,40,574558,218.14,79.37377071380615,"[10, 50, 100000, 4, 0.5]",64.2840166091919,10.143880844116211,1.8209474086761475
303,944457780,39997,171556411,111013654,622617985,41741,380778628,1,61,12881341427,28046,823185509,54,115182803,full,8489,101509472,46,106791,210.35,79.45562195777893,"[10, 50, 100000, 4, 0.5]",64.84231877326965,10.170410394668579,1.3362958431243896
835,164097085,33090,256572475,6884020,196144381,10144,191688506,2,30,10704413214,23715,2732825142,39,103392590,minimal,3738,116039511,76,28937,221.27,86.85144424438477,"[10, 50, 100000, 4, 0.5]",72.28060865402222,10.13294005393982,1.344289779663086
747,800882547,25622,272648025,108973172,805064220,82219,222201834,2,66,13962762426,18240,55439336,42,124796274,full,7487,25587942,31,701506,230.53,84.51464676856995,"[10, 50, 100000, 4, 0.5]",70.11086010932922,10.16443395614624,1.1357617378234863
217,620840207,8504,34985915,119706585,830629487,87110,717666338,2,1,14660490809,230,766093818,21,28517304,noblob,683,85133558,71,496819,245.68,74.47834467887878,"[10, 50, 100000, 4, 0.5]",59.99804353713989,10.084305047988892,1.2844572067260742
608,246828822,31438,529875118,17809021,502856422,54214,474087039,2,7,12588197838,5112,3683708322,108,2109030,full,10130,98853770,15,627238,217.37,92.76451134681702,"[10, 50, 100000, 4, 0.5]",78.42393517494202,10.16616678237915,1.0852885246276855
5,586841231,5126,999959630,83703218,453812305,95778,793443181,2,81,13519177088,21048,4281844949,57,11507271,minimal,1938,69833202,51,191070,257.34,73.8922188282013,"[10, 50, 100000, 4, 0.5]",59.25762867927551,10.16958212852478,1.3607189655303955
948,71321861,22941,628982141,39014331,294394648,100506,588585823,1,91,13875843762,13744,1684294595,78,89468537,noblob,5488,8733281,59,137827,223.52,88.39350652694702,"[10, 50, 100000, 4, 0.5]",73.3792028427124,10.077991008758545,1.831352949142456
348,728869482,11987,400790924,26788727,688385315,65709,843781910,0,19,15156178448,7386,2540016281,28,126868262,full,7834,121629128,33,272489,212.18,79.4599552154541,"[10, 50, 100000, 4, 0.5]",65.09549379348755,10.102641820907593,1.1506636142730713
555,1046831129,1758,127558626,10592245,393939724,130032,1036323675,0,44,11840059140,20402,1251525839,11,19527064,noblob,996,128063504,22,332068,261.29,81.67458581924438,"[20, 50, 100000, 4, 0.5]",57.142815828323364,20.186405181884766,1.2506866455078125
