ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,Off,Off,Off,On,Off,On,On,Off,Off,Off,Off,On,On,On,Off,Off,On,On,Off,0.09801340103149414,5.622008562088013,1252968,34.79566287994385,2152160,10605,44.383849143981934,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,On,On,Off,On,On,On,Off,On,Off,Off,Off,Off,On,Off,Off,0.08794307708740234,5.49755072593689,1252968,34.754327058792114,2152160,10605,42.90197968482971,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,On,On,On,On,On,On,Off,On,On,0.0808420181274414,5.470992565155029,1251544,34.59618306159973,2152160,10605,42.688854694366455,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,On,On,Off,On,Off,Off,On,On,On,On,On,Off,Off,On,On,0.09877920150756836,5.527708530426025,1248872,34.62529444694519,2152160,10605,42.74138903617859,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,On,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,On,Off,0.08897900581359863,5.545589208602905,1255640,34.62489628791809,2152160,10605,42.789023876190186,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,On,On,On,On,Off,On,On,On,On,On,Off,On,On,Off,On,0.10147404670715332,5.513880968093872,1252968,34.74335432052612,2152160,10605,42.91901993751526,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,Off,Off,On,Off,On,Off,On,On,Off,On,Off,On,On,On,On,0.1002817153930664,5.549464225769043,1252968,34.63760805130005,2152160,10605,42.850531816482544,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,On,On,On,On,Off,Off,On,On,Off,On,Off,Off,On,On,On,0.09301328659057617,5.53614068031311,1252968,34.74402046203613,2152160,10605,42.87286996841431,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,On,Off,Off,Off,Off,Off,Off,On,Off,On,Off,On,Off,Off,Off,0.09850549697875977,5.51474142074585,1255640,34.608256816864014,2152160,10605,42.7617244720459,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,Off,Off,On,Off,Off,On,On,Off,On,Off,On,Off,Off,Off,On,0.09891510009765625,5.473301649093628,1248872,34.7523877620697,2152160,10605,42.88029170036316,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,Off,Off,On,Off,Off,On,On,On,Off,Off,Off,Off,Off,On,Off,0.09090638160705566,5.517539978027344,1255640,34.602922201156616,2152160,10605,42.621793031692505,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,On,On,On,On,On,Off,Off,On,On,On,On,Off,Off,On,On,0.0848226547241211,5.5110695362091064,1248872,34.77700185775757,2152160,10605,42.90739583969116,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,On,Off,Off,Off,On,On,On,Off,Off,On,On,On,Off,Off,On,0.07830619812011719,5.524929761886597,1251544,34.750688314437866,2152160,10605,42.77680516242981,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,On,Off,Off,Off,Off,Off,Off,On,Off,On,Off,On,On,Off,On,0.07697606086730957,5.546517610549927,1252968,34.759098052978516,2152160,10605,43.010528326034546,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,On,Off,On,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,On,0.10876941680908203,5.54059910774231,1252968,34.75604510307312,2152160,10605,42.91353988647461,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,On,On,On,On,Off,Off,On,On,Off,Off,On,Off,On,Off,On,0.10405111312866211,5.495530605316162,1248872,34.58621954917908,2152160,10605,42.73411178588867,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,On,On,Off,Off,On,On,Off,Off,On,Off,Off,Off,On,On,On,0.0810556411743164,5.495156288146973,1252968,34.755616664886475,2152160,10605,42.93725895881653,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,On,Off,Off,On,On,On,On,Off,On,On,Off,On,On,Off,Off,0.0960850715637207,5.553319931030273,1255640,34.80024027824402,2152160,10605,43.04401135444641,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,On,On,Off,On,Off,On,On,On,On,On,On,On,On,Off,On,0.08779287338256836,5.482343673706055,1248872,34.650049924850464,2152160,10605,42.7283296585083,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,On,On,Off,Off,On,On,On,Off,On,Off,On,On,Off,On,Off,0.10229063034057617,5.5560996532440186,1248872,34.578336238861084,2152160,10605,42.70836806297302,"[10, 50, 6, 4, 50]"
On,On,On,On,On,On,Off,On,On,Off,On,On,Off,Off,Off,On,Off,Off,Off,On,0.07613563537597656,5.485976219177246,1248872,34.564480781555176,2152160,10605,42.64531970024109,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,Off,Off,On,Off,On,On,On,Off,Off,Off,Off,On,On,Off,Off,0.10391569137573242,5.53429388999939,1255640,34.760005235672,2152160,10605,42.910462617874146,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,Off,On,Off,Off,Off,On,Off,Off,Off,Off,On,Off,Off,Off,0.07953667640686035,5.550162076950073,1255640,34.635722160339355,2152160,10605,42.79338502883911,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,On,Off,On,Off,Off,On,On,Off,Off,Off,On,On,Off,On,On,0.09350466728210449,5.499162435531616,1248872,34.741771936416626,2152160,10605,42.865013122558594,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,On,On,On,On,On,Off,Off,Off,On,Off,Off,On,On,Off,On,0.08779788017272949,5.506531238555908,1252968,34.740262269973755,2152160,10605,42.859976291656494,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,On,Off,Off,On,On,Off,On,On,Off,On,On,On,Off,On,Off,0.08912420272827148,5.572972059249878,1251544,34.73498725891113,2152160,10605,42.96514296531677,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,On,Off,Off,Off,On,Off,On,Off,Off,Off,Off,Off,On,Off,Off,0.09904742240905762,5.561112880706787,1255640,34.61865592002869,2152160,10605,42.82361674308777,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,On,Off,On,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,0.09406447410583496,5.510581731796265,1252968,34.62811350822449,2152160,10605,42.77008581161499,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,On,On,Off,Off,Off,On,On,On,On,Off,Off,Off,On,On,On,0.07967615127563477,5.515400648117065,1252968,34.7276930809021,2152160,10605,42.86020278930664,"[10, 50, 6, 4, 50]"
