inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
70,10,2,4,10,0.09090909090909088,2.895406889915466,0
70,10,2,2,25,0.406060606060606,3.0704058408737183,0
50,5,2,4,35,0.4545454545454545,3.725285029411316,0
60,15,3,1,15,-0.18787878787878787,2.9085458278656007,1
50,20,2,2,15,0.06666666666666665,3.002923345565796,1
50,15,3,1,15,-0.29696969696969694,2.899430847167969,1
50,20,1,3,25,0.28484848484848485,3.1058120489120484,1
70,35,3,1,35,-0.2606060606060606,3.0875641822814943,2
50,35,3,4,20,0.2121212121212121,4.316249537467956,2
60,10,2,2,35,0.12727272727272726,3.140661358833313,2
