inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
60,10,1,3,20,0.8666666666666665,3.060115623474121,0
70,10,2,1,15,-0.6606060606060605,2.8411962032318114,0
50,20,3,1,15,0.38181818181818183,2.8676905632019043,0
70,20,2,3,10,0.5757575757575757,2.9353954076766966,0
50,5,1,1,35,0.5636363636363636,2.9048521757125854,0
50,20,1,1,15,-0.2121212121212121,2.8560546398162843,0
70,10,2,2,25,0.406060606060606,3.0704058408737183,1
70,20,1,2,25,0.5393939393939393,3.1132580280303954,1
70,20,1,4,15,-0.07878787878787878,2.9626874923706055,1
70,10,2,1,10,-0.5636363636363636,2.871235418319702,1
