innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,cost,fidelity,prepare_time,run_time,clean_time
996,393201271,31426,702770551,109498701,320141326,26217,397239971,1,3,11327905188,28105,1890268241,59,83869544,minimal,2960,91944822,22,302814,233.45,255.30430245399475,"[180, 50, 100000, 4, 0.5]",69.58274126052856,180.12895488739014,2.0027666091918945
521,497642081,13701,616187534,63997162,563468602,3473,810662841,1,93,14902343116,26583,2779413821,95,2863507,noblob,239,109097504,2,160872,236.71,246.53211283683777,"[180, 50, 100000, 4, 0.5]",61.26322269439697,180.14419436454773,2.036743640899658
741,248300027,33376,236948333,10739268,837981530,89673,913750512,2,80,12749940330,26460,2904060833,16,125059645,minimal,9586,39663262,2,427572,251.29,255.17201280593872,"[180, 50, 100000, 4, 0.5]",70.74449396133423,180.12842845916748,1.1993918418884277
136,77243234,6145,134515855,85802770,764112963,75579,958313711,0,28,11578995467,16673,1672058082,12,58298677,minimal,4078,78382727,51,220159,272.08,247.05956864356995,"[180, 50, 100000, 4, 0.5]",62.44865155220032,180.21527791023254,1.2878873348236084
430,47746475,4624,942737179,11446203,223141216,127914,848659209,1,95,13694365070,7742,3794561140,49,117963219,noblob,9323,77107750,5,632905,258.42,245.39267086982727,"[180, 50, 100000, 4, 0.5]",60.29569458961487,180.08234214782715,1.9203248023986816
207,871723592,21795,799917667,75587534,291170838,52172,462900595,1,49,11063452938,13433,1336918799,34,86321584,noblob,4933,20126380,57,379088,230.66,250.29730319976807,"[180, 50, 100000, 4, 0.5]",65.12193059921265,180.09829473495483,1.973381519317627
274,995073970,5858,453519078,41062759,901809470,18212,191917086,1,22,14714802831,18002,1860033910,30,51361831,full,10180,14842418,21,196263,253.17,246.09625339508057,"[180, 50, 100000, 4, 0.5]",60.790245056152344,180.1658856868744,2.053349256515503
215,620001803,19236,336981202,86583543,241782634,13811,127381994,0,67,12525606780,4634,135552760,113,45994722,minimal,8579,37704112,15,546790,254.85,254.41183042526245,"[180, 50, 100000, 4, 0.5]",69.74324440956116,180.18351769447327,1.3778462409973145
969,444176702,28811,190948557,49602874,84184240,33498,282194312,1,28,12116360371,20585,2908184716,68,52607837,minimal,9146,121997266,48,854762,225.16,251.20466327667236,"[180, 50, 100000, 4, 0.5]",65.77104687690735,180.15367794036865,2.189687490463257
352,711361234,23188,931903446,12527669,558714235,34612,467854477,2,59,13246062545,6524,3888134310,75,43117435,minimal,3712,28264897,48,37718,254.77,255.1519274711609,"[180, 50, 100000, 4, 0.5]",70.39745473861694,180.21127915382385,1.4377751350402832
481,575300644,33213,689588678,130098850,359761685,13094,796211284,2,54,13164931474,3124,2830733592,29,97961862,minimal,4441,99695864,21,329634,257.84,257.1210210323334,"[180, 50, 100000, 4, 0.5]",72.26573729515076,180.11945939064026,1.6225972175598145
472,886963397,2015,978751943,64502772,450418169,56857,260773243,1,57,11077471581,12833,642553854,42,101245944,minimal,9346,76847987,25,935143,272.18,256.38205552101135,"[180, 50, 100000, 4, 0.5]",71.30483317375183,180.0819160938263,1.9008495807647705
981,910282079,7683,491641735,29890667,329677040,21503,989221070,0,31,12318096866,27996,2180660266,61,1990240,minimal,3596,34450629,36,557249,269.44,251.16918969154358,"[180, 50, 100000, 4, 0.5]",66.53539228439331,180.1641490459442,1.3640167713165283
650,180809461,36133,653362296,39301180,416300488,72520,481630905,2,16,12765582238,25565,418768612,104,127737071,full,171,58665025,3,472661,246.03,255.0343954563141,"[180, 50, 100000, 4, 0.5]",70.24062991142273,180.1592264175415,1.541299819946289
209,266409282,27313,245594288,25471315,507042108,127288,920049121,1,27,12919499404,4607,2994504999,66,71019777,full,5117,55184665,8,611236,220.17,258.40697741508484,"[180, 50, 100000, 4, 0.5]",73.45157361030579,180.1209261417389,1.7273404598236084
346,47381184,19762,201837579,74068744,205748081,9529,725099873,0,90,14935197843,23048,341728691,5,116283233,noblob,4117,35434506,86,791963,260.55,256.5581657886505,"[180, 50, 100000, 4, 0.5]",72.26045370101929,180.13422918319702,1.0652503967285156
919,810988645,22367,315514848,71870727,199410929,62897,878640629,2,35,12138580453,10142,960359112,65,125783356,noblob,3521,53564341,57,526834,247.7,259.4139108657837,"[180, 50, 100000, 4, 0.5]",74.80523896217346,180.2257478237152,1.292140007019043
728,731285362,34835,101001617,43628111,539134821,126710,5224995,0,38,11428132331,17620,4010167768,74,79330601,minimal,6121,64422115,21,790055,255.55,256.1488699913025,"[180, 50, 100000, 4, 0.5]",71.56319308280945,180.15067100524902,1.3288533687591553
831,293163694,11196,734570840,28283708,539978891,112567,758954162,2,48,12058187436,11318,2725235779,82,5215511,noblob,8672,47349810,59,32508,260.63,252.87526726722717,"[180, 50, 100000, 4, 0.5]",68.22932934761047,180.13153290748596,1.421802043914795
866,1056827133,37738,767115391,7162948,705889516,46018,697152357,1,47,10531448673,20392,1683374766,93,60422627,noblob,4239,44017447,62,71149,218.4,254.07351803779602,"[180, 50, 100000, 4, 0.5]",68.9122245311737,180.09768676757812,1.9682815074920654
107,224140365,34873,1014115173,88590270,779100540,4503,210069617,2,87,15247976518,14845,1357643183,15,72355015,minimal,9115,18191565,75,616792,258.74,258.59750151634216,"[180, 50, 100000, 4, 0.5]",73.69755005836487,180.1747863292694,1.6364972591400146
783,483370670,24231,908900997,85939519,62840263,102277,1019040147,0,8,11802463796,28808,2613919602,107,105607510,full,1973,85574705,68,143309,261.74,261.90361285209656,"[180, 50, 100000, 4, 0.5]",77.14837980270386,180.1246109008789,1.5361223220825195
125,389919458,38161,303188308,30557080,910762285,115337,1071219315,0,10,15188062157,6050,2367268888,40,75575241,minimal,524,44117845,62,452041,251.72,261.64777541160583,"[180, 50, 100000, 4, 0.5]",77.27398204803467,180.15610766410828,1.1269493103027344
993,537166635,15748,706561442,91728098,757918308,105622,589610185,2,77,13081679169,27385,940731480,82,10200222,full,2847,58857642,75,133895,254.71,251.6592619419098,"[180, 50, 100000, 4, 0.5]",67.00371098518372,180.09967184066772,1.4615561962127686
452,259779326,31876,542356420,34194043,753041955,67225,947545462,0,92,11899436027,23602,1293845035,101,114811587,full,8513,112036691,55,423828,249.45,261.59229278564453,"[180, 50, 100000, 4, 0.5]",73.46213102340698,180.68651866912842,4.343341112136841
303,183899796,4226,467943846,23746495,526120362,123269,518178654,2,17,12720776284,28257,3298076023,113,64242187,full,4434,129938663,3,928993,283.83,246.00084948539734,"[180, 50, 100000, 4, 0.5]",61.475168228149414,180.15849423408508,1.269118309020996
