time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
30,20,20000,10,0.5,0.9999999999999999,45.35197641849518,0
40,25,40000,4,0.5,0.9030303030303028,56.60439028739929,1
50,20,20000,10,0.5,0.9636363636363635,65.40342888832092,1
40,25,40000,6,0.5,0.9636363636363635,61.538645553588864,1
30,20,35000,10,0.5,0.8666666666666665,54.48026881217957,1
30,35,20000,6,0.5,0.8303030303030302,46.106466913223265,1
30,20,40000,10,0.5,0.8545454545454544,57.506360626220705,2
45,45,30000,6,0.5,0.9272727272727272,72.78411872386933,2
50,35,20000,6,0.5,0.8909090909090909,66.44795916080474,2
50,30,10000,6,0.5,0.8666666666666665,59.84889228343964,2
