time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
30,20,20000,10,0.5,0.9999999999999999,45.35197641849518,0
30,20,10000,10,0.5,0.7333333333333332,39.67267553806305,0
40,25,40000,4,0.5,0.9030303030303028,56.60439028739929,1
50,20,20000,10,0.5,0.9636363636363635,65.40342888832092,1
40,25,40000,6,0.5,0.9636363636363635,61.538645553588864,1
30,20,35000,10,0.5,0.8666666666666665,54.48026881217957,1
30,35,20000,6,0.5,0.8303030303030302,46.106466913223265,1
40,20,35000,4,0.5,0.8303030303030302,52.96687066555023,1
30,30,35000,4,0.5,0.7575757575757575,47.38227875232697,2
45,45,30000,6,0.5,0.9272727272727272,72.78411872386933,2
