innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,cost,fidelity,prepare_time,run_time,clean_time
784,515411019,16190,512107630,100229326,393809033,79620,849606684,0,30,15248850692,17094,2986045711,36,85616652,full,4450,52814076,65,428307,262.83,244.9596426486969,"[180, 50, 100000, 4, 0.5]",59.68435049057007,180.16859030723572,1.4817354679107666
634,114272261,37382,946020817,104061989,1027345618,11905,535374644,2,81,11932629473,5853,967486157,1,119143889,full,6647,70943101,14,639460,254.41,252.10540652275085,"[180, 50, 100000, 4, 0.5]",67.7311224937439,180.1726095676422,1.106788158416748
420,933822410,15409,203091801,13212223,646974230,67054,750266070,0,40,10588126661,3725,3389874421,101,3603556,minimal,4068,100847209,79,676072,262.16,248.6081051826477,"[180, 50, 100000, 4, 0.5]",63.815195083618164,180.22124934196472,1.4756784439086914
665,48764945,6295,602213873,124607594,463027487,80191,619022191,2,53,12286104119,10840,2287405967,29,7793649,noblob,6730,52040494,68,780005,279.79,244.84801983833313,"[180, 50, 100000, 4, 0.5]",60.13217544555664,180.13756465911865,1.4969611167907715
70,1072363218,27370,44472016,4065500,519696883,82018,751659479,0,39,11690552217,24930,3351915050,20,54422836,full,9051,46172432,86,44360,257.5,258.3797335624695,"[180, 50, 100000, 4, 0.5]",73.7765588760376,180.13762068748474,1.3559672832489014
40,766228911,14756,154656628,7335978,399461320,120572,80443188,2,57,13424936048,11107,2505483520,36,46195428,full,7952,7191559,61,393127,269.93,246.59861302375793,"[180, 50, 100000, 4, 0.5]",61.88292622566223,180.07254719734192,1.553917646408081
900,1001855274,33828,563695806,9094268,240867184,7241,201755886,0,1,10912020436,11792,1428436125,41,2962227,full,2142,83206244,19,17562,256.25,251.24006843566895,"[180, 50, 100000, 4, 0.5]",66.92844486236572,180.10821628570557,1.1063446998596191
787,280988946,7092,128055485,91671311,776197994,114608,860213491,2,31,13431553196,22398,134154973,116,2216851,minimal,3080,77779323,13,759398,283.99,243.73625016212463,"[180, 50, 100000, 4, 0.5]",59.16397762298584,180.13596057891846,1.3244354724884033
777,169502096,240,71655367,13925664,802979870,79509,1003773739,1,72,10974812090,17704,4293965207,20,64149725,noblob,7173,74493671,12,602858,345.05,248.37774324417114,"[180, 50, 100000, 4, 0.5]",63.402568101882935,180.09163331985474,1.7915265560150146
763,711933049,8014,207626305,1462816,810557344,15130,948467228,1,13,11495716765,25275,4241992861,26,4500134,noblob,3786,91487328,54,344788,249.3,246.435373544693,"[180, 50, 100000, 4, 0.5]",61.38636374473572,180.12905073165894,1.8117671012878418
533,215676052,26522,751601563,66952373,401429927,70081,998607195,0,48,10981826967,18597,3952827148,116,41208476,full,7982,387819,71,843123,265.12,249.71258449554443,"[180, 50, 100000, 4, 0.5]",64.97398638725281,180.16293835639954,1.4637384414672852
583,271251447,34257,48355279,80562051,311764299,78686,746428103,1,11,11663363165,19286,4275110676,34,127449648,minimal,8870,15709511,12,849951,232.18,251.60873317718506,"[180, 50, 100000, 4, 0.5]",66.5265007019043,180.10680508613586,1.8744921684265137
24,61148850,2721,605799951,127676196,462905655,72093,1047972755,1,34,10917520194,4260,512786196,113,16367531,full,1116,19071409,75,796708,273.21,244.038583278656,"[180, 50, 100000, 4, 0.5]",58.725353956222534,180.08804535865784,2.106959581375122
