fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,evaluated_time,fidelity_setting,corr
Off,Off,Off,Off,Off,Off,On,Off,Off,On,On,On,Off,On,Off,Off,On,On,On,Off,0.09043288230895996,3.7277297973632812,"[80, 35, 2, 2, 15]",0
On,On,On,Off,On,Off,Off,Off,On,On,Off,On,On,On,Off,Off,Off,On,On,On,0.08578848838806152,2.9991707801818848,"[80, 35, 2, 2, 15]",0
On,Off,On,Off,On,Off,Off,Off,On,Off,Off,On,On,On,Off,On,On,On,On,On,0.08950686454772949,3.056900978088379,"[80, 35, 2, 2, 15]",0
On,Off,On,Off,Off,Off,On,On,On,On,Off,On,On,Off,Off,On,Off,Off,Off,Off,0.09785985946655273,2.987044334411621,"[80, 35, 2, 2, 15]",0
On,On,Off,On,Off,Off,On,Off,Off,On,On,Off,On,On,Off,On,On,Off,Off,On,0.09562039375305176,3.062642812728882,"[80, 35, 2, 2, 15]",0
On,On,On,Off,On,Off,Off,On,On,Off,Off,On,Off,On,On,On,On,On,Off,On,0.0794212818145752,2.935332775115967,"[80, 35, 2, 2, 15]",0
On,Off,Off,Off,Off,Off,Off,On,Off,On,On,Off,On,Off,On,On,On,Off,On,Off,0.07361197471618652,2.9928131103515625,"[80, 35, 2, 2, 15]",0
Off,On,Off,On,Off,Off,On,Off,On,Off,Off,On,Off,Off,Off,Off,On,On,Off,Off,0.08421850204467773,2.9694180488586426,"[80, 35, 2, 2, 15]",0
Off,Off,Off,On,On,Off,On,On,On,On,Off,Off,Off,On,On,Off,Off,On,Off,Off,0.0841059684753418,2.9294004440307617,"[80, 35, 2, 2, 15]",0
Off,Off,On,On,Off,On,Off,On,On,Off,On,Off,On,On,Off,On,Off,Off,Off,On,0.0850687026977539,2.939754009246826,"[80, 35, 2, 2, 15]",0
Off,Off,On,On,On,On,On,Off,Off,Off,Off,On,Off,On,On,Off,Off,On,On,Off,0.0842905044555664,3.05300235748291,"[80, 35, 2, 2, 15]",0
On,Off,On,Off,On,On,Off,On,On,Off,Off,On,On,On,On,On,On,On,On,On,0.09395861625671387,2.9355688095092773,"[80, 35, 2, 2, 15]",0
Off,On,Off,On,On,On,Off,Off,On,Off,On,On,On,On,Off,Off,On,Off,Off,Off,0.07993173599243164,2.9488353729248047,"[80, 35, 2, 2, 15]",0
Off,Off,Off,Off,On,On,Off,On,Off,On,Off,Off,On,Off,On,On,On,On,On,Off,0.08191680908203125,2.9359028339385986,"[80, 35, 2, 2, 15]",0
On,Off,Off,On,On,On,Off,On,Off,Off,On,Off,On,Off,Off,On,On,On,Off,On,0.0768134593963623,2.9721033573150635,"[80, 35, 2, 2, 15]",0
Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,On,On,Off,On,Off,On,On,On,0.09898781776428223,2.9314606189727783,"[80, 35, 2, 2, 15]",0
On,Off,Off,On,On,Off,Off,On,Off,On,Off,On,Off,On,On,Off,Off,Off,On,Off,0.07661795616149902,2.9674429893493652,"[80, 35, 2, 2, 15]",0
Off,Off,On,Off,On,Off,Off,Off,On,Off,Off,On,On,On,On,Off,Off,On,On,On,0.09498453140258789,2.9814395904541016,"[80, 35, 2, 2, 15]",0
On,Off,Off,Off,On,Off,Off,Off,On,Off,On,On,On,On,Off,Off,Off,Off,Off,On,0.0911247730255127,2.9527173042297363,"[80, 35, 2, 2, 15]",0
Off,On,Off,On,Off,On,On,On,On,On,Off,On,On,Off,On,On,On,Off,Off,On,0.08633899688720703,2.9963417053222656,"[80, 35, 2, 2, 15]",0
Off,On,Off,Off,On,Off,On,Off,On,On,On,Off,On,Off,On,On,Off,On,Off,On,0.0959935188293457,2.9291698932647705,"[80, 35, 2, 2, 15]",0
On,Off,On,Off,On,On,Off,Off,Off,On,On,Off,Off,Off,On,On,Off,On,On,On,0.08893275260925293,2.9798028469085693,"[80, 35, 2, 2, 15]",0
Off,Off,On,Off,Off,On,Off,Off,Off,On,On,On,On,Off,On,On,Off,Off,On,On,0.07803463935852051,2.9686930179595947,"[80, 35, 2, 2, 15]",0
Off,Off,On,Off,Off,Off,Off,On,On,Off,Off,Off,On,On,On,Off,On,On,Off,On,0.09873580932617188,3.015028476715088,"[80, 35, 2, 2, 15]",0
Off,Off,Off,Off,Off,On,On,On,Off,Off,Off,On,On,Off,On,On,On,On,On,Off,0.09006834030151367,3.020171642303467,"[80, 35, 2, 2, 15]",0
Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,On,On,On,On,Off,Off,On,0.10181689262390137,3.002671480178833,"[80, 35, 2, 2, 15]",0
Off,Off,On,Off,Off,Off,Off,On,Off,Off,Off,On,On,Off,Off,Off,Off,On,On,Off,0.08131051063537598,3.0110788345336914,"[80, 35, 2, 2, 15]",0
Off,Off,Off,Off,Off,On,On,On,Off,Off,Off,On,On,Off,Off,Off,On,On,Off,Off,0.09773421287536621,3.0043914318084717,"[80, 35, 2, 2, 15]",0
On,Off,On,On,On,Off,Off,Off,On,Off,Off,On,On,Off,Off,Off,On,Off,On,On,0.08661913871765137,3.0225820541381836,"[80, 35, 2, 2, 15]",0
On,On,On,Off,On,On,On,On,Off,Off,On,On,On,On,On,On,On,Off,Off,Off,0.08572053909301758,2.961174964904785,"[80, 35, 2, 2, 15]",0
On,Off,Off,Off,On,Off,On,On,Off,Off,Off,On,On,On,Off,On,Off,Off,Off,Off,0.08543539047241211,3.0985829830169678,"[80, 35, 2, 2, 15]",0
Off,Off,Off,Off,On,Off,Off,Off,Off,On,Off,On,On,On,Off,On,Off,On,On,Off,0.0823514461517334,2.99255108833313,"[80, 35, 2, 2, 15]",0
On,Off,On,Off,Off,Off,Off,On,On,Off,On,On,On,On,Off,On,On,On,Off,On,0.08565735816955566,2.9697165489196777,"[80, 35, 2, 2, 15]",0
Off,On,Off,On,On,On,On,Off,On,Off,On,On,Off,On,Off,Off,Off,On,On,On,0.07292675971984863,2.8983943462371826,"[80, 35, 2, 2, 15]",0
Off,Off,Off,On,Off,On,Off,On,On,Off,On,On,On,Off,On,On,On,On,On,On,0.08211588859558105,2.9466607570648193,"[80, 35, 2, 2, 15]",0
Off,On,On,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,On,On,On,On,On,Off,0.1079721450805664,3.0871567726135254,"[80, 35, 2, 2, 15]",0
Off,On,On,Off,Off,On,Off,On,On,Off,Off,Off,On,Off,On,Off,Off,On,Off,On,0.09318304061889648,2.9606847763061523,"[80, 35, 2, 2, 15]",0
Off,Off,Off,On,On,On,On,On,On,On,Off,Off,On,On,Off,On,On,On,On,On,0.07897710800170898,2.9606876373291016,"[80, 35, 2, 2, 15]",0
Off,Off,On,Off,Off,Off,On,On,Off,On,On,On,On,Off,On,On,Off,On,On,On,0.09896421432495117,3.002819538116455,"[80, 35, 2, 2, 15]",0
On,Off,On,On,On,On,Off,Off,On,Off,Off,On,On,On,On,Off,On,On,On,On,0.08804178237915039,3.0399372577667236,"[80, 35, 2, 2, 15]",0
Off,On,On,Off,On,On,Off,Off,On,On,Off,On,On,Off,Off,On,Off,On,On,On,0.09675049781799316,2.9005682468414307,"[80, 35, 2, 2, 15]",0
On,On,On,Off,On,Off,On,Off,On,Off,Off,Off,On,Off,Off,Off,On,On,On,Off,0.07462024688720703,3.026904344558716,"[80, 35, 2, 2, 15]",0
Off,On,On,On,On,On,On,Off,On,On,On,On,Off,Off,Off,On,On,Off,On,Off,0.08039140701293945,3.0150833129882812,"[80, 35, 2, 2, 15]",0
On,On,On,Off,Off,Off,On,On,On,On,On,On,On,On,Off,Off,On,Off,Off,Off,0.07676362991333008,2.906571388244629,"[80, 35, 2, 2, 15]",0
On,Off,Off,On,On,Off,Off,On,On,On,Off,Off,Off,Off,Off,Off,On,On,Off,On,0.09300899505615234,2.956143856048584,"[80, 35, 2, 2, 15]",0
On,On,Off,On,Off,Off,On,On,On,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,0.09409856796264648,3.0363190174102783,"[80, 35, 2, 2, 15]",0
On,On,Off,On,Off,Off,On,Off,Off,On,Off,Off,On,Off,On,Off,Off,Off,On,Off,0.0788125991821289,2.948275566101074,"[80, 35, 2, 2, 15]",0
Off,Off,On,On,On,On,On,Off,Off,Off,On,On,On,Off,Off,Off,Off,Off,On,Off,0.08015704154968262,2.9621245861053467,"[80, 35, 2, 2, 15]",0
Off,On,Off,On,Off,Off,Off,On,On,Off,Off,On,Off,On,Off,Off,Off,Off,Off,On,0.08456707000732422,2.9677207469940186,"[80, 35, 2, 2, 15]",0
On,Off,On,On,Off,Off,Off,Off,Off,Off,On,Off,On,Off,On,On,On,Off,On,On,0.09981203079223633,2.972160816192627,"[80, 35, 2, 2, 15]",0
Off,On,Off,Off,Off,Off,On,Off,Off,Off,On,Off,Off,Off,Off,On,On,Off,Off,On,0.09763312339782715,3.012622833251953,"[80, 35, 2, 2, 15]",0
On,Off,Off,On,Off,Off,On,On,Off,Off,On,On,On,Off,On,On,On,Off,Off,On,0.08349132537841797,2.8696887493133545,"[80, 35, 2, 2, 15]",0
On,Off,On,On,Off,On,On,On,Off,Off,On,On,On,On,Off,On,Off,On,On,Off,0.09538483619689941,3.0067481994628906,"[80, 35, 2, 2, 15]",0
On,On,On,On,On,Off,On,On,On,On,Off,On,On,On,On,Off,Off,On,On,On,0.07019257545471191,3.0118377208709717,"[80, 35, 2, 2, 15]",0
On,On,On,Off,Off,On,On,Off,On,Off,On,Off,On,On,On,On,Off,On,Off,Off,0.09103012084960938,3.0502145290374756,"[80, 35, 2, 2, 15]",0
Off,On,On,On,Off,On,Off,On,On,Off,Off,Off,On,Off,Off,Off,Off,On,Off,Off,0.08613777160644531,2.9235100746154785,"[80, 35, 2, 2, 15]",0
Off,Off,On,On,Off,On,On,On,Off,Off,On,On,Off,Off,Off,Off,On,Off,Off,On,0.08432865142822266,3.000150203704834,"[80, 35, 2, 2, 15]",0
Off,Off,On,On,On,On,Off,Off,Off,Off,On,On,Off,On,Off,Off,On,Off,On,On,0.0878605842590332,2.9684677124023438,"[80, 35, 2, 2, 15]",0
On,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,On,Off,Off,On,Off,On,0.09426617622375488,2.8579635620117188,"[80, 35, 2, 2, 15]",0
Off,Off,On,On,On,On,On,Off,Off,On,On,Off,On,On,Off,Off,Off,Off,On,Off,0.08143377304077148,2.8899271488189697,"[80, 35, 2, 2, 15]",0
Off,On,Off,Off,On,Off,Off,On,Off,On,On,Off,Off,Off,On,Off,On,On,On,On,0.08835577964782715,3.037627935409546,"[80, 35, 2, 2, 15]",0
On,Off,Off,On,Off,Off,On,Off,On,On,On,On,On,Off,Off,Off,Off,On,On,Off,0.08460187911987305,2.9492428302764893,"[80, 35, 2, 2, 15]",0
On,On,Off,On,Off,On,Off,On,On,Off,Off,Off,Off,On,On,On,On,Off,On,Off,0.09134912490844727,3.0269317626953125,"[80, 35, 2, 2, 15]",0
