fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,Off,On,Off,On,Off,On,Off,Off,Off,On,On,On,Off,Off,On,On,Off,On,On,0.08788037300109863,1.600203514099121,515000,34.36503863334656,2152160,10605,40.02496337890625,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,On,Off,Off,On,Off,On,On,On,On,Off,Off,Off,On,Off,On,0.07436251640319824,1.5515177249908447,521896,34.0636785030365,2152160,10605,38.28055715560913,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,Off,Off,Off,On,On,On,Off,Off,Off,On,On,Off,Off,Off,Off,0.09476637840270996,1.509709119796753,521896,34.138808727264404,2152160,10605,38.45220422744751,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,On,On,On,On,Off,Off,On,Off,On,Off,On,Off,On,On,Off,0.08879780769348145,1.5179200172424316,513896,34.09820580482483,2152160,10605,38.404534101486206,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,Off,0.1002352237701416,1.510211706161499,523192,34.02117133140564,2152160,10605,38.377922773361206,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,On,On,On,Off,On,On,Off,On,Off,On,On,On,Off,On,Off,0.09033012390136719,1.5015428066253662,523384,34.04144072532654,2152160,10605,38.31129598617554,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,On,Off,Off,On,On,On,On,Off,Off,Off,On,Off,Off,On,On,0.09302377700805664,1.5469553470611572,521896,34.05081272125244,2152160,10605,38.35709238052368,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,On,Off,Off,Off,Off,On,On,Off,Off,On,On,On,On,Off,On,0.08407378196716309,1.483206033706665,515000,34.03945326805115,2152160,10605,38.216527700424194,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,Off,Off,On,Off,Off,Off,On,On,On,Off,On,On,Off,On,Off,0.09502530097961426,1.5755510330200195,523384,34.08647894859314,2152160,10605,38.43259000778198,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,On,On,On,0.08703184127807617,1.4512135982513428,513704,34.02689862251282,2152160,10605,38.16966104507446,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,On,On,Off,On,On,Off,Off,Off,Off,On,Off,Off,Off,On,Off,0.08789801597595215,1.4998257160186768,513704,34.149757862091064,2152160,10605,38.30539798736572,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,On,On,Off,On,On,Off,Off,Off,On,On,On,On,On,Off,On,0.08579564094543457,1.5195748805999756,523192,34.11233329772949,2152160,10605,38.33389902114868,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,On,On,Off,On,Off,Off,On,Off,On,On,On,Off,On,Off,Off,0.0794212818145752,1.4480931758880615,513704,34.14513921737671,2152160,10605,38.285083293914795,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,Off,Off,On,On,On,Off,On,On,On,On,On,Off,Off,On,0.07864737510681152,1.5292327404022217,515000,34.0455801486969,2152160,10605,38.151527404785156,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,Off,Off,Off,Off,On,On,Off,Off,On,On,Off,Off,Off,On,On,0.08617186546325684,1.459245204925537,521896,34.0022759437561,2152160,10605,38.26403999328613,"[10, 50, 6, 4, 50]"
