inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
90,25,1,2,20,0.12727272727272726,2.797630763053894,0
80,35,2,3,5,0.7212121212121211,2.8431983470916746,0
50,15,2,1,15,0.16363636363636364,2.8401421546936034,0
80,5,1,1,10,-0.2606060606060606,2.802925205230713,1
80,35,2,2,5,0.09090909090909088,2.824073243141174,1
90,25,2,2,15,0.5636363636363636,2.886331820487976,1
70,35,3,1,10,0.28484848484848485,2.8767022371292112,1
90,20,1,1,15,-0.19999999999999998,2.8387102127075194,2
80,35,2,2,25,0.406060606060606,3.1188158273696898,2
70,15,3,3,5,0.2727272727272727,2.958814263343811,2
