inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
80,5,1,1,10,-0.2606060606060606,2.802925205230713,0
90,20,1,1,15,-0.19999999999999998,2.8387102127075194,0
90,25,2,2,15,0.5636363636363636,2.886331820487976,0
70,10,3,1,20,-0.4787878787878787,2.8478520154953,1
80,35,2,2,25,0.406060606060606,3.1188158273696898,1
70,15,3,3,5,0.2727272727272727,2.958814263343811,1
60,5,3,3,15,-0.2121212121212121,2.947263717651367,1
50,20,3,3,20,0.06666666666666665,3.8998180866241454,2
50,15,3,1,25,-0.33333333333333326,3.004085421562195,2
60,35,3,4,35,-1,81.26012947559357,3
