inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
90,5,2,1,20,0.6,2.8868537664413454,0
60,25,1,4,20,0.06666666666666665,2.8262378692626955,0
60,10,1,1,5,0.22424242424242422,2.8415172576904295,0
60,20,1,1,25,0.41818181818181815,2.906750297546387,1
80,5,2,1,20,-0.18787878787878787,2.894858551025391,1
50,20,1,1,25,0.0303030303030303,2.9071230411529543,2
80,15,1,4,10,0.09090909090909088,2.938924717903137,2
70,20,2,3,25,0.05454545454545454,3.3984460830688477,3
80,35,1,2,35,-0.23636363636363633,3.4102057218551636,4
70,25,3,4,35,-0.12727272727272726,6.161897826194763,4
