TimeOut,KeepAlive,KeepAliveTimeout,MaxKeepAliveRequests,EnableSendfile,EnableMMAP,HostnameLookups,LimitRequestBody,LimitRequestFields,LimitRequestFieldSize,LimitRequestLine,ReadBufferSize,FlushMaxPipelined,FlushMaxThreshold,RLimitCPU,RLimitMEM,RLimitNPROC,MaxRanges,MaxRangeOverlaps,MaxRangeReversals,RPS,cost,fidelity
302,Off,41,5989,Off,Off,Double,296701856,1066,2766,5473,25682,696,342473,55100,539345024,499,500,300,100,361.74,180.25910234451294,"[8, 50, 180, True]"
263,On,1,323,On,On,Off,1813337472,6088,7598,3604,40194,319,592809,9517,213459520,868,unlimited,100,300,2678.44,361.24574971199036,"[8, 50, 180, True]"
19,Off,49,9302,On,Off,On,653840640,8280,4508,7354,52438,134,927615,25970,462814304,53,300,unlimited,unlimited,677.81,180.16511869430542,"[8, 50, 180, True]"
545,On,24,4980,Off,On,On,1531104000,3259,1762,1999,14806,755,136479,84046,923344512,678,none,500,500,861.15,180.12083983421326,"[8, 50, 180, True]"
517,On,57,2359,Off,On,On,1087522048,4925,3508,6855,64154,120,710986,38553,1039535744,171,100,unlimited,none,915.29,180.12510633468628,"[8, 50, 180, True]"
122,Off,21,6766,On,Off,On,1030250240,9943,6857,446,1077,989,453416,96828,292220096,570,200,300,200,673.85,180.22635579109192,"[8, 50, 180, True]"
216,On,36,2933,On,On,Off,2005260928,7135,5861,4882,23039,556,116734,67883,105263776,365,default,200,default,2679.84,180.10868120193481,"[8, 50, 180, True]"
423,Off,15,8534,Off,Off,Double,171950144,2119,408,2152,44850,428,914848,22102,718983296,1020,500,none,500,341.17,180.19382691383362,"[8, 50, 180, True]"
411,On,51,3200,On,On,On,849147136,5479,1225,6491,57929,21,215477,12735,642358400,636,100,default,unlimited,2749.65,180.13532829284668,"[8, 50, 180, True]"
153,Off,28,7522,Off,Off,On,1327951616,495,5045,554,7929,899,1014741,71010,181763680,235,300,500,1000,348.55,180.15598440170288,"[8, 50, 180, True]"
97,On,44,1511,Off,On,Double,97217424,2678,8089,4230,20191,582,546563,93726,502898752,958,unlimited,200,100,1090.83,361.2619848251343,"[8, 50, 180, True]"
468,Off,6,7179,On,Off,Off,2020700544,7659,2276,3059,47070,464,288099,47944,828719744,301,300,none,300,1189.99,180.08847045898438,"[8, 50, 180, True]"
570,Off,31,9567,On,Off,Off,1675755136,9119,946,5877,31905,662,829750,80918,999969408,802,1000,200,unlimited,1104.15,180.0661005973816,"[8, 50, 180, True]"
68,On,11,3966,Off,On,Double,509338688,4139,5323,3456,33340,291,39764,35335,386314400,435,default,100,500,903.17,180.11027121543884,"[8, 50, 180, True]"
274,Off,53,5143,Off,Off,On,1421238528,1323,6367,7981,55288,225,505730,128,2780856,740,200,unlimited,none,374.02,180.11197352409363,"[8, 50, 180, True]"
364,On,19,735,On,On,On,688683776,6299,3997,1115,12588,852,755172,58204,750161024,117,100,1000,200,2656.96,361.213880777359,"[8, 50, 180, True]"
340,On,55,7939,Off,Off,On,1910212608,3477,5548,4005,57189,929,424598,60481,1072877696,986,none,none,100,735.69,180.13228225708008,"[8, 50, 180, True]"
299,Off,17,3530,On,On,On,207724000,8453,724,5327,10181,54,674036,6066,325989056,331,500,500,300,675.38,180.1291947364807,"[8, 50, 180, True]"
56,On,33,7362,On,Off,Double,1183586688,5636,3838,1664,30066,489,877602,33449,71494816,540,none,300,none,2752.46,542.3720552921295,"[8, 50, 180, True]"
583,Off,10,1763,Off,On,Off,993395584,658,6528,7433,35683,619,87620,75369,685641344,141,200,100,500,652.99,180.17812585830688,"[8, 50, 180, True]"
481,Off,42,4305,Off,On,Off,547785920,2410,4822,13,18596,253,629269,45863,572595840,644,200,200,100,0.0,1.9073486328125e-06,"[8, 50, 180, True]"
84,On,8,9974,On,Off,Double,1562154624,7392,1449,7032,49169,636,370805,87591,247331904,19,100,none,200,0.0,3.0994415283203125e-06,"[8, 50, 180, True]"
177,Off,49,996,On,On,On,401674752,9574,2437,2519,59588,819,165027,72701,428941920,838,1000,unlimited,default,696.98,180.07634139060974,"[8, 50, 180, True]"
387,On,30,5316,Off,Off,On,1783302144,4591,7930,4771,5768,196,964291,18479,890093696,469,default,500,500,606.25,180.11246538162231,"[8, 50, 180, True]"
450,Off,38,139,On,On,Double,1390951808,8106,7082,921,24942,352,2794,21583,966691968,83,300,200,unlimited,450.27,180.2162640094757,"[8, 50, 180, True]"
189,On,13,5738,Off,Off,Off,793913216,3091,3285,6380,42446,725,800904,63311,352480928,706,none,100,1000,628.94,180.14211535453796,"[8, 50, 180, True]"
133,Off,59,4562,Off,On,On,1707058176,282,249,2627,62313,792,726110,96957,36614328,405,500,default,100,422.94,180.1078519821167,"[8, 50, 180, True]"
506,On,20,8972,On,Off,On,403028448,5301,6022,4407,3418,160,468544,42734,783438464,772,unlimited,500,300,2567.99,180.12191009521484,"[8, 50, 180, True]"
534,On,47,6505,On,Off,On,60110344,6673,7375,3121,50845,963,1043049,84760,609043072,267,unlimited,unlimited,unlimited,2678.87,180.1081840991974,"[8, 50, 180, True]"
30,Off,26,2185,Off,On,On,2117020672,1653,2991,5955,16905,83,251913,30346,147955808,924,1000,1000,300,440.89,180.125093460083,"[8, 50, 180, True]"
7,Off,44,5327,Off,On,Double,1545357559,7217,5736,1216,32266,802,648102,87277,853668663,859,100,200,default,386.3,180.16316437721252,"[8, 50, 180, True]"
307,On,2,7093,On,Off,Off,1139720627,359,7156,3850,4869,74,924069,76266,72950344,192,100,300,500,2665.89,180.11052680015564,"[8, 50, 180, True]"
46,Off,26,4634,On,On,On,174733822,6315,4327,358,49848,722,544909,79495,888137719,659,200,500,unlimited,676.86,180.06428456306458,"[8, 50, 180, True]"
158,On,50,2074,Off,On,Double,1424241225,3117,5006,585,26706,147,555676,81589,944507965,844,100,500,200,966.9,180.1354148387909,"[8, 50, 180, True]"
420,On,29,4741,On,On,On,1790400908,4338,6219,4820,49406,378,931340,99402,799437,503,100,300,100,2662.12,180.13335037231445,"[8, 50, 180, True]"
438,On,17,8179,Off,Off,On,480545676,7885,2999,2187,7507,339,693373,24660,465814433,539,300,300,300,598.41,180.12009859085083,"[8, 50, 180, True]"
511,Off,5,1094,On,On,Double,312071466,2642,862,1160,15460,717,154079,17395,766306409,127,500,none,none,453.14,180.137122631073,"[8, 50, 180, True]"
211,On,59,7442,On,Off,Off,557614957,8035,6291,8112,61158,596,842835,11227,585461194,623,unlimited,unlimited,default,2729.1,361.2594590187073,"[8, 50, 180, True]"
582,On,17,232,On,Off,Off,113774872,6752,2052,8148,1810,846,339928,73916,235158192,1007,unlimited,500,unlimited,2613.85,180.1257095336914,"[8, 50, 180, True]"
398,On,9,1871,On,On,On,650720268,3294,3935,1539,61002,486,555924,20143,120594798,123,200,100,200,2666.82,180.1295051574707,"[8, 50, 180, True]"
369,On,17,2095,On,On,Off,578119552,6073,7168,7125,30467,852,641295,32281,364070952,458,100,100,300,2654.78,180.1266839504242,"[8, 50, 180, True]"
250,On,41,5540,On,On,Off,981568833,3055,5914,4136,30700,465,508590,53720,553344794,826,default,unlimited,500,2705.09,180.12449479103088,"[8, 50, 180, True]"
388,On,39,3985,On,On,Double,1224417777,7675,4517,6434,42370,301,620765,57470,493649346,418,100,300,default,2729.62,361.2639775276184,"[8, 50, 180, True]"
331,On,31,2924,On,On,On,1339048633,5960,4336,3525,25697,323,543500,35435,215023802,709,100,1000,100,2754.4,542.3718068599701,"[8, 50, 180, True]"
574,On,7,8885,On,On,Off,2144974400,3861,2355,5750,30171,932,129421,10635,15562911,444,unlimited,100,500,2754.28,361.253041267395,"[8, 50, 180, True]"
475,On,9,2881,On,Off,Double,1346056850,7089,4188,6273,4061,415,463311,25971,281784458,283,unlimited,unlimited,default,2733.95,180.1250205039978,"[8, 50, 180, True]"
165,On,14,8173,On,On,Off,15761431,495,2327,3335,54381,666,355075,58015,470997589,302,200,1000,none,2688.3,180.1083960533142,"[8, 50, 180, True]"
330,On,4,7226,On,Off,Off,321789938,5043,3715,4373,38034,733,593097,74726,413989002,570,none,100,unlimited,2768.97,361.25279211997986,"[8, 50, 180, True]"
548,On,24,2831,On,Off,Double,1882339159,1955,1001,4724,40437,574,326532,50236,324906529,656,none,500,default,2680.06,180.12942719459534,"[8, 50, 180, True]"
455,On,41,6008,On,On,On,388263095,5851,1371,5355,27104,610,489752,52186,35682300,333,200,default,300,2702.67,180.13137865066528,"[8, 50, 180, True]"
356,On,14,9982,On,Off,Off,1912615526,6800,4857,4977,63182,532,420265,21877,729381548,369,100,300,unlimited,2668.48,180.13205862045288,"[8, 50, 180, True]"
388,On,12,5808,On,On,Double,1643982542,5318,3725,4396,46548,585,613474,16394,688260689,503,none,100,none,2712.76,180.1193745136261,"[8, 50, 180, True]"
380,On,46,9269,On,Off,Double,647218335,1642,5796,3626,37670,758,573024,874,410287672,118,none,200,100,2619.8,180.13087797164917,"[8, 50, 180, True]"
336,On,15,8535,On,Off,Off,1152143657,1705,3294,4732,49885,594,255093,26788,141600013,819,default,300,500,2703.46,180.09497022628784,"[8, 50, 180, True]"
332,On,23,5229,On,On,Off,1014893358,2764,5997,2247,8970,730,306294,61306,42056567,171,unlimited,1000,unlimited,2733.48,180.13334703445435,"[8, 50, 180, True]"
589,On,21,5152,On,Off,Off,470578623,9346,7785,447,57110,40,126777,68352,369748638,546,500,default,100,2710.9,180.13434600830078,"[8, 50, 180, True]"
